GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/sx-stackoverflow.html/sx-stackoverflow-c2a.txt.gz.3521.lp -o input/sx-stackoverflow.html/sx-stackoverflow-c2a.txt.gz.3521.lp.sol
Reading problem data from 'input/sx-stackoverflow.html/sx-stackoverflow-c2a.txt.gz.3521.lp'...
10952127 rows, 23544009 columns, 54760622 non-zeros
23544009 integer variables, all of which are binary
34496141 lines were read
GLPK Integer Optimizer 5.0
10952127 rows, 23544009 columns, 54760622 non-zeros
23544009 integer variables, all of which are binary
Preprocessing...
1 hidden packing inequaliti(es) were detected
10941883 rows, 23533435 columns, 54692699 non-zeros
23533435 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 10941883
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
10941883 rows, 23533435 columns, 54692699 non-zeros
      0: obj =   0.000000000e+00 inf =   2.192e+04 (21918)
    682: obj =   8.542739616e+11 inf =   2.124e+04 (21236)
    691: obj =   8.653649132e+11 inf =   2.123e+04 (21227)
    700: obj =   8.766350172e+11 inf =   2.122e+04 (21218)
    709: obj =   8.879573436e+11 inf =   2.121e+04 (21209)
    718: obj =   8.992839554e+11 inf =   2.120e+04 (21200)
    727: obj =   9.108711690e+11 inf =   2.119e+04 (21191)
    736: obj =   9.222206914e+11 inf =   2.118e+04 (21182)
    745: obj =   9.333960974e+11 inf =   2.117e+04 (21173)
    754: obj =   9.446622332e+11 inf =   2.116e+04 (21164)
    763: obj =   9.558528201e+11 inf =   2.116e+04 (21155)
    772: obj =   9.670694594e+11 inf =   2.115e+04 (21146)
    781: obj =   9.785605664e+11 inf =   2.114e+04 (21137)
    790: obj =   9.898729318e+11 inf =   2.113e+04 (21128)
    799: obj =   1.001190635e+12 inf =   2.112e+04 (21119)
    808: obj =   1.012537801e+12 inf =   2.111e+04 (21110)
    817: obj =   1.023723416e+12 inf =   2.110e+04 (21101)
    826: obj =   1.034886808e+12 inf =   2.109e+04 (21092)
    835: obj =   1.046054333e+12 inf =   2.108e+04 (21083)
    844: obj =   1.057679390e+12 inf =   2.107e+04 (21074)
    853: obj =   1.068875985e+12 inf =   2.106e+04 (21065)
    862: obj =   1.080054854e+12 inf =   2.106e+04 (21056)
    871: obj =   1.091375269e+12 inf =   2.105e+04 (21047)
    880: obj =   1.102548040e+12 inf =   2.104e+04 (21038)
    889: obj =   1.113964961e+12 inf =   2.103e+04 (21029)
    898: obj =   1.125257442e+12 inf =   2.102e+04 (21020)
    907: obj =   1.136594122e+12 inf =   2.101e+04 (21011)
    916: obj =   1.147891807e+12 inf =   2.100e+04 (21002)
    925: obj =   1.159257071e+12 inf =   2.099e+04 (20993)
    934: obj =   1.170442323e+12 inf =   2.098e+04 (20984)
    943: obj =   1.181638407e+12 inf =   2.098e+04 (20975)
    952: obj =   1.192963581e+12 inf =   2.097e+04 (20966)
    961: obj =   1.204086772e+12 inf =   2.096e+04 (20957)
    970: obj =   1.215440510e+12 inf =   2.095e+04 (20948)
    979: obj =   1.226692084e+12 inf =   2.094e+04 (20939)
    988: obj =   1.238047655e+12 inf =   2.093e+04 (20930)
    997: obj =   1.249277394e+12 inf =   2.092e+04 (20921)
   1006: obj =   1.260525311e+12 inf =   2.091e+04 (20912)
   1015: obj =   1.271967603e+12 inf =   2.090e+04 (20903)
   1024: obj =   1.283178866e+12 inf =   2.089e+04 (20894)
   1033: obj =   1.294391953e+12 inf =   2.088e+04 (20885)
   1042: obj =   1.305796678e+12 inf =   2.088e+04 (20876)
   1051: obj =   1.317143914e+12 inf =   2.087e+04 (20867)
   1060: obj =   1.328349914e+12 inf =   2.086e+04 (20858)
   1069: obj =   1.339678574e+12 inf =   2.085e+04 (20849)
   1078: obj =   1.351086396e+12 inf =   2.084e+04 (20840)
   1087: obj =   1.362366704e+12 inf =   2.083e+04 (20831)
   1096: obj =   1.373840912e+12 inf =   2.082e+04 (20822)
   1105: obj =   1.385219262e+12 inf =   2.081e+04 (20813)
   1114: obj =   1.396563832e+12 inf =   2.080e+04 (20804)
   1123: obj =   1.407880039e+12 inf =   2.080e+04 (20795)
   1132: obj =   1.419168637e+12 inf =   2.079e+04 (20786)
   1141: obj =   1.430495648e+12 inf =   2.078e+04 (20777)
   1150: obj =   1.441646315e+12 inf =   2.077e+04 (20768)
   1159: obj =   1.452978896e+12 inf =   2.076e+04 (20759)
   1167: obj =   1.462985638e+12 inf =   2.075e+04 (20751)
   1176: obj =   1.474159002e+12 inf =   2.074e+04 (20742)
   1185: obj =   1.485486577e+12 inf =   2.073e+04 (20733)
   1194: obj =   1.496886485e+12 inf =   2.072e+04 (20724)
   1203: obj =   1.508176003e+12 inf =   2.072e+04 (20715)
   1212: obj =   1.519450529e+12 inf =   2.071e+04 (20706)
   1221: obj =   1.530709393e+12 inf =   2.070e+04 (20697)
   1230: obj =   1.541827746e+12 inf =   2.069e+04 (20688)
   1239: obj =   1.553113890e+12 inf =   2.068e+04 (20679)
   1248: obj =   1.564348689e+12 inf =   2.067e+04 (20670)
   1257: obj =   1.575791105e+12 inf =   2.066e+04 (20661)
   1266: obj =   1.586991026e+12 inf =   2.065e+04 (20652)
   1275: obj =   1.598260361e+12 inf =   2.064e+04 (20643)
   1284: obj =   1.609630409e+12 inf =   2.063e+04 (20634)
   1293: obj =   1.620799247e+12 inf =   2.062e+04 (20625)
   1302: obj =   1.632007799e+12 inf =   2.062e+04 (20616)
   1311: obj =   1.643181871e+12 inf =   2.061e+04 (20607)
   1320: obj =   1.654499347e+12 inf =   2.060e+04 (20598)
   1329: obj =   1.665958710e+12 inf =   2.059e+04 (20589)
   1338: obj =   1.677333273e+12 inf =   2.058e+04 (20580)
   1347: obj =   1.688456234e+12 inf =   2.057e+04 (20571)
   1356: obj =   1.699736577e+12 inf =   2.056e+04 (20562)
   1365: obj =   1.711140542e+12 inf =   2.055e+04 (20553)
   1374: obj =   1.722522320e+12 inf =   2.054e+04 (20544)
   1383: obj =   1.733613801e+12 inf =   2.054e+04 (20535)
   1392: obj =   1.744895106e+12 inf =   2.053e+04 (20526)
   1401: obj =   1.756095992e+12 inf =   2.052e+04 (20517)
   1410: obj =   1.767377832e+12 inf =   2.051e+04 (20508)
   1419: obj =   1.778571611e+12 inf =   2.050e+04 (20499)
   1428: obj =   1.789719984e+12 inf =   2.049e+04 (20490)
   1437: obj =   1.800833548e+12 inf =   2.048e+04 (20481)
   1446: obj =   1.812190795e+12 inf =   2.047e+04 (20472)
   1455: obj =   1.823742817e+12 inf =   2.046e+04 (20463)
   1464: obj =   1.835075943e+12 inf =   2.045e+04 (20454)
   1473: obj =   1.846366324e+12 inf =   2.044e+04 (20445)
   1482: obj =   1.857597953e+12 inf =   2.044e+04 (20436)
   1491: obj =   1.868969944e+12 inf =   2.043e+04 (20427)
   1500: obj =   1.880270229e+12 inf =   2.042e+04 (20418)
   1509: obj =   1.891548044e+12 inf =   2.041e+04 (20409)
   1518: obj =   1.903017474e+12 inf =   2.040e+04 (20400)
   1527: obj =   1.914409689e+12 inf =   2.039e+04 (20391)
   1536: obj =   1.925788908e+12 inf =   2.038e+04 (20382)
   1545: obj =   1.937037459e+12 inf =   2.037e+04 (20373)
   1554: obj =   1.948470093e+12 inf =   2.036e+04 (20364)
   1563: obj =   1.959698746e+12 inf =   2.036e+04 (20355)
   1572: obj =   1.971037775e+12 inf =   2.035e+04 (20346)
   1581: obj =   1.982257063e+12 inf =   2.034e+04 (20337)
   1590: obj =   1.993641481e+12 inf =   2.033e+04 (20328)
   1597: obj =   2.002577418e+12 inf =   2.032e+04 (20321)
   1606: obj =   2.013843662e+12 inf =   2.031e+04 (20312)
   1615: obj =   2.025089146e+12 inf =   2.030e+04 (20303)
   1624: obj =   2.036441224e+12 inf =   2.029e+04 (20294)
   1633: obj =   2.047644442e+12 inf =   2.028e+04 (20285)
   1642: obj =   2.058792934e+12 inf =   2.028e+04 (20276)
   1651: obj =   2.070067416e+12 inf =   2.027e+04 (20267)
   1660: obj =   2.081393273e+12 inf =   2.026e+04 (20258)
   1669: obj =   2.092550726e+12 inf =   2.025e+04 (20249)
   1678: obj =   2.103937422e+12 inf =   2.024e+04 (20240)
   1687: obj =   2.115250499e+12 inf =   2.023e+04 (20231)
   1696: obj =   2.126431113e+12 inf =   2.022e+04 (20222)
   1705: obj =   2.137759741e+12 inf =   2.021e+04 (20213)
   1714: obj =   2.149192958e+12 inf =   2.020e+04 (20204)
   1723: obj =   2.160369866e+12 inf =   2.020e+04 (20195)
   1732: obj =   2.171807434e+12 inf =   2.019e+04 (20186)
   1741: obj =   2.183036689e+12 inf =   2.018e+04 (20177)
   1750: obj =   2.194389068e+12 inf =   2.017e+04 (20168)
   1759: obj =   2.205531834e+12 inf =   2.016e+04 (20159)
   1768: obj =   2.216881675e+12 inf =   2.015e+04 (20150)
   1777: obj =   2.228226180e+12 inf =   2.014e+04 (20141)
   1786: obj =   2.239621880e+12 inf =   2.013e+04 (20132)
   1795: obj =   2.250865438e+12 inf =   2.012e+04 (20123)
   1804: obj =   2.262102176e+12 inf =   2.011e+04 (20114)
   1812: obj =   2.271994349e+12 inf =   2.011e+04 (20106)
   1821: obj =   2.283344538e+12 inf =   2.010e+04 (20097)
   1830: obj =   2.294851126e+12 inf =   2.009e+04 (20088)
   1839: obj =   2.306384208e+12 inf =   2.008e+04 (20079)
   1849: obj =   2.319118889e+12 inf =   2.007e+04 (20069)
   1859: obj =   2.331590600e+12 inf =   2.006e+04 (20059)
   1869: obj =   2.344140174e+12 inf =   2.005e+04 (20049)
   1879: obj =   2.356977312e+12 inf =   2.004e+04 (20039)
   1889: obj =   2.369509530e+12 inf =   2.003e+04 (20029)
   1899: obj =   2.382232073e+12 inf =   2.002e+04 (20019)
   1909: obj =   2.394627882e+12 inf =   2.001e+04 (20009)
   1919: obj =   2.407229687e+12 inf =   2.000e+04 (19999)
   1929: obj =   2.419847922e+12 inf =   1.999e+04 (19989)
   1939: obj =   2.432403073e+12 inf =   1.998e+04 (19979)
   1949: obj =   2.445089022e+12 inf =   1.997e+04 (19969)
   1959: obj =   2.457730995e+12 inf =   1.996e+04 (19959)
   1969: obj =   2.470314674e+12 inf =   1.995e+04 (19949)
   1979: obj =   2.482862567e+12 inf =   1.994e+04 (19939)
   1989: obj =   2.495341429e+12 inf =   1.993e+04 (19929)
   1999: obj =   2.507840807e+12 inf =   1.992e+04 (19919)
   2009: obj =   2.520510349e+12 inf =   1.991e+04 (19909)
   2018: obj =   2.532117144e+12 inf =   1.990e+04 (19900)
   2028: obj =   2.544542473e+12 inf =   1.989e+04 (19890)
   2038: obj =   2.557354977e+12 inf =   1.988e+04 (19880)
   2048: obj =   2.569925887e+12 inf =   1.987e+04 (19870)
   2057: obj =   2.581219428e+12 inf =   1.986e+04 (19861)
   2066: obj =   2.592486606e+12 inf =   1.985e+04 (19852)
   2075: obj =   2.603844237e+12 inf =   1.984e+04 (19843)
   2084: obj =   2.614962654e+12 inf =   1.983e+04 (19834)
   2093: obj =   2.626195948e+12 inf =   1.982e+04 (19825)
   2102: obj =   2.637571705e+12 inf =   1.982e+04 (19816)
   2111: obj =   2.649075335e+12 inf =   1.981e+04 (19807)
   2120: obj =   2.660248385e+12 inf =   1.980e+04 (19798)
   2130: obj =   2.672743474e+12 inf =   1.979e+04 (19788)
   2139: obj =   2.684149723e+12 inf =   1.978e+04 (19779)
   2148: obj =   2.695462862e+12 inf =   1.977e+04 (19770)
   2157: obj =   2.706942584e+12 inf =   1.976e+04 (19761)
   2167: obj =   2.719559058e+12 inf =   1.975e+04 (19751)
   2176: obj =   2.730775001e+12 inf =   1.974e+04 (19742)
   2185: obj =   2.742089519e+12 inf =   1.973e+04 (19733)
   2194: obj =   2.753444501e+12 inf =   1.972e+04 (19724)
   2203: obj =   2.765047290e+12 inf =   1.972e+04 (19715)
   2213: obj =   2.777661770e+12 inf =   1.970e+04 (19705)
   2222: obj =   2.789021140e+12 inf =   1.970e+04 (19696)
   2231: obj =   2.800406219e+12 inf =   1.969e+04 (19687)
   2240: obj =   2.811794300e+12 inf =   1.968e+04 (19678)
   2249: obj =   2.822968971e+12 inf =   1.967e+04 (19669)
   2258: obj =   2.834256271e+12 inf =   1.966e+04 (19660)
   2267: obj =   2.845604524e+12 inf =   1.965e+04 (19651)
   2276: obj =   2.856972985e+12 inf =   1.964e+04 (19642)
   2285: obj =   2.868283554e+12 inf =   1.963e+04 (19633)
   2294: obj =   2.879794087e+12 inf =   1.962e+04 (19624)
   2303: obj =   2.891069734e+12 inf =   1.962e+04 (19615)
   2312: obj =   2.902515775e+12 inf =   1.961e+04 (19606)
   2321: obj =   2.914022407e+12 inf =   1.960e+04 (19597)
   2330: obj =   2.925270967e+12 inf =   1.959e+04 (19588)
   2339: obj =   2.936570516e+12 inf =   1.958e+04 (19579)
   2348: obj =   2.948021528e+12 inf =   1.957e+04 (19570)
   2357: obj =   2.959426488e+12 inf =   1.956e+04 (19561)
   2366: obj =   2.970656958e+12 inf =   1.955e+04 (19552)
   2375: obj =   2.981949934e+12 inf =   1.954e+04 (19543)
   2384: obj =   2.993343233e+12 inf =   1.953e+04 (19534)
   2393: obj =   3.004945079e+12 inf =   1.952e+04 (19525)
   2402: obj =   3.016226320e+12 inf =   1.952e+04 (19516)
   2411: obj =   3.027578547e+12 inf =   1.951e+04 (19507)
   2420: obj =   3.038852732e+12 inf =   1.950e+04 (19498)
   2429: obj =   3.050132360e+12 inf =   1.949e+04 (19489)
   2438: obj =   3.061474702e+12 inf =   1.948e+04 (19480)
   2447: obj =   3.072672838e+12 inf =   1.947e+04 (19471)
   2456: obj =   3.084120195e+12 inf =   1.946e+04 (19462)
   2465: obj =   3.095413612e+12 inf =   1.945e+04 (19453)
   2474: obj =   3.106932068e+12 inf =   1.944e+04 (19444)
   2483: obj =   3.118207708e+12 inf =   1.944e+04 (19435)
   2492: obj =   3.129656047e+12 inf =   1.943e+04 (19426)
   2501: obj =   3.141053017e+12 inf =   1.942e+04 (19417)
   2510: obj =   3.152329598e+12 inf =   1.941e+04 (19408)
   2519: obj =   3.163633117e+12 inf =   1.940e+04 (19399)
   2528: obj =   3.174912193e+12 inf =   1.939e+04 (19390)
   2537: obj =   3.186394654e+12 inf =   1.938e+04 (19381)
   2546: obj =   3.197715224e+12 inf =   1.937e+04 (19372)
   2555: obj =   3.208957284e+12 inf =   1.936e+04 (19363)
   2564: obj =   3.220464698e+12 inf =   1.935e+04 (19354)
   2573: obj =   3.231869575e+12 inf =   1.934e+04 (19345)
   2582: obj =   3.243196007e+12 inf =   1.934e+04 (19336)
   2591: obj =   3.254424625e+12 inf =   1.933e+04 (19327)
   2599: obj =   3.264446142e+12 inf =   1.932e+04 (19319)
   2608: obj =   3.275684559e+12 inf =   1.931e+04 (19310)
   2617: obj =   3.286976388e+12 inf =   1.930e+04 (19301)
   2626: obj =   3.298413038e+12 inf =   1.929e+04 (19292)
   2635: obj =   3.309733871e+12 inf =   1.928e+04 (19283)
   2644: obj =   3.321151374e+12 inf =   1.927e+04 (19274)
   2653: obj =   3.332505724e+12 inf =   1.926e+04 (19265)
   2662: obj =   3.344100705e+12 inf =   1.926e+04 (19256)
   2671: obj =   3.355357796e+12 inf =   1.925e+04 (19247)
   2680: obj =   3.366622455e+12 inf =   1.924e+04 (19238)
   2688: obj =   3.376825326e+12 inf =   1.923e+04 (19230)
   2697: obj =   3.388397182e+12 inf =   1.922e+04 (19221)
   2706: obj =   3.399995207e+12 inf =   1.921e+04 (19212)
   2715: obj =   3.411362281e+12 inf =   1.920e+04 (19203)
   2724: obj =   3.422646114e+12 inf =   1.919e+04 (19194)
   2733: obj =   3.433992971e+12 inf =   1.918e+04 (19185)
   2742: obj =   3.445385052e+12 inf =   1.918e+04 (19176)
   2751: obj =   3.456588407e+12 inf =   1.917e+04 (19167)
   2760: obj =   3.468043034e+12 inf =   1.916e+04 (19158)
   2769: obj =   3.479473793e+12 inf =   1.915e+04 (19149)
   2778: obj =   3.490766697e+12 inf =   1.914e+04 (19140)
   2787: obj =   3.502256784e+12 inf =   1.913e+04 (19131)
   2796: obj =   3.513711445e+12 inf =   1.912e+04 (19122)
   2805: obj =   3.525464246e+12 inf =   1.911e+04 (19113)
   2814: obj =   3.536728404e+12 inf =   1.910e+04 (19104)
   2823: obj =   3.548108406e+12 inf =   1.910e+04 (19095)
   2832: obj =   3.559452789e+12 inf =   1.909e+04 (19086)
   2841: obj =   3.571022526e+12 inf =   1.908e+04 (19077)
   2850: obj =   3.582324423e+12 inf =   1.907e+04 (19068)
   2859: obj =   3.593530573e+12 inf =   1.906e+04 (19059)
   2867: obj =   3.603811714e+12 inf =   1.905e+04 (19051)
   2876: obj =   3.615271343e+12 inf =   1.904e+04 (19042)
   2885: obj =   3.626800743e+12 inf =   1.903e+04 (19033)
   2894: obj =   3.638136415e+12 inf =   1.902e+04 (19024)
   2903: obj =   3.649419282e+12 inf =   1.902e+04 (19015)
   2912: obj =   3.660778099e+12 inf =   1.901e+04 (19006)
   2921: obj =   3.672200464e+12 inf =   1.900e+04 (18997)
   2930: obj =   3.683631694e+12 inf =   1.899e+04 (18988)
   2939: obj =   3.694981936e+12 inf =   1.898e+04 (18979)
   2948: obj =   3.706457603e+12 inf =   1.897e+04 (18970)
   2957: obj =   3.717773264e+12 inf =   1.896e+04 (18961)
   2966: obj =   3.729361891e+12 inf =   1.895e+04 (18952)
   2975: obj =   3.740941873e+12 inf =   1.894e+04 (18943)
   2984: obj =   3.752184587e+12 inf =   1.893e+04 (18934)
   2993: obj =   3.763566589e+12 inf =   1.892e+04 (18925)
   3002: obj =   3.774923677e+12 inf =   1.892e+04 (18916)
   3011: obj =   3.786272508e+12 inf =   1.891e+04 (18907)
   3020: obj =   3.797940746e+12 inf =   1.890e+04 (18898)
   3029: obj =   3.809367489e+12 inf =   1.889e+04 (18889)
   3038: obj =   3.820551126e+12 inf =   1.888e+04 (18880)
   3047: obj =   3.832246634e+12 inf =   1.887e+04 (18871)
   3056: obj =   3.843505925e+12 inf =   1.886e+04 (18862)
   3065: obj =   3.854841507e+12 inf =   1.885e+04 (18853)
   3074: obj =   3.866188109e+12 inf =   1.884e+04 (18844)
   3083: obj =   3.877490250e+12 inf =   1.884e+04 (18835)
   3092: obj =   3.888829979e+12 inf =   1.883e+04 (18826)
   3101: obj =   3.900095125e+12 inf =   1.882e+04 (18817)
   3110: obj =   3.911704005e+12 inf =   1.881e+04 (18808)
   3119: obj =   3.923041294e+12 inf =   1.880e+04 (18799)
   3128: obj =   3.934653806e+12 inf =   1.879e+04 (18790)
   3137: obj =   3.946169138e+12 inf =   1.878e+04 (18781)
   3146: obj =   3.957495829e+12 inf =   1.877e+04 (18772)
   3155: obj =   3.968956282e+12 inf =   1.876e+04 (18763)
   3164: obj =   3.980431358e+12 inf =   1.875e+04 (18754)
   3173: obj =   3.991772560e+12 inf =   1.874e+04 (18745)
   3182: obj =   4.003223318e+12 inf =   1.874e+04 (18736)
   3191: obj =   4.014602972e+12 inf =   1.873e+04 (18727)
   3200: obj =   4.025921973e+12 inf =   1.872e+04 (18718)
   3209: obj =   4.037376587e+12 inf =   1.871e+04 (18709)
   3218: obj =   4.048836397e+12 inf =   1.870e+04 (18700)
   3227: obj =   4.060078614e+12 inf =   1.869e+04 (18691)
   3236: obj =   4.071488454e+12 inf =   1.868e+04 (18682)
   3245: obj =   4.082985793e+12 inf =   1.867e+04 (18673)
   3254: obj =   4.094529538e+12 inf =   1.866e+04 (18664)
   3263: obj =   4.105910179e+12 inf =   1.866e+04 (18655)
   3272: obj =   4.117302362e+12 inf =   1.865e+04 (18646)
   3281: obj =   4.128760975e+12 inf =   1.864e+04 (18637)
   3290: obj =   4.140156862e+12 inf =   1.863e+04 (18628)
   3299: obj =   4.151595596e+12 inf =   1.862e+04 (18619)
   3308: obj =   4.162937978e+12 inf =   1.861e+04 (18610)
   3317: obj =   4.174394365e+12 inf =   1.860e+04 (18601)
   3326: obj =   4.185916134e+12 inf =   1.859e+04 (18592)
   3335: obj =   4.197295995e+12 inf =   1.858e+04 (18583)
   3344: obj =   4.208591483e+12 inf =   1.857e+04 (18574)
   3353: obj =   4.220082920e+12 inf =   1.856e+04 (18565)
   3362: obj =   4.231663256e+12 inf =   1.856e+04 (18556)
   3371: obj =   4.243266427e+12 inf =   1.855e+04 (18547)
   3380: obj =   4.254708759e+12 inf =   1.854e+04 (18538)
   3389: obj =   4.266070289e+12 inf =   1.853e+04 (18529)
   3398: obj =   4.277617661e+12 inf =   1.852e+04 (18520)
   3407: obj =   4.289199985e+12 inf =   1.851e+04 (18511)
   3416: obj =   4.300886931e+12 inf =   1.850e+04 (18502)
   3425: obj =   4.312170645e+12 inf =   1.849e+04 (18493)
   3434: obj =   4.323560866e+12 inf =   1.848e+04 (18484)
   3443: obj =   4.335288604e+12 inf =   1.848e+04 (18475)
   3452: obj =   4.346659574e+12 inf =   1.847e+04 (18466)
   3461: obj =   4.357873018e+12 inf =   1.846e+04 (18457)
   3470: obj =   4.369270020e+12 inf =   1.845e+04 (18448)
   3479: obj =   4.380808432e+12 inf =   1.844e+04 (18439)
   3488: obj =   4.392308818e+12 inf =   1.843e+04 (18430)
   3497: obj =   4.403685003e+12 inf =   1.842e+04 (18421)
   3506: obj =   4.415155215e+12 inf =   1.841e+04 (18412)
   3515: obj =   4.426648489e+12 inf =   1.840e+04 (18403)
   3524: obj =   4.438319488e+12 inf =   1.839e+04 (18394)
   3533: obj =   4.449895161e+12 inf =   1.838e+04 (18385)
   3542: obj =   4.461304657e+12 inf =   1.838e+04 (18376)
   3551: obj =   4.472798528e+12 inf =   1.837e+04 (18367)
