GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/soc-Slashdot0811.html/soc-Slashdot0811.txt.gz.2320.lp -o input/soc-Slashdot0811.html/soc-Slashdot0811.txt.gz.2320.lp.sol
Reading problem data from 'input/soc-Slashdot0811.html/soc-Slashdot0811.txt.gz.2320.lp'...
828164 rows, 1733682 columns, 4140807 non-zeros
1733682 integer variables, all of which are binary
2561851 lines were read
GLPK Integer Optimizer 5.0
828164 rows, 1733682 columns, 4140807 non-zeros
1733682 integer variables, all of which are binary
Preprocessing...
823425 rows, 1728942 columns, 4117024 non-zeros
1728942 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 823425
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
823425 rows, 1728942 columns, 4117024 non-zeros
      0: obj =   0.000000000e+00 inf =   2.326e+03 (2326)
     94: obj =   8.908085700e+01 inf =   2.232e+03 (2232)
    182: obj =   1.725701550e+02 inf =   2.144e+03 (2144)
    281: obj =   2.674030900e+02 inf =   2.045e+03 (2045)
    378: obj =   3.568141090e+02 inf =   1.948e+03 (1948)
    479: obj =   4.489760200e+02 inf =   1.847e+03 (1847)
    578: obj =   5.391307960e+02 inf =   1.748e+03 (1748)
    665: obj =   6.200285350e+02 inf =   1.661e+03 (1661)
    757: obj =   7.048087550e+02 inf =   1.569e+03 (1569)
    853: obj =   7.925313000e+02 inf =   1.473e+03 (1473)
    953: obj =   8.847156050e+02 inf =   1.373e+03 (1373)
   1054: obj =   9.784718440e+02 inf =   1.272e+03 (1272)
   1148: obj =   1.064511088e+03 inf =   1.178e+03 (1178)
   1237: obj =   1.145869593e+03 inf =   1.089e+03 (1089)
   1330: obj =   1.230462540e+03 inf =   9.960e+02 (996)
   1429: obj =   1.320233645e+03 inf =   8.970e+02 (897)
   1531: obj =   1.412638913e+03 inf =   7.950e+02 (795)
   1628: obj =   1.499938352e+03 inf =   6.980e+02 (698)
   1723: obj =   1.585448653e+03 inf =   6.030e+02 (603)
   1811: obj =   1.664612142e+03 inf =   5.150e+02 (515)
   1905: obj =   1.749198742e+03 inf =   4.210e+02 (421)
   2002: obj =   1.836491442e+03 inf =   3.240e+02 (324)
   2099: obj =   1.923849546e+03 inf =   2.270e+02 (227)
   2201: obj =   2.015682478e+03 inf =   1.250e+02 (125)
   2292: obj =   2.097832890e+03 inf =   3.400e+01 (34)
   2326: obj =   2.128481123e+03 inf =   0.000e+00 (0)
*  5466: obj =   2.126969827e+03 inf =   0.000e+00 (3474) 1
*  5544: obj =   2.126969827e+03 inf =   0.000e+00 (3508)
*  5612: obj =   2.126969827e+03 inf =   0.000e+00 (3508) 1
*  5676: obj =   2.126969827e+03 inf =   0.000e+00 (3510) 1
*  5742: obj =   2.126969827e+03 inf =   0.000e+00 (3526)
*  5804: obj =   2.126969827e+03 inf =   0.000e+00 (3526) 1
*  5873: obj =   2.126969827e+03 inf =   0.000e+00 (3532) 1
*  5945: obj =   2.126969827e+03 inf =   0.000e+00 (3529)
*  6015: obj =   2.126969827e+03 inf =   0.000e+00 (3535) 1
*  6084: obj =   2.126969827e+03 inf =   0.000e+00 (3555) 1
*  6156: obj =   2.126969827e+03 inf =   0.000e+00 (3565)
*  6226: obj =   2.126969827e+03 inf =   0.000e+00 (3600) 1
*  6294: obj =   2.126969827e+03 inf =   0.000e+00 (3602) 1
*  6366: obj =   2.126969827e+03 inf =   0.000e+00 (3622)
*  6436: obj =   2.126969827e+03 inf =   0.000e+00 (3632) 1
*  6503: obj =   2.126969827e+03 inf =   0.000e+00 (3652) 1
*  6576: obj =   2.126969827e+03 inf =   0.000e+00 (3648)
*  6645: obj =   2.126969827e+03 inf =   0.000e+00 (3655) 1
*  6713: obj =   2.126969827e+03 inf =   0.000e+00 (3678) 1
*  6786: obj =   2.126969827e+03 inf =   0.000e+00 (3682)
*  6852: obj =   2.126969827e+03 inf =   0.000e+00 (3690) 1
*  6920: obj =   2.126969827e+03 inf =   0.000e+00 (3694) 1
*  6992: obj =   2.126969827e+03 inf =   0.000e+00 (3711)
*  7058: obj =   2.126969827e+03 inf =   0.000e+00 (3707) 1
*  7126: obj =   2.126969827e+03 inf =   0.000e+00 (3699) 1
*  7196: obj =   2.126969827e+03 inf =   0.000e+00 (3698)
*  7263: obj =   2.126969827e+03 inf =   0.000e+00 (3700) 1
*  7331: obj =   2.126969827e+03 inf =   0.000e+00 (3710) 1
*  7401: obj =   2.126969827e+03 inf =   0.000e+00 (3727)
*  7469: obj =   2.126969827e+03 inf =   0.000e+00 (3727) 1
*  7536: obj =   2.126969827e+03 inf =   0.000e+00 (3713) 1
*  7606: obj =   2.126969827e+03 inf =   0.000e+00 (3722)
*  7674: obj =   2.126969827e+03 inf =   0.000e+00 (3732) 1
*  7740: obj =   2.126969827e+03 inf =   0.000e+00 (3730) 1
*  7811: obj =   2.126969827e+03 inf =   0.000e+00 (3715)
*  7878: obj =   2.126969827e+03 inf =   0.000e+00 (3730) 1
*  7943: obj =   2.126969827e+03 inf =   0.000e+00 (3720) 1
*  8015: obj =   2.126969827e+03 inf =   0.000e+00 (3726)
*  8080: obj =   2.126969827e+03 inf =   0.000e+00 (3722) 1
*  8150: obj =   2.126969827e+03 inf =   0.000e+00 (3724)
*  8217: obj =   2.126969827e+03 inf =   0.000e+00 (3734) 1
*  8282: obj =   2.126969827e+03 inf =   0.000e+00 (3726) 1
*  8353: obj =   2.126969827e+03 inf =   0.000e+00 (3738)
*  8418: obj =   2.126969827e+03 inf =   0.000e+00 (3750) 1
*  8483: obj =   2.126969827e+03 inf =   0.000e+00 (3755) 1
*  8554: obj =   2.126969827e+03 inf =   0.000e+00 (3757)
*  8618: obj =   2.126969827e+03 inf =   0.000e+00 (3775) 1
*  8686: obj =   2.126969827e+03 inf =   0.000e+00 (3767) 1
*  8755: obj =   2.126969827e+03 inf =   0.000e+00 (3769)
*  8819: obj =   2.126969827e+03 inf =   0.000e+00 (3789) 1
*  8889: obj =   2.126969827e+03 inf =   0.000e+00 (3780)
*  8952: obj =   2.126969827e+03 inf =   0.000e+00 (3780) 1
*  9017: obj =   2.126969827e+03 inf =   0.000e+00 (3777) 1
*  9086: obj =   2.126969827e+03 inf =   0.000e+00 (3815)
*  9149: obj =   2.126969827e+03 inf =   0.000e+00 (3816) 1
*  9215: obj =   2.126969827e+03 inf =   0.000e+00 (3858) 1
*  9282: obj =   2.126969827e+03 inf =   0.000e+00 (3868)
*  9346: obj =   2.126969827e+03 inf =   0.000e+00 (3876) 1
*  9412: obj =   2.126969827e+03 inf =   0.000e+00 (3881) 1
*  9479: obj =   2.126969827e+03 inf =   0.000e+00 (3878)
*  9544: obj =   2.126969827e+03 inf =   0.000e+00 (3870) 1
*  9612: obj =   2.126969827e+03 inf =   0.000e+00 (3861)
*  9675: obj =   2.126969827e+03 inf =   0.000e+00 (3859) 1
*  9740: obj =   2.126969827e+03 inf =   0.000e+00 (3859) 1
*  9807: obj =   2.126969827e+03 inf =   0.000e+00 (3871)
*  9872: obj =   2.126969827e+03 inf =   0.000e+00 (3873) 1
*  9936: obj =   2.126969827e+03 inf =   0.000e+00 (3864) 1
* 10003: obj =   2.126969827e+03 inf =   0.000e+00 (3851)
* 10068: obj =   2.126969827e+03 inf =   0.000e+00 (3851) 1
* 10131: obj =   2.126969827e+03 inf =   0.000e+00 (3876) 1
* 10199: obj =   2.126969827e+03 inf =   0.000e+00 (3863)
* 10264: obj =   2.126969827e+03 inf =   0.000e+00 (3851) 1
* 10330: obj =   2.126969827e+03 inf =   0.000e+00 (3860) 1
* 10399: obj =   2.126969827e+03 inf =   0.000e+00 (3873)
* 10463: obj =   2.126969827e+03 inf =   0.000e+00 (3880) 1
* 10530: obj =   2.126969827e+03 inf =   0.000e+00 (3851)
* 10596: obj =   2.126969827e+03 inf =   0.000e+00 (3851) 1
* 10659: obj =   2.126969827e+03 inf =   0.000e+00 (3858) 1
* 10727: obj =   2.126969827e+03 inf =   0.000e+00 (3861)
* 10792: obj =   2.126969827e+03 inf =   0.000e+00 (3864) 1
* 10855: obj =   2.126969827e+03 inf =   0.000e+00 (3860) 1
* 10924: obj =   2.126969827e+03 inf =   0.000e+00 (3869)
* 10987: obj =   2.126969827e+03 inf =   0.000e+00 (3859) 1
* 11051: obj =   2.126969827e+03 inf =   0.000e+00 (3877) 1
* 11119: obj =   2.126969827e+03 inf =   0.000e+00 (3883)
* 11182: obj =   2.126969827e+03 inf =   0.000e+00 (3851) 1
* 11247: obj =   2.126969827e+03 inf =   0.000e+00 (3851) 1
* 11314: obj =   2.126969827e+03 inf =   0.000e+00 (3851)
* 11378: obj =   2.126969827e+03 inf =   0.000e+00 (3856) 1
* 11447: obj =   2.126969827e+03 inf =   0.000e+00 (3860) 1
* 11514: obj =   2.126969827e+03 inf =   0.000e+00 (3864)
* 11579: obj =   2.126969827e+03 inf =   0.000e+00 (3880) 1
* 11646: obj =   2.126969827e+03 inf =   0.000e+00 (3864)
* 11709: obj =   2.126969827e+03 inf =   0.000e+00 (3877) 1
* 11774: obj =   2.126969827e+03 inf =   0.000e+00 (3887) 1
* 11840: obj =   2.126969827e+03 inf =   0.000e+00 (3889)
* 11904: obj =   2.126969827e+03 inf =   0.000e+00 (3874) 1
* 11967: obj =   2.126969827e+03 inf =   0.000e+00 (3877) 1
* 12033: obj =   2.126969827e+03 inf =   0.000e+00 (3875)
* 12098: obj =   2.126969827e+03 inf =   0.000e+00 (3875) 1
* 12164: obj =   2.126969827e+03 inf =   0.000e+00 (3889)
* 12227: obj =   2.126969827e+03 inf =   0.000e+00 (3883) 1
* 12291: obj =   2.126969827e+03 inf =   0.000e+00 (3949) 1
* 12357: obj =   2.126969827e+03 inf =   0.000e+00 (3973)
* 12422: obj =   2.126969827e+03 inf =   0.000e+00 (3976) 1
* 12489: obj =   2.126969827e+03 inf =   0.000e+00 (3992)
* 12552: obj =   2.126969827e+03 inf =   0.000e+00 (3988) 1
* 12616: obj =   2.126969827e+03 inf =   0.000e+00 (4002) 1
* 12682: obj =   2.126969827e+03 inf =   0.000e+00 (3986)
* 12746: obj =   2.126969827e+03 inf =   0.000e+00 (3982) 1
* 12811: obj =   2.126969827e+03 inf =   0.000e+00 (3993) 1
* 12877: obj =   2.126969827e+03 inf =   0.000e+00 (3985)
* 12941: obj =   2.126969827e+03 inf =   0.000e+00 (3997) 1
* 13007: obj =   2.126969827e+03 inf =   0.000e+00 (4002)
* 13070: obj =   2.126969827e+03 inf =   0.000e+00 (4001) 1
* 13133: obj =   2.126969827e+03 inf =   0.000e+00 (4002) 1
* 13198: obj =   2.126969827e+03 inf =   0.000e+00 (3989)
* 13262: obj =   2.126969827e+03 inf =   0.000e+00 (4018) 1
* 13327: obj =   2.126969827e+03 inf =   0.000e+00 (4010)
* 13390: obj =   2.126969827e+03 inf =   0.000e+00 (4021) 1
* 13453: obj =   2.126969827e+03 inf =   0.000e+00 (4037) 1
* 13518: obj =   2.126969827e+03 inf =   0.000e+00 (4025)
* 13581: obj =   2.126969827e+03 inf =   0.000e+00 (4035) 1
* 13643: obj =   2.126969827e+03 inf =   0.000e+00 (4022) 1
* 13709: obj =   2.126969827e+03 inf =   0.000e+00 (4033)
* 13773: obj =   2.126969827e+03 inf =   0.000e+00 (4041) 1
* 13837: obj =   2.126969827e+03 inf =   0.000e+00 (4049)
* 13900: obj =   2.126969827e+03 inf =   0.000e+00 (4051) 1
* 13962: obj =   2.126969827e+03 inf =   0.000e+00 (4044) 1
* 14027: obj =   2.126969827e+03 inf =   0.000e+00 (4053)
* 14090: obj =   2.126969827e+03 inf =   0.000e+00 (4054) 1
* 14154: obj =   2.126969827e+03 inf =   0.000e+00 (4081)
* 14216: obj =   2.126969827e+03 inf =   0.000e+00 (4051) 1
* 14278: obj =   2.126969827e+03 inf =   0.000e+00 (4058) 1
* 14342: obj =   2.126969827e+03 inf =   0.000e+00 (4075)
* 14405: obj =   2.126969827e+03 inf =   0.000e+00 (4072) 1
* 14470: obj =   2.126969827e+03 inf =   0.000e+00 (4054)
* 14532: obj =   2.126969827e+03 inf =   0.000e+00 (4060) 1
* 14595: obj =   2.126969827e+03 inf =   0.000e+00 (4059) 1
* 14659: obj =   2.126969827e+03 inf =   0.000e+00 (4064)
* 14722: obj =   2.126969827e+03 inf =   0.000e+00 (4064) 1
* 14787: obj =   2.126969827e+03 inf =   0.000e+00 (4069)
* 14848: obj =   2.126969827e+03 inf =   0.000e+00 (4082) 1
* 14910: obj =   2.126969827e+03 inf =   0.000e+00 (4070) 1
* 14974: obj =   2.126969827e+03 inf =   0.000e+00 (4076)
* 15036: obj =   2.126969827e+03 inf =   0.000e+00 (4076) 1
* 15101: obj =   2.126969827e+03 inf =   0.000e+00 (4082) 1
* 15166: obj =   2.126969827e+03 inf =   0.000e+00 (4097)
* 15228: obj =   2.126969827e+03 inf =   0.000e+00 (4124) 1
* 15292: obj =   2.126969827e+03 inf =   0.000e+00 (4105)
* 15353: obj =   2.126969827e+03 inf =   0.000e+00 (4102) 1
* 15418: obj =   2.126969827e+03 inf =   0.000e+00 (4098) 1
* 15482: obj =   2.126969827e+03 inf =   0.000e+00 (4117)
* 15544: obj =   2.126969827e+03 inf =   0.000e+00 (4103) 1
* 15607: obj =   2.126969827e+03 inf =   0.000e+00 (4101)
* 15668: obj =   2.126969827e+03 inf =   0.000e+00 (4101) 1
* 15729: obj =   2.126969827e+03 inf =   0.000e+00 (4094) 1
* 15792: obj =   2.126969827e+03 inf =   0.000e+00 (4099)
* 15854: obj =   2.126969827e+03 inf =   0.000e+00 (4118) 1
* 15917: obj =   2.126969827e+03 inf =   0.000e+00 (4127)
* 15977: obj =   2.126969827e+03 inf =   0.000e+00 (4122) 1
* 16041: obj =   2.126969827e+03 inf =   0.000e+00 (4115)
* 16100: obj =   2.126969827e+03 inf =   0.000e+00 (4125) 1
* 16162: obj =   2.126969827e+03 inf =   0.000e+00 (4114) 1
* 16226: obj =   2.126969827e+03 inf =   0.000e+00 (4127)
* 16286: obj =   2.126969827e+03 inf =   0.000e+00 (4111) 1
* 16352: obj =   2.126969827e+03 inf =   0.000e+00 (4132) 1
* 16415: obj =   2.126969827e+03 inf =   0.000e+00 (4138)
* 16476: obj =   2.126969827e+03 inf =   0.000e+00 (4173) 1
* 16540: obj =   2.126969827e+03 inf =   0.000e+00 (4174)
* 16600: obj =   2.126969827e+03 inf =   0.000e+00 (4164) 1
* 16664: obj =   2.126969827e+03 inf =   0.000e+00 (4153) 1
* 16727: obj =   2.126969827e+03 inf =   0.000e+00 (4163)
* 16788: obj =   2.126969827e+03 inf =   0.000e+00 (4160) 1
* 16852: obj =   2.126969827e+03 inf =   0.000e+00 (4165)
* 16911: obj =   2.126969827e+03 inf =   0.000e+00 (4174) 1
* 16976: obj =   2.126969827e+03 inf =   0.000e+00 (4178) 1
* 17039: obj =   2.126969827e+03 inf =   0.000e+00 (4185)
* 17100: obj =   2.126969827e+03 inf =   0.000e+00 (4176) 1
* 17165: obj =   2.126969827e+03 inf =   0.000e+00 (4180)
* 17224: obj =   2.126969827e+03 inf =   0.000e+00 (4187) 1
* 17285: obj =   2.126969827e+03 inf =   0.000e+00 (4184) 1
* 17349: obj =   2.126969827e+03 inf =   0.000e+00 (4188)
* 17409: obj =   2.126969827e+03 inf =   0.000e+00 (4211) 1
* 17474: obj =   2.126969827e+03 inf =   0.000e+00 (4201)
* 17533: obj =   2.126969827e+03 inf =   0.000e+00 (4240) 1
* 17595: obj =   2.126969827e+03 inf =   0.000e+00 (4216) 1
* 17659: obj =   2.126969827e+03 inf =   0.000e+00 (4200)
* 17719: obj =   2.126969827e+03 inf =   0.000e+00 (4223) 1
* 17784: obj =   2.126969827e+03 inf =   0.000e+00 (4216)
* 17842: obj =   2.126969827e+03 inf =   0.000e+00 (4218) 1
* 17906: obj =   2.126969827e+03 inf =   0.000e+00 (4234)
* 17966: obj =   2.126969827e+03 inf =   0.000e+00 (4228) 1
* 18024: obj =   2.126969827e+03 inf =   0.000e+00 (4230) 1
* 18089: obj =   2.126969827e+03 inf =   0.000e+00 (4252)
* 18147: obj =   2.126969827e+03 inf =   0.000e+00 (4253) 1
* 18210: obj =   2.126969827e+03 inf =   0.000e+00 (4258)
* 18269: obj =   2.126969827e+03 inf =   0.000e+00 (4255) 1
* 18328: obj =   2.126969827e+03 inf =   0.000e+00 (4286) 1
* 18393: obj =   2.126969827e+03 inf =   0.000e+00 (4261)
* 18452: obj =   2.126969827e+03 inf =   0.000e+00 (4261) 1
* 18515: obj =   2.126969827e+03 inf =   0.000e+00 (4261)
* 18575: obj =   2.126969827e+03 inf =   0.000e+00 (4265) 1
* 18635: obj =   2.126969827e+03 inf =   0.000e+00 (4268) 1
* 18700: obj =   2.126969827e+03 inf =   0.000e+00 (4257)
* 18759: obj =   2.126969827e+03 inf =   0.000e+00 (4277) 1
* 18822: obj =   2.126969827e+03 inf =   0.000e+00 (4279)
* 18882: obj =   2.126969827e+03 inf =   0.000e+00 (4288) 1
* 18943: obj =   2.126969827e+03 inf =   0.000e+00 (4286)
* 19003: obj =   2.126969827e+03 inf =   0.000e+00 (4289) 1
* 19062: obj =   2.126969827e+03 inf =   0.000e+00 (4290) 1
* 19124: obj =   2.126969827e+03 inf =   0.000e+00 (4292)
* 19185: obj =   2.126969827e+03 inf =   0.000e+00 (4287) 1
* 19247: obj =   2.126969827e+03 inf =   0.000e+00 (4310)
* 19306: obj =   2.126969827e+03 inf =   0.000e+00 (4296) 1
* 19370: obj =   2.126969827e+03 inf =   0.000e+00 (4307) 1
* 19432: obj =   2.126969827e+03 inf =   0.000e+00 (4306)
* 19493: obj =   2.126969827e+03 inf =   0.000e+00 (4321) 1
* 19555: obj =   2.126969827e+03 inf =   0.000e+00 (4319)
* 19613: obj =   2.126969827e+03 inf =   0.000e+00 (4305) 1
* 19677: obj =   2.126969827e+03 inf =   0.000e+00 (4313)
* 19734: obj =   2.126969827e+03 inf =   0.000e+00 (4338) 1
* 19794: obj =   2.126969827e+03 inf =   0.000e+00 (4325) 1
* 19856: obj =   2.126969827e+03 inf =   0.000e+00 (4341)
* 19914: obj =   2.126969827e+03 inf =   0.000e+00 (4356) 1
* 19978: obj =   2.126969827e+03 inf =   0.000e+00 (4365)
* 20035: obj =   2.126969827e+03 inf =   0.000e+00 (4356) 1
* 20098: obj =   2.126969827e+03 inf =   0.000e+00 (4375)
* 20157: obj =   2.126969827e+03 inf =   0.000e+00 (4388) 1
* 20214: obj =   2.126969827e+03 inf =   0.000e+00 (4383) 1
* 20278: obj =   2.126969827e+03 inf =   0.000e+00 (4399)
* 20335: obj =   2.126969827e+03 inf =   0.000e+00 (4391) 1
* 20398: obj =   2.126969827e+03 inf =   0.000e+00 (4410)
* 20457: obj =   2.126969827e+03 inf =   0.000e+00 (4416) 1
* 20517: obj =   2.126969827e+03 inf =   0.000e+00 (4416) 1
* 20581: obj =   2.126969827e+03 inf =   0.000e+00 (4411)
* 20638: obj =   2.126969827e+03 inf =   0.000e+00 (4440) 1
* 20701: obj =   2.126969827e+03 inf =   0.000e+00 (4438)
* 20760: obj =   2.126969827e+03 inf =   0.000e+00 (4437) 1
* 20820: obj =   2.126969827e+03 inf =   0.000e+00 (4464)
* 20879: obj =   2.126969827e+03 inf =   0.000e+00 (4477) 1
* 20941: obj =   2.126969827e+03 inf =   0.000e+00 (4485)
* 20999: obj =   2.126969827e+03 inf =   0.000e+00 (4488) 1
* 21058: obj =   2.126969827e+03 inf =   0.000e+00 (4498) 1
* 21116: obj =   2.126969827e+03 inf =   0.000e+00 (4484)
* 21169: obj =   2.126969827e+03 inf =   0.000e+00 (4502) 1
* 21226: obj =   2.126969827e+03 inf =   0.000e+00 (4518)
* 21279: obj =   2.126969827e+03 inf =   0.000e+00 (4523) 1
* 21337: obj =   2.126969827e+03 inf =   0.000e+00 (4531)
* 21390: obj =   2.126969827e+03 inf =   0.000e+00 (4520) 1
* 21448: obj =   2.126969827e+03 inf =   0.000e+00 (4522)
* 21501: obj =   2.126969827e+03 inf =   0.000e+00 (4532) 1
* 21558: obj =   2.126969827e+03 inf =   0.000e+00 (4539)
* 21611: obj =   2.126969827e+03 inf =   0.000e+00 (4537) 1
* 21668: obj =   2.126969827e+03 inf =   0.000e+00 (4524)
* 21720: obj =   2.126969827e+03 inf =   0.000e+00 (4535) 1
* 21778: obj =   2.126969827e+03 inf =   0.000e+00 (4533) 1
* 21840: obj =   2.126969827e+03 inf =   0.000e+00 (4517)
* 21893: obj =   2.126969827e+03 inf =   0.000e+00 (4530) 1
* 21951: obj =   2.126969827e+03 inf =   0.000e+00 (4541)
* 22004: obj =   2.126969827e+03 inf =   0.000e+00 (4530) 1
* 22061: obj =   2.126969827e+03 inf =   0.000e+00 (4527)
* 22114: obj =   2.126969827e+03 inf =   0.000e+00 (4543) 1
* 22171: obj =   2.126969827e+03 inf =   0.000e+00 (4552)
* 22224: obj =   2.126969827e+03 inf =   0.000e+00 (4568) 1
* 22281: obj =   2.126969827e+03 inf =   0.000e+00 (4565)
* 22334: obj =   2.126969827e+03 inf =   0.000e+00 (4557) 1
* 22391: obj =   2.126969827e+03 inf =   0.000e+00 (4557)
* 22444: obj =   2.126969827e+03 inf =   0.000e+00 (4560) 1
* 22501: obj =   2.126969827e+03 inf =   0.000e+00 (4563)
* 22554: obj =   2.126969827e+03 inf =   0.000e+00 (4565) 1
* 22617: obj =   2.126969827e+03 inf =   0.000e+00 (4572)
* 22671: obj =   2.126969827e+03 inf =   0.000e+00 (4575) 1
* 22724: obj =   2.126969827e+03 inf =   0.000e+00 (4571) 1
* 22781: obj =   2.126969827e+03 inf =   0.000e+00 (4558)
* 22834: obj =   2.126969827e+03 inf =   0.000e+00 (4572) 1
* 22891: obj =   2.126969827e+03 inf =   0.000e+00 (4565)
* 22944: obj =   2.126969827e+03 inf =   0.000e+00 (4563) 1
* 23001: obj =   2.126969827e+03 inf =   0.000e+00 (4573)
* 23053: obj =   2.126969827e+03 inf =   0.000e+00 (4570) 1
* 23110: obj =   2.126969827e+03 inf =   0.000e+00 (4567)
* 23162: obj =   2.126969827e+03 inf =   0.000e+00 (4576) 1
* 23218: obj =   2.126969827e+03 inf =   0.000e+00 (4564)
* 23270: obj =   2.126969827e+03 inf =   0.000e+00 (4580) 1
* 23325: obj =   2.126969827e+03 inf =   0.000e+00 (4559)
* 23383: obj =   2.126969827e+03 inf =   0.000e+00 (4571) 1
* 23441: obj =   2.126969827e+03 inf =   0.000e+00 (4581)
