GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/com-Youtube.html/com-youtube.ungraph.txt.gz.2125.lp -o input/com-Youtube.html/com-youtube.ungraph.txt.gz.2125.lp.sol
Reading problem data from 'input/com-Youtube.html/com-youtube.ungraph.txt.gz.2125.lp'...
2987627 rows, 7110138 columns, 14938122 non-zeros
7110138 integer variables, all of which are binary
10097770 lines were read
GLPK Integer Optimizer 5.0
2987627 rows, 7110138 columns, 14938122 non-zeros
7110138 integer variables, all of which are binary
Preprocessing...
2982860 rows, 7103713 columns, 14886228 non-zeros
7103713 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 2982860
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
2982860 rows, 7103713 columns, 14886228 non-zeros
      0: obj =   0.000000000e+00 inf =   4.256e+03 (4256)
    648: obj =   1.767012900e+02 inf =   3.608e+03 (3608)
    666: obj =   1.815855780e+02 inf =   3.590e+03 (3590)
    685: obj =   1.867382940e+02 inf =   3.571e+03 (3571)
    705: obj =   1.921404020e+02 inf =   3.551e+03 (3551)
    724: obj =   1.972726200e+02 inf =   3.532e+03 (3532)
    741: obj =   2.018739250e+02 inf =   3.515e+03 (3515)
    759: obj =   2.067406130e+02 inf =   3.497e+03 (3497)
    777: obj =   2.116038280e+02 inf =   3.479e+03 (3479)
    798: obj =   2.172794790e+02 inf =   3.458e+03 (3458)
    818: obj =   2.226869150e+02 inf =   3.438e+03 (3438)
    838: obj =   2.280958750e+02 inf =   3.418e+03 (3418)
    858: obj =   2.334958490e+02 inf =   3.398e+03 (3398)
    879: obj =   2.391670560e+02 inf =   3.377e+03 (3377)
    899: obj =   2.445732170e+02 inf =   3.357e+03 (3357)
    918: obj =   2.497257800e+02 inf =   3.338e+03 (3338)
    934: obj =   2.540728790e+02 inf =   3.322e+03 (3322)
    954: obj =   2.594888440e+02 inf =   3.302e+03 (3302)
    975: obj =   2.651670850e+02 inf =   3.281e+03 (3281)
    995: obj =   2.705645950e+02 inf =   3.261e+03 (3261)
   1013: obj =   2.754300300e+02 inf =   3.243e+03 (3243)
   1031: obj =   2.802905330e+02 inf =   3.225e+03 (3225)
   1050: obj =   2.854237880e+02 inf =   3.206e+03 (3206)
   1070: obj =   2.908329920e+02 inf =   3.186e+03 (3186)
   1088: obj =   2.957069290e+02 inf =   3.168e+03 (3168)
   1106: obj =   3.005690480e+02 inf =   3.150e+03 (3150)
   1125: obj =   3.057049210e+02 inf =   3.131e+03 (3131)
   1144: obj =   3.108391200e+02 inf =   3.112e+03 (3112)
   1163: obj =   3.159659160e+02 inf =   3.093e+03 (3093)
   1180: obj =   3.205573510e+02 inf =   3.076e+03 (3076)
   1199: obj =   3.257166480e+02 inf =   3.057e+03 (3057)
   1219: obj =   3.311737630e+02 inf =   3.037e+03 (3037)
   1237: obj =   3.360324070e+02 inf =   3.019e+03 (3019)
   1255: obj =   3.408955880e+02 inf =   3.001e+03 (3001)
   1274: obj =   3.460250350e+02 inf =   2.982e+03 (2982)
   1291: obj =   3.506187860e+02 inf =   2.965e+03 (2965)
   1310: obj =   3.557476840e+02 inf =   2.946e+03 (2946)
   1329: obj =   3.608745430e+02 inf =   2.927e+03 (2927)
   1347: obj =   3.657314210e+02 inf =   2.909e+03 (2909)
   1365: obj =   3.705897580e+02 inf =   2.891e+03 (2891)
   1383: obj =   3.754516300e+02 inf =   2.873e+03 (2873)
   1399: obj =   3.797708920e+02 inf =   2.857e+03 (2857)
   1416: obj =   3.843585190e+02 inf =   2.840e+03 (2840)
   1434: obj =   3.892171040e+02 inf =   2.822e+03 (2822)
   1451: obj =   3.938051000e+02 inf =   2.805e+03 (2805)
   1468: obj =   3.983916630e+02 inf =   2.788e+03 (2788)
   1483: obj =   4.024414020e+02 inf =   2.773e+03 (2773)
   1500: obj =   4.070293340e+02 inf =   2.756e+03 (2756)
   1518: obj =   4.118886460e+02 inf =   2.738e+03 (2738)
   1535: obj =   4.164804180e+02 inf =   2.721e+03 (2721)
   1552: obj =   4.210704200e+02 inf =   2.704e+03 (2704)
   1569: obj =   4.256586260e+02 inf =   2.687e+03 (2687)
   1587: obj =   4.305301820e+02 inf =   2.669e+03 (2669)
   1605: obj =   4.353934530e+02 inf =   2.651e+03 (2651)
   1623: obj =   4.402530720e+02 inf =   2.633e+03 (2633)
   1639: obj =   4.445668840e+02 inf =   2.617e+03 (2617)
   1657: obj =   4.494294580e+02 inf =   2.599e+03 (2599)
   1675: obj =   4.542947130e+02 inf =   2.581e+03 (2581)
   1693: obj =   4.591484830e+02 inf =   2.563e+03 (2563)
   1712: obj =   4.642768670e+02 inf =   2.544e+03 (2544)
   1730: obj =   4.691332600e+02 inf =   2.526e+03 (2526)
   1745: obj =   4.731810790e+02 inf =   2.511e+03 (2511)
   1761: obj =   4.774972640e+02 inf =   2.495e+03 (2495)
   1781: obj =   4.828920630e+02 inf =   2.475e+03 (2475)
   1799: obj =   4.877553690e+02 inf =   2.457e+03 (2457)
   1816: obj =   4.923410170e+02 inf =   2.440e+03 (2440)
   1835: obj =   4.974696730e+02 inf =   2.421e+03 (2421)
   1854: obj =   5.025961360e+02 inf =   2.402e+03 (2402)
   1872: obj =   5.074672390e+02 inf =   2.384e+03 (2384)
   1892: obj =   5.128785150e+02 inf =   2.364e+03 (2364)
   1908: obj =   5.171966810e+02 inf =   2.348e+03 (2348)
   1926: obj =   5.220538930e+02 inf =   2.330e+03 (2330)
   1946: obj =   5.274495430e+02 inf =   2.310e+03 (2310)
   1966: obj =   5.328520150e+02 inf =   2.290e+03 (2290)
   1983: obj =   5.374365050e+02 inf =   2.273e+03 (2273)
   2001: obj =   5.422912200e+02 inf =   2.255e+03 (2255)
   2020: obj =   5.474160360e+02 inf =   2.236e+03 (2236)
   2038: obj =   5.522699890e+02 inf =   2.218e+03 (2218)
   2055: obj =   5.568574310e+02 inf =   2.201e+03 (2201)
   2071: obj =   5.611738890e+02 inf =   2.185e+03 (2185)
   2090: obj =   5.662982500e+02 inf =   2.166e+03 (2166)
   2109: obj =   5.714225180e+02 inf =   2.147e+03 (2147)
   2127: obj =   5.762768060e+02 inf =   2.129e+03 (2129)
   2144: obj =   5.808617840e+02 inf =   2.112e+03 (2112)
   2163: obj =   5.859859000e+02 inf =   2.093e+03 (2093)
   2182: obj =   5.911087080e+02 inf =   2.074e+03 (2074)
   2202: obj =   5.965023200e+02 inf =   2.054e+03 (2054)
   2220: obj =   6.013618160e+02 inf =   2.036e+03 (2036)
   2237: obj =   6.059542860e+02 inf =   2.019e+03 (2019)
   2256: obj =   6.110832770e+02 inf =   2.000e+03 (2000)
   2275: obj =   6.162089800e+02 inf =   1.981e+03 (1981)
   2293: obj =   6.210687210e+02 inf =   1.963e+03 (1963)
   2310: obj =   6.256531500e+02 inf =   1.946e+03 (1946)
   2328: obj =   6.305095720e+02 inf =   1.928e+03 (1928)
   2347: obj =   6.356366110e+02 inf =   1.909e+03 (1909)
   2366: obj =   6.407605750e+02 inf =   1.890e+03 (1890)
   2383: obj =   6.453450960e+02 inf =   1.873e+03 (1873)
   2399: obj =   6.496595460e+02 inf =   1.857e+03 (1857)
   2419: obj =   6.550541930e+02 inf =   1.837e+03 (1837)
   2437: obj =   6.599063520e+02 inf =   1.819e+03 (1819)
   2454: obj =   6.644908730e+02 inf =   1.802e+03 (1802)
   2474: obj =   6.699004720e+02 inf =   1.782e+03 (1782)
   2494: obj =   6.752992280e+02 inf =   1.762e+03 (1762)
   2514: obj =   6.806980460e+02 inf =   1.742e+03 (1742)
   2533: obj =   6.858289850e+02 inf =   1.723e+03 (1723)
   2552: obj =   6.909539550e+02 inf =   1.704e+03 (1704)
   2571: obj =   6.960754530e+02 inf =   1.685e+03 (1685)
   2590: obj =   7.012059990e+02 inf =   1.666e+03 (1666)
   2608: obj =   7.060588860e+02 inf =   1.648e+03 (1648)
   2627: obj =   7.111828820e+02 inf =   1.629e+03 (1629)
   2645: obj =   7.160388470e+02 inf =   1.611e+03 (1611)
   2665: obj =   7.214312370e+02 inf =   1.591e+03 (1591)
   2683: obj =   7.262838500e+02 inf =   1.573e+03 (1573)
   2701: obj =   7.311356400e+02 inf =   1.555e+03 (1555)
   2720: obj =   7.362584500e+02 inf =   1.536e+03 (1536)
   2739: obj =   7.413820800e+02 inf =   1.517e+03 (1517)
   2758: obj =   7.465124740e+02 inf =   1.498e+03 (1498)
   2777: obj =   7.516369260e+02 inf =   1.479e+03 (1479)
   2795: obj =   7.564922510e+02 inf =   1.461e+03 (1461)
   2812: obj =   7.610826200e+02 inf =   1.444e+03 (1444)
   2832: obj =   7.664856720e+02 inf =   1.424e+03 (1424)
   2850: obj =   7.713407550e+02 inf =   1.406e+03 (1406)
   2868: obj =   7.761989120e+02 inf =   1.388e+03 (1388)
   2885: obj =   7.807827630e+02 inf =   1.371e+03 (1371)
   2905: obj =   7.861769520e+02 inf =   1.351e+03 (1351)
   2923: obj =   7.910304500e+02 inf =   1.333e+03 (1333)
   2941: obj =   7.958832170e+02 inf =   1.315e+03 (1315)
   2961: obj =   8.012802390e+02 inf =   1.295e+03 (1295)
   2980: obj =   8.064038700e+02 inf =   1.276e+03 (1276)
   2997: obj =   8.109881190e+02 inf =   1.259e+03 (1259)
   3013: obj =   8.153040290e+02 inf =   1.243e+03 (1243)
   3029: obj =   8.196194860e+02 inf =   1.227e+03 (1227)
   3046: obj =   8.242063830e+02 inf =   1.210e+03 (1210)
   3064: obj =   8.290618890e+02 inf =   1.192e+03 (1192)
   3083: obj =   8.341846060e+02 inf =   1.173e+03 (1173)
   3103: obj =   8.395768470e+02 inf =   1.153e+03 (1153)
   3123: obj =   8.449678680e+02 inf =   1.133e+03 (1133)
   3142: obj =   8.500914660e+02 inf =   1.114e+03 (1114)
   3159: obj =   8.546744650e+02 inf =   1.097e+03 (1097)
   3178: obj =   8.597971200e+02 inf =   1.078e+03 (1078)
   3195: obj =   8.643833780e+02 inf =   1.061e+03 (1061)
   3213: obj =   8.692379430e+02 inf =   1.043e+03 (1043)
   3233: obj =   8.746332900e+02 inf =   1.023e+03 (1023)
   3251: obj =   8.794865740e+02 inf =   1.005e+03 (1005)
   3269: obj =   8.843411680e+02 inf =   9.870e+02 (987)
   3287: obj =   8.891951220e+02 inf =   9.690e+02 (969)
   3306: obj =   8.943177160e+02 inf =   9.500e+02 (950)
   3325: obj =   8.994412860e+02 inf =   9.310e+02 (931)
   3343: obj =   9.042996860e+02 inf =   9.130e+02 (913)
   3362: obj =   9.094284630e+02 inf =   8.940e+02 (894)
   3382: obj =   9.148216760e+02 inf =   8.740e+02 (874)
   3401: obj =   9.199447570e+02 inf =   8.550e+02 (855)
   3418: obj =   9.245273900e+02 inf =   8.380e+02 (838)
   3435: obj =   9.291104480e+02 inf =   8.210e+02 (821)
   3454: obj =   9.342315520e+02 inf =   8.020e+02 (802)
   3472: obj =   9.390844690e+02 inf =   7.840e+02 (784)
   3492: obj =   9.444749100e+02 inf =   7.640e+02 (764)
   3510: obj =   9.493262440e+02 inf =   7.460e+02 (746)
   3528: obj =   9.541792550e+02 inf =   7.280e+02 (728)
   3546: obj =   9.590315960e+02 inf =   7.100e+02 (710)
   3562: obj =   9.633472940e+02 inf =   6.940e+02 (694)
   3579: obj =   9.679295630e+02 inf =   6.770e+02 (677)
   3597: obj =   9.727807160e+02 inf =   6.590e+02 (659)
   3617: obj =   9.781716460e+02 inf =   6.390e+02 (639)
   3637: obj =   9.835633070e+02 inf =   6.190e+02 (619)
   3655: obj =   9.884149460e+02 inf =   6.010e+02 (601)
   3674: obj =   9.935361980e+02 inf =   5.820e+02 (582)
   3692: obj =   9.983874120e+02 inf =   5.640e+02 (564)
   3711: obj =   1.003507662e+03 inf =   5.450e+02 (545)
   3731: obj =   1.008898257e+03 inf =   5.250e+02 (525)
   3749: obj =   1.013748954e+03 inf =   5.070e+02 (507)
   3767: obj =   1.018599466e+03 inf =   4.890e+02 (489)
   3786: obj =   1.023719473e+03 inf =   4.700e+02 (470)
   3804: obj =   1.028571965e+03 inf =   4.520e+02 (452)
   3822: obj =   1.033422416e+03 inf =   4.340e+02 (434)
   3840: obj =   1.038272685e+03 inf =   4.160e+02 (416)
   3860: obj =   1.043663066e+03 inf =   3.960e+02 (396)
   3880: obj =   1.049053235e+03 inf =   3.760e+02 (376)
   3897: obj =   1.053634285e+03 inf =   3.590e+02 (359)
   3915: obj =   1.058485345e+03 inf =   3.410e+02 (341)
   3932: obj =   1.063066517e+03 inf =   3.240e+02 (324)
   3947: obj =   1.067109433e+03 inf =   3.090e+02 (309)
   3967: obj =   1.072498994e+03 inf =   2.890e+02 (289)
   3986: obj =   1.077619425e+03 inf =   2.700e+02 (270)
   4002: obj =   1.081930586e+03 inf =   2.540e+02 (254)
   4019: obj =   1.086511971e+03 inf =   2.370e+02 (237)
   4039: obj =   1.091901714e+03 inf =   2.170e+02 (217)
   4059: obj =   1.097291609e+03 inf =   1.970e+02 (197)
   4076: obj =   1.101872445e+03 inf =   1.800e+02 (180)
   4096: obj =   1.107261334e+03 inf =   1.600e+02 (160)
   4114: obj =   1.112112273e+03 inf =   1.420e+02 (142)
   4134: obj =   1.117501741e+03 inf =   1.220e+02 (122)
   4155: obj =   1.123160307e+03 inf =   1.010e+02 (101)
   4174: obj =   1.128280282e+03 inf =   8.200e+01 (82)
   4191: obj =   1.132861484e+03 inf =   6.500e+01 (65)
   4211: obj =   1.138250679e+03 inf =   4.500e+01 (45)
   4229: obj =   1.143100918e+03 inf =   2.700e+01 (27)
   4247: obj =   1.147950455e+03 inf =   9.000e+00 (9)
   4256: obj =   1.150375225e+03 inf =   0.000e+00 (0)
*  4281: obj =   1.150375225e+03 inf =   0.000e+00 (4281)
*  4307: obj =   1.150375225e+03 inf =   0.000e+00 (4307)
*  4332: obj =   1.150375225e+03 inf =   0.000e+00 (4332)
*  4354: obj =   1.150375225e+03 inf =   0.000e+00 (4354)
*  4377: obj =   1.150375225e+03 inf =   0.000e+00 (4377)
*  4398: obj =   1.150375225e+03 inf =   0.000e+00 (4398)
*  4424: obj =   1.150375225e+03 inf =   0.000e+00 (4424)
*  4449: obj =   1.150375225e+03 inf =   0.000e+00 (4449)
Perturbing LP to avoid stalling [4455]...
*  4469: obj =   1.150375225e+03 inf =   0.000e+00 (4469)
*  4495: obj =   1.150375225e+03 inf =   0.000e+00 (4495)
*  4520: obj =   1.150375225e+03 inf =   0.000e+00 (4520)
*  4541: obj =   1.150375225e+03 inf =   0.000e+00 (4541)
*  4562: obj =   1.150375225e+03 inf =   0.000e+00 (4562)
*  4585: obj =   1.150375225e+03 inf =   0.000e+00 (4585)
*  4610: obj =   1.150375225e+03 inf =   0.000e+00 (4610)
*  4635: obj =   1.150375225e+03 inf =   0.000e+00 (4635)
*  4659: obj =   1.150375225e+03 inf =   0.000e+00 (4659)
*  4685: obj =   1.150375225e+03 inf =   0.000e+00 (4685)
*  4709: obj =   1.150375225e+03 inf =   0.000e+00 (4709)
*  4733: obj =   1.150375225e+03 inf =   0.000e+00 (4733)
*  4759: obj =   1.150375225e+03 inf =   0.000e+00 (4759)
*  4783: obj =   1.150375225e+03 inf =   0.000e+00 (4783)
*  4808: obj =   1.150375225e+03 inf =   0.000e+00 (4808)
*  4832: obj =   1.150375225e+03 inf =   0.000e+00 (4832)
*  4856: obj =   1.150375225e+03 inf =   0.000e+00 (4856)
*  4881: obj =   1.150375225e+03 inf =   0.000e+00 (4881)
*  4906: obj =   1.150375225e+03 inf =   0.000e+00 (4906)
*  4931: obj =   1.150375225e+03 inf =   0.000e+00 (4931)
*  4957: obj =   1.150375225e+03 inf =   0.000e+00 (4957)
*  4978: obj =   1.150375225e+03 inf =   0.000e+00 (4978)
*  5002: obj =   1.150375225e+03 inf =   0.000e+00 (5002)
*  5022: obj =   1.150375225e+03 inf =   0.000e+00 (5022)
*  5042: obj =   1.150375225e+03 inf =   0.000e+00 (5042)
*  5067: obj =   1.150375225e+03 inf =   0.000e+00 (5067)
*  5088: obj =   1.150375225e+03 inf =   0.000e+00 (5088)
*  5110: obj =   1.150375225e+03 inf =   0.000e+00 (5110)
*  5132: obj =   1.150375225e+03 inf =   0.000e+00 (5132)
*  5158: obj =   1.150375225e+03 inf =   0.000e+00 (5158)
*  5181: obj =   1.150375225e+03 inf =   0.000e+00 (5181)
*  5205: obj =   1.150375225e+03 inf =   0.000e+00 (5205)
*  5228: obj =   1.150375225e+03 inf =   0.000e+00 (5228)
*  5252: obj =   1.150375225e+03 inf =   0.000e+00 (5252)
*  5277: obj =   1.148342209e+03 inf =   0.000e+00 (5260)
*  5297: obj =   1.148342209e+03 inf =   0.000e+00 (5263)
*  5320: obj =   1.148342209e+03 inf =   0.000e+00 (5264)
*  5342: obj =   1.148342209e+03 inf =   0.000e+00 (5265)
*  5361: obj =   1.148342209e+03 inf =   0.000e+00 (5264)
*  5381: obj =   1.148342209e+03 inf =   0.000e+00 (5267)
*  5397: obj =   1.148342209e+03 inf =   0.000e+00 (5267) 1
*  5421: obj =   1.148342209e+03 inf =   0.000e+00 (5266)
*  5443: obj =   1.148342209e+03 inf =   0.000e+00 (5265)
*  5468: obj =   1.148342209e+03 inf =   0.000e+00 (5273)
*  5492: obj =   1.148342209e+03 inf =   0.000e+00 (5269)
*  5507: obj =   1.148342209e+03 inf =   0.000e+00 (5271) 1
*  5529: obj =   1.148342209e+03 inf =   0.000e+00 (5266)
*  5552: obj =   1.148342209e+03 inf =   0.000e+00 (5269)
*  5572: obj =   1.148342209e+03 inf =   0.000e+00 (5272)
*  5595: obj =   1.148342209e+03 inf =   0.000e+00 (5267)
*  5614: obj =   1.148342209e+03 inf =   0.000e+00 (5267) 1
*  5637: obj =   1.148342209e+03 inf =   0.000e+00 (5266)
*  5659: obj =   1.148342209e+03 inf =   0.000e+00 (5270)
*  5678: obj =   1.148342209e+03 inf =   0.000e+00 (5269)
*  5699: obj =   1.148342209e+03 inf =   0.000e+00 (5269)
*  5716: obj =   1.148342209e+03 inf =   0.000e+00 (5269) 1
*  5739: obj =   1.148342209e+03 inf =   0.000e+00 (5272)
*  5761: obj =   1.148342209e+03 inf =   0.000e+00 (5272)
*  5783: obj =   1.148342209e+03 inf =   0.000e+00 (5272)
*  5804: obj =   1.148342209e+03 inf =   0.000e+00 (5273) 1
*  5825: obj =   1.148342209e+03 inf =   0.000e+00 (5274)
*  5849: obj =   1.148342209e+03 inf =   0.000e+00 (5274)
*  5870: obj =   1.148342209e+03 inf =   0.000e+00 (5271)
*  5892: obj =   1.148342209e+03 inf =   0.000e+00 (5273)
*  5908: obj =   1.148342209e+03 inf =   0.000e+00 (5273) 1
*  5929: obj =   1.148342209e+03 inf =   0.000e+00 (5272)
*  5950: obj =   1.148342209e+03 inf =   0.000e+00 (5270)
*  5973: obj =   1.136084839e+03 inf =   0.000e+00 (5274)
*  5995: obj =   1.135502572e+03 inf =   0.000e+00 (5266)
*  6019: obj =   1.135502572e+03 inf =   0.000e+00 (5265)
*  6039: obj =   1.135502572e+03 inf =   0.000e+00 (5269) 1
*  6061: obj =   1.135502572e+03 inf =   0.000e+00 (5267)
*  6082: obj =   1.135502572e+03 inf =   0.000e+00 (5274)
*  6102: obj =   1.135502572e+03 inf =   0.000e+00 (5266)
*  6126: obj =   1.135502572e+03 inf =   0.000e+00 (5275)
*  6144: obj =   1.135502572e+03 inf =   0.000e+00 (5274) 1
*  6167: obj =   1.135502572e+03 inf =   0.000e+00 (5275)
*  6185: obj =   1.135502572e+03 inf =   0.000e+00 (5272)
*  6208: obj =   1.135502572e+03 inf =   0.000e+00 (5284)
*  6232: obj =   1.135502572e+03 inf =   0.000e+00 (5273)
*  6252: obj =   1.135502572e+03 inf =   0.000e+00 (5267) 1
*  6274: obj =   1.135502572e+03 inf =   0.000e+00 (5275)
*  6295: obj =   1.135502572e+03 inf =   0.000e+00 (5285)
*  6313: obj =   1.135502572e+03 inf =   0.000e+00 (5305)
*  6336: obj =   1.135502572e+03 inf =   0.000e+00 (5313)
*  6358: obj =   1.135502572e+03 inf =   0.000e+00 (5307)
*  6376: obj =   1.135502572e+03 inf =   0.000e+00 (5323) 1
*  6396: obj =   1.135502572e+03 inf =   0.000e+00 (5323)
*  6413: obj =   1.135502572e+03 inf =   0.000e+00 (5319)
*  6435: obj =   1.135502572e+03 inf =   0.000e+00 (5312)
*  6456: obj =   1.135502572e+03 inf =   0.000e+00 (5312)
*  6474: obj =   1.135502572e+03 inf =   0.000e+00 (5307) 1
*  6498: obj =   1.135502572e+03 inf =   0.000e+00 (5315)
*  6521: obj =   1.135502572e+03 inf =   0.000e+00 (5323)
*  6541: obj =   1.135502572e+03 inf =   0.000e+00 (5313)
*  6564: obj =   1.135502572e+03 inf =   0.000e+00 (5310)
*  6583: obj =   1.135502572e+03 inf =   0.000e+00 (5310) 1
*  6602: obj =   1.135502572e+03 inf =   0.000e+00 (5312)
*  6624: obj =   1.135502572e+03 inf =   0.000e+00 (5312)
*  6646: obj =   1.135502572e+03 inf =   0.000e+00 (5316)
*  6667: obj =   1.135502572e+03 inf =   0.000e+00 (5315)
*  6687: obj =   1.135502572e+03 inf =   0.000e+00 (5314) 1
*  6710: obj =   1.135502572e+03 inf =   0.000e+00 (5317)
*  6730: obj =   1.135502572e+03 inf =   0.000e+00 (5313)
*  6753: obj =   1.135502572e+03 inf =   0.000e+00 (5313)
*  6775: obj =   1.135502572e+03 inf =   0.000e+00 (5315)
*  6798: obj =   1.135502572e+03 inf =   0.000e+00 (5324)
*  6816: obj =   1.135502572e+03 inf =   0.000e+00 (5314) 1
*  6837: obj =   1.135502572e+03 inf =   0.000e+00 (5317)
*  6857: obj =   1.135502572e+03 inf =   0.000e+00 (5314)
*  6881: obj =   1.135502572e+03 inf =   0.000e+00 (5321)
*  6901: obj =   1.135502572e+03 inf =   0.000e+00 (5315)
*  6917: obj =   1.135502572e+03 inf =   0.000e+00 (5314) 1
*  6940: obj =   1.135502572e+03 inf =   0.000e+00 (5321)
*  6964: obj =   1.135502572e+03 inf =   0.000e+00 (5332)
*  6986: obj =   1.135502572e+03 inf =   0.000e+00 (5322)
*  7008: obj =   1.135502572e+03 inf =   0.000e+00 (5324)
*  7029: obj =   1.135502572e+03 inf =   0.000e+00 (5319) 1
*  7051: obj =   1.135502572e+03 inf =   0.000e+00 (5327)
*  7075: obj =   1.135502572e+03 inf =   0.000e+00 (5327)
*  7097: obj =   1.135502572e+03 inf =   0.000e+00 (5327)
*  7118: obj =   1.135502572e+03 inf =   0.000e+00 (5332)
*  7136: obj =   1.135502572e+03 inf =   0.000e+00 (5330) 1
*  7157: obj =   1.135502572e+03 inf =   0.000e+00 (5324)
*  7178: obj =   1.135502572e+03 inf =   0.000e+00 (5326)
*  7200: obj =   1.135502572e+03 inf =   0.000e+00 (5329)
*  7220: obj =   1.135502572e+03 inf =   0.000e+00 (5328)
*  7243: obj =   1.135502572e+03 inf =   0.000e+00 (5332) 1
*  7263: obj =   1.135502572e+03 inf =   0.000e+00 (5334)
*  7284: obj =   1.135502572e+03 inf =   0.000e+00 (5336)
*  7304: obj =   1.135502572e+03 inf =   0.000e+00 (5334)
*  7323: obj =   1.135502572e+03 inf =   0.000e+00 (5336)
*  7345: obj =   1.135502572e+03 inf =   0.000e+00 (5334)
*  7361: obj =   1.135502572e+03 inf =   0.000e+00 (5332) 1
*  7383: obj =   1.135502572e+03 inf =   0.000e+00 (5332)
*  7405: obj =   1.135502572e+03 inf =   0.000e+00 (5334)
*  7423: obj =   1.135502572e+03 inf =   0.000e+00 (5336)
*  7440: obj =   1.135502572e+03 inf =   0.000e+00 (5330)
*  7461: obj =   1.135502572e+03 inf =   0.000e+00 (5342)
*  7478: obj =   1.135502572e+03 inf =   0.000e+00 (5340) 1
*  7499: obj =   1.135502572e+03 inf =   0.000e+00 (5341)
*  7522: obj =   1.135502572e+03 inf =   0.000e+00 (5339)
*  7547: obj =   1.135502572e+03 inf =   0.000e+00 (5345)
*  7569: obj =   1.135502572e+03 inf =   0.000e+00 (5345)
*  7585: obj =   1.135502572e+03 inf =   0.000e+00 (5339) 1
*  7608: obj =   1.135502572e+03 inf =   0.000e+00 (5341)
*  7632: obj =   1.135502572e+03 inf =   0.000e+00 (5345)
*  7654: obj =   1.135502572e+03 inf =   0.000e+00 (5343)
*  7676: obj =   1.135502572e+03 inf =   0.000e+00 (5341)
*  7694: obj =   1.135502572e+03 inf =   0.000e+00 (5342) 1
*  7716: obj =   1.135502572e+03 inf =   0.000e+00 (5342)
