GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/soc-Slashdot0902.html/soc-Slashdot0902.txt.gz.940.lp -o input/soc-Slashdot0902.html/soc-Slashdot0902.txt.gz.940.lp.sol
Reading problem data from 'input/soc-Slashdot0902.html/soc-Slashdot0902.txt.gz.940.lp'...
870164 rows, 1822490 columns, 4350807 non-zeros
1822490 integer variables, all of which are binary
2692659 lines were read
GLPK Integer Optimizer 5.0
870164 rows, 1822490 columns, 4350807 non-zeros
1822490 integer variables, all of which are binary
Preprocessing...
865402 rows, 1817727 columns, 4326901 non-zeros
1817727 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 865402
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
865402 rows, 1817727 columns, 4326901 non-zeros
      0: obj =   0.000000000e+00 inf =   2.354e+03 (2354)
     74: obj =   7.075444300e+01 inf =   2.280e+03 (2280)
    153: obj =   1.458277340e+02 inf =   2.201e+03 (2201)
    242: obj =   2.305017820e+02 inf =   2.112e+03 (2112)
    326: obj =   3.092506960e+02 inf =   2.028e+03 (2028)
    408: obj =   3.867424020e+02 inf =   1.946e+03 (1946)
    490: obj =   4.643806800e+02 inf =   1.864e+03 (1864)
    572: obj =   5.394105080e+02 inf =   1.782e+03 (1782)
    654: obj =   6.144176210e+02 inf =   1.700e+03 (1700)
    736: obj =   6.898992540e+02 inf =   1.618e+03 (1618)
    818: obj =   7.659648380e+02 inf =   1.536e+03 (1536)
    900: obj =   8.410736910e+02 inf =   1.454e+03 (1454)
    982: obj =   9.169122920e+02 inf =   1.372e+03 (1372)
   1064: obj =   9.930948260e+02 inf =   1.290e+03 (1290)
   1145: obj =   1.068143619e+03 inf =   1.209e+03 (1209)
   1227: obj =   1.143479852e+03 inf =   1.127e+03 (1127)
   1308: obj =   1.217668319e+03 inf =   1.046e+03 (1046)
   1394: obj =   1.296160415e+03 inf =   9.600e+02 (960)
   1484: obj =   1.378380493e+03 inf =   8.700e+02 (870)
   1567: obj =   1.453617556e+03 inf =   7.870e+02 (787)
   1649: obj =   1.527804629e+03 inf =   7.050e+02 (705)
   1731: obj =   1.602011266e+03 inf =   6.230e+02 (623)
   1813: obj =   1.676137501e+03 inf =   5.410e+02 (541)
   1895: obj =   1.750347500e+03 inf =   4.590e+02 (459)
   1978: obj =   1.825435804e+03 inf =   3.760e+02 (376)
   2060: obj =   1.899649952e+03 inf =   2.940e+02 (294)
   2142: obj =   1.973881286e+03 inf =   2.120e+02 (212)
   2224: obj =   2.048124471e+03 inf =   1.300e+02 (130)
   2306: obj =   2.122629408e+03 inf =   4.800e+01 (48)
   2354: obj =   2.166364492e+03 inf =   0.000e+00 (0)
*  5842: obj =   2.163445093e+03 inf =   0.000e+00 (3018)
*  5902: obj =   2.163445093e+03 inf =   0.000e+00 (3011) 1
*  5967: obj =   2.163445093e+03 inf =   0.000e+00 (3018)
*  6027: obj =   2.163445093e+03 inf =   0.000e+00 (3026) 1
*  6087: obj =   2.163445093e+03 inf =   0.000e+00 (3019) 1
*  6151: obj =   2.163445093e+03 inf =   0.000e+00 (3024)
*  6211: obj =   2.163445093e+03 inf =   0.000e+00 (3027) 1
*  6275: obj =   2.163445093e+03 inf =   0.000e+00 (3038)
*  6334: obj =   2.163445093e+03 inf =   0.000e+00 (3045) 1
*  6394: obj =   2.163445093e+03 inf =   0.000e+00 (3054) 1
*  6457: obj =   2.163445093e+03 inf =   0.000e+00 (3053)
*  6518: obj =   2.163445093e+03 inf =   0.000e+00 (3049) 1
*  6586: obj =   2.163445093e+03 inf =   0.000e+00 (3050)
*  6646: obj =   2.163445093e+03 inf =   0.000e+00 (3071) 1
*  6706: obj =   2.163445093e+03 inf =   0.000e+00 (3063) 1
*  6769: obj =   2.163445093e+03 inf =   0.000e+00 (3083)
*  6829: obj =   2.163445093e+03 inf =   0.000e+00 (3080) 1
*  6892: obj =   2.163445093e+03 inf =   0.000e+00 (3083)
*  6952: obj =   2.163445093e+03 inf =   0.000e+00 (3086) 1
*  7011: obj =   2.163445093e+03 inf =   0.000e+00 (3100) 1
*  7074: obj =   2.163445093e+03 inf =   0.000e+00 (3100)
*  7133: obj =   2.163445093e+03 inf =   0.000e+00 (3108) 1
*  7195: obj =   2.163445093e+03 inf =   0.000e+00 (3134)
*  7254: obj =   2.163445093e+03 inf =   0.000e+00 (3121) 1
*  7312: obj =   2.163445093e+03 inf =   0.000e+00 (3124) 1
*  7375: obj =   2.163445093e+03 inf =   0.000e+00 (3127)
*  7437: obj =   2.163445093e+03 inf =   0.000e+00 (3128) 1
*  7503: obj =   2.163445093e+03 inf =   0.000e+00 (3163)
*  7562: obj =   2.163445093e+03 inf =   0.000e+00 (3162) 1
*  7624: obj =   2.163445093e+03 inf =   0.000e+00 (3149)
*  7682: obj =   2.163445093e+03 inf =   0.000e+00 (3167) 1
*  7740: obj =   2.163445093e+03 inf =   0.000e+00 (3180) 1
*  7802: obj =   2.163445093e+03 inf =   0.000e+00 (3149)
*  7860: obj =   2.163445093e+03 inf =   0.000e+00 (3159) 1
*  7922: obj =   2.163445093e+03 inf =   0.000e+00 (3171)
*  7980: obj =   2.163445093e+03 inf =   0.000e+00 (3174) 1
*  8040: obj =   2.163445093e+03 inf =   0.000e+00 (3176) 1
*  8102: obj =   2.163445093e+03 inf =   0.000e+00 (3165)
*  8159: obj =   2.163445093e+03 inf =   0.000e+00 (3177) 1
*  8220: obj =   2.163445093e+03 inf =   0.000e+00 (3170)
*  8279: obj =   2.163445093e+03 inf =   0.000e+00 (3190) 1
*  8345: obj =   2.163445093e+03 inf =   0.000e+00 (3177)
*  8403: obj =   2.163445093e+03 inf =   0.000e+00 (3171) 1
*  8460: obj =   2.163445093e+03 inf =   0.000e+00 (3175) 1
*  8521: obj =   2.163445093e+03 inf =   0.000e+00 (3172)
*  8578: obj =   2.163445093e+03 inf =   0.000e+00 (3170) 1
*  8639: obj =   2.163445093e+03 inf =   0.000e+00 (3173)
*  8696: obj =   2.163445093e+03 inf =   0.000e+00 (3174) 1
*  8757: obj =   2.163445093e+03 inf =   0.000e+00 (3179)
*  8815: obj =   2.163445093e+03 inf =   0.000e+00 (3175) 1
*  8872: obj =   2.163445093e+03 inf =   0.000e+00 (3173) 1
*  8933: obj =   2.163445093e+03 inf =   0.000e+00 (3169)
*  8989: obj =   2.163445093e+03 inf =   0.000e+00 (3199) 1
*  9050: obj =   2.163445093e+03 inf =   0.000e+00 (3193)
*  9106: obj =   2.163445093e+03 inf =   0.000e+00 (3217) 1
*  9170: obj =   2.163445093e+03 inf =   0.000e+00 (3210)
*  9230: obj =   2.163445093e+03 inf =   0.000e+00 (3201) 1
*  9290: obj =   2.163445093e+03 inf =   0.000e+00 (3213)
*  9346: obj =   2.163445093e+03 inf =   0.000e+00 (3223) 1
*  9403: obj =   2.163445093e+03 inf =   0.000e+00 (3211) 1
*  9463: obj =   2.163445093e+03 inf =   0.000e+00 (3228)
*  9519: obj =   2.163445093e+03 inf =   0.000e+00 (3210) 1
*  9579: obj =   2.163445093e+03 inf =   0.000e+00 (3231)
*  9635: obj =   2.163445093e+03 inf =   0.000e+00 (3245) 1
*  9694: obj =   2.163445093e+03 inf =   0.000e+00 (3246)
*  9750: obj =   2.163445093e+03 inf =   0.000e+00 (3267) 1
*  9809: obj =   2.163445093e+03 inf =   0.000e+00 (3266)
*  9865: obj =   2.163445093e+03 inf =   0.000e+00 (3288) 1
*  9920: obj =   2.163445093e+03 inf =   0.000e+00 (3263) 1
*  9983: obj =   2.163445093e+03 inf =   0.000e+00 (3269)
* 10042: obj =   2.163445093e+03 inf =   0.000e+00 (3287) 1
* 10101: obj =   2.163445093e+03 inf =   0.000e+00 (3266)
* 10157: obj =   2.163445093e+03 inf =   0.000e+00 (3290) 1
* 10216: obj =   2.163445093e+03 inf =   0.000e+00 (3269)
* 10272: obj =   2.163445093e+03 inf =   0.000e+00 (3272) 1
* 10329: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 10389: obj =   2.163445093e+03 inf =   0.000e+00 (3284)
* 10445: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 10504: obj =   2.163445093e+03 inf =   0.000e+00 (3262)
* 10560: obj =   2.163445093e+03 inf =   0.000e+00 (3284) 1
* 10620: obj =   2.163445093e+03 inf =   0.000e+00 (3262)
* 10676: obj =   2.163445093e+03 inf =   0.000e+00 (3261) 1
* 10735: obj =   2.163445093e+03 inf =   0.000e+00 (3284)
* 10791: obj =   2.163445093e+03 inf =   0.000e+00 (3270) 1
* 10852: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 10912: obj =   2.163445093e+03 inf =   0.000e+00 (3261)
* 10967: obj =   2.163445093e+03 inf =   0.000e+00 (3261) 1
* 11026: obj =   2.163445093e+03 inf =   0.000e+00 (3282)
* 11081: obj =   2.163445093e+03 inf =   0.000e+00 (3276) 1
* 11140: obj =   2.163445093e+03 inf =   0.000e+00 (3280)
* 11195: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 11250: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 11308: obj =   2.163445093e+03 inf =   0.000e+00 (3262)
* 11363: obj =   2.163445093e+03 inf =   0.000e+00 (3279) 1
* 11422: obj =   2.163445093e+03 inf =   0.000e+00 (3266)
* 11477: obj =   2.163445093e+03 inf =   0.000e+00 (3274) 1
* 11536: obj =   2.163445093e+03 inf =   0.000e+00 (3272)
* 11591: obj =   2.163445093e+03 inf =   0.000e+00 (3281) 1
* 11650: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 11711: obj =   2.163445093e+03 inf =   0.000e+00 (3262)
* 11766: obj =   2.163445093e+03 inf =   0.000e+00 (3282) 1
* 11825: obj =   2.163445093e+03 inf =   0.000e+00 (3284)
* 11880: obj =   2.163445093e+03 inf =   0.000e+00 (3261) 1
* 11939: obj =   2.163445093e+03 inf =   0.000e+00 (3262)
* 11994: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 12052: obj =   2.163445093e+03 inf =   0.000e+00 (3287) 1
* 12111: obj =   2.163445093e+03 inf =   0.000e+00 (3262)
* 12166: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 12225: obj =   2.163445093e+03 inf =   0.000e+00 (3273)
* 12280: obj =   2.163445093e+03 inf =   0.000e+00 (3262) 1
* 12338: obj =   2.163445093e+03 inf =   0.000e+00 (3262)
* 12393: obj =   2.163445093e+03 inf =   0.000e+00 (3261) 1
* 12452: obj =   2.163445093e+03 inf =   0.000e+00 (3284)
* 12512: obj =   2.163445093e+03 inf =   0.000e+00 (3274) 1
* 12568: obj =   2.163445093e+03 inf =   0.000e+00 (3279) 1
* 12627: obj =   2.163445093e+03 inf =   0.000e+00 (3273)
* 12681: obj =   2.163445093e+03 inf =   0.000e+00 (3281) 1
* 12740: obj =   2.163445093e+03 inf =   0.000e+00 (3269)
* 12794: obj =   2.163445093e+03 inf =   0.000e+00 (3274) 1
* 12852: obj =   2.163445093e+03 inf =   0.000e+00 (3272)
* 12907: obj =   2.163445093e+03 inf =   0.000e+00 (3280) 1
* 12966: obj =   2.163445093e+03 inf =   0.000e+00 (3275)
* 13020: obj =   2.163445093e+03 inf =   0.000e+00 (3277) 1
* 13078: obj =   2.163445093e+03 inf =   0.000e+00 (3279)
* 13132: obj =   2.163445093e+03 inf =   0.000e+00 (3292) 1
* 13186: obj =   2.163445093e+03 inf =   0.000e+00 (3275) 1
* 13243: obj =   2.163445093e+03 inf =   0.000e+00 (3289)
* 13302: obj =   2.163445093e+03 inf =   0.000e+00 (3295) 1
* 13361: obj =   2.163445093e+03 inf =   0.000e+00 (3360)
* 13416: obj =   2.163445093e+03 inf =   0.000e+00 (3373) 1
* 13475: obj =   2.163445093e+03 inf =   0.000e+00 (3385)
* 13529: obj =   2.163445093e+03 inf =   0.000e+00 (3375) 1
* 13587: obj =   2.163445093e+03 inf =   0.000e+00 (3369)
* 13641: obj =   2.163445093e+03 inf =   0.000e+00 (3365) 1
* 13699: obj =   2.163445093e+03 inf =   0.000e+00 (3375)
* 13753: obj =   2.163445093e+03 inf =   0.000e+00 (3370) 1
* 13811: obj =   2.163445093e+03 inf =   0.000e+00 (3392) 1
* 13869: obj =   2.163445093e+03 inf =   0.000e+00 (3375)
* 13923: obj =   2.163445093e+03 inf =   0.000e+00 (3383) 1
* 13981: obj =   2.163445093e+03 inf =   0.000e+00 (3390)
* 14034: obj =   2.163445093e+03 inf =   0.000e+00 (3382) 1
* 14093: obj =   2.163445093e+03 inf =   0.000e+00 (3381)
* 14151: obj =   2.163445093e+03 inf =   0.000e+00 (3396) 1
* 14208: obj =   2.163445093e+03 inf =   0.000e+00 (3372)
* 14262: obj =   2.163445093e+03 inf =   0.000e+00 (3377) 1
* 14319: obj =   2.163445093e+03 inf =   0.000e+00 (3382)
* 14373: obj =   2.163445093e+03 inf =   0.000e+00 (3394) 1
* 14430: obj =   2.163445093e+03 inf =   0.000e+00 (3400)
* 14484: obj =   2.163445093e+03 inf =   0.000e+00 (3395) 1
* 14537: obj =   2.163445093e+03 inf =   0.000e+00 (3403) 1
* 14595: obj =   2.163445093e+03 inf =   0.000e+00 (3386)
* 14648: obj =   2.163445093e+03 inf =   0.000e+00 (3387) 1
* 14705: obj =   2.163445093e+03 inf =   0.000e+00 (3397)
* 14759: obj =   2.163445093e+03 inf =   0.000e+00 (3393) 1
* 14816: obj =   2.163445093e+03 inf =   0.000e+00 (3404)
* 14870: obj =   2.163445093e+03 inf =   0.000e+00 (3405) 1
* 14932: obj =   2.163445093e+03 inf =   0.000e+00 (3390)
* 14987: obj =   2.163445093e+03 inf =   0.000e+00 (3394) 1
* 15044: obj =   2.163445093e+03 inf =   0.000e+00 (3392)
* 15097: obj =   2.163445093e+03 inf =   0.000e+00 (3399) 1
* 15154: obj =   2.163445093e+03 inf =   0.000e+00 (3398)
* 15207: obj =   2.163445093e+03 inf =   0.000e+00 (3421) 1
* 15260: obj =   2.163445093e+03 inf =   0.000e+00 (3407) 1
* 15317: obj =   2.163445093e+03 inf =   0.000e+00 (3415)
* 15370: obj =   2.163445093e+03 inf =   0.000e+00 (3416) 1
* 15427: obj =   2.163445093e+03 inf =   0.000e+00 (3410)
* 15481: obj =   2.163445093e+03 inf =   0.000e+00 (3414) 1
* 15538: obj =   2.163445093e+03 inf =   0.000e+00 (3418)
* 15591: obj =   2.163445093e+03 inf =   0.000e+00 (3418) 1
* 15648: obj =   2.163445093e+03 inf =   0.000e+00 (3441)
* 15703: obj =   2.163445093e+03 inf =   0.000e+00 (3418) 1
* 15764: obj =   2.163445093e+03 inf =   0.000e+00 (3428)
* 15817: obj =   2.163445093e+03 inf =   0.000e+00 (3437) 1
* 15874: obj =   2.163445093e+03 inf =   0.000e+00 (3437)
* 15927: obj =   2.163445093e+03 inf =   0.000e+00 (3432) 1
* 15980: obj =   2.163445093e+03 inf =   0.000e+00 (3436) 1
* 16037: obj =   2.163445093e+03 inf =   0.000e+00 (3416)
* 16090: obj =   2.163445093e+03 inf =   0.000e+00 (3470) 1
* 16147: obj =   2.163445093e+03 inf =   0.000e+00 (3471)
* 16199: obj =   2.163445093e+03 inf =   0.000e+00 (3470) 1
* 16255: obj =   2.163445093e+03 inf =   0.000e+00 (3478)
* 16308: obj =   2.163445093e+03 inf =   0.000e+00 (3455) 1
* 16364: obj =   2.163445093e+03 inf =   0.000e+00 (3460)
* 16417: obj =   2.163445093e+03 inf =   0.000e+00 (3483) 1
* 16475: obj =   2.163445093e+03 inf =   0.000e+00 (3488)
* 16532: obj =   2.163445093e+03 inf =   0.000e+00 (3458) 1
* 16589: obj =   2.163445093e+03 inf =   0.000e+00 (3469)
* 16641: obj =   2.163445093e+03 inf =   0.000e+00 (3460) 1
* 16698: obj =   2.163445093e+03 inf =   0.000e+00 (3466)
* 16751: obj =   2.163445093e+03 inf =   0.000e+00 (3456) 1
* 16808: obj =   2.163445093e+03 inf =   0.000e+00 (3492) 1
* 16864: obj =   2.163445093e+03 inf =   0.000e+00 (3499)
* 16916: obj =   2.163445093e+03 inf =   0.000e+00 (3503) 1
* 16973: obj =   2.163445093e+03 inf =   0.000e+00 (3518)
* 17025: obj =   2.163445093e+03 inf =   0.000e+00 (3509) 1
* 17081: obj =   2.163445093e+03 inf =   0.000e+00 (3517)
* 17133: obj =   2.163445093e+03 inf =   0.000e+00 (3521) 1
* 17189: obj =   2.163445093e+03 inf =   0.000e+00 (3509)
* 17241: obj =   2.163445093e+03 inf =   0.000e+00 (3504) 1
* 17300: obj =   2.163445093e+03 inf =   0.000e+00 (3506)
* 17355: obj =   2.163445093e+03 inf =   0.000e+00 (3541) 1
* 17411: obj =   2.163445093e+03 inf =   0.000e+00 (3533)
* 17464: obj =   2.163445093e+03 inf =   0.000e+00 (3536) 1
* 17521: obj =   2.163445093e+03 inf =   0.000e+00 (3539)
* 17573: obj =   2.163445093e+03 inf =   0.000e+00 (3524) 1
* 17629: obj =   2.163445093e+03 inf =   0.000e+00 (3535)
* 17681: obj =   2.163445093e+03 inf =   0.000e+00 (3527) 1
* 17733: obj =   2.163445093e+03 inf =   0.000e+00 (3524) 1
* 17788: obj =   2.163445093e+03 inf =   0.000e+00 (3537)
* 17842: obj =   2.163445093e+03 inf =   0.000e+00 (3546) 1
* 17898: obj =   2.163445093e+03 inf =   0.000e+00 (3534)
* 17950: obj =   2.163445093e+03 inf =   0.000e+00 (3540) 1
* 18005: obj =   2.163445093e+03 inf =   0.000e+00 (3543)
* 18059: obj =   2.163445093e+03 inf =   0.000e+00 (3543) 1
* 18118: obj =   2.163445093e+03 inf =   0.000e+00 (3550)
* 18169: obj =   2.163445093e+03 inf =   0.000e+00 (3540) 1
* 18225: obj =   2.163445093e+03 inf =   0.000e+00 (3540)
* 18277: obj =   2.163445093e+03 inf =   0.000e+00 (3558) 1
* 18333: obj =   2.163445093e+03 inf =   0.000e+00 (3540)
* 18385: obj =   2.163445093e+03 inf =   0.000e+00 (3566) 1
* 18441: obj =   2.163445093e+03 inf =   0.000e+00 (3561)
* 18494: obj =   2.163445093e+03 inf =   0.000e+00 (3565) 1
* 18550: obj =   2.163445093e+03 inf =   0.000e+00 (3551)
* 18602: obj =   2.163445093e+03 inf =   0.000e+00 (3549) 1
* 18657: obj =   2.163445093e+03 inf =   0.000e+00 (3561)
* 18708: obj =   2.163445093e+03 inf =   0.000e+00 (3549) 1
* 18764: obj =   2.163445093e+03 inf =   0.000e+00 (3571)
* 18815: obj =   2.163445093e+03 inf =   0.000e+00 (3579) 1
* 18875: obj =   2.163445093e+03 inf =   0.000e+00 (3585)
* 18927: obj =   2.163445093e+03 inf =   0.000e+00 (3579) 1
* 18983: obj =   2.163445093e+03 inf =   0.000e+00 (3572)
* 19034: obj =   2.163445093e+03 inf =   0.000e+00 (3605) 1
* 19090: obj =   2.163445093e+03 inf =   0.000e+00 (3608) 1
* 19145: obj =   2.163445093e+03 inf =   0.000e+00 (3599)
* 19196: obj =   2.163445093e+03 inf =   0.000e+00 (3622) 1
* 19251: obj =   2.163445093e+03 inf =   0.000e+00 (3618)
* 19301: obj =   2.163445093e+03 inf =   0.000e+00 (3616) 1
* 19356: obj =   2.163445093e+03 inf =   0.000e+00 (3609)
* 19407: obj =   2.163445093e+03 inf =   0.000e+00 (3618) 1
* 19462: obj =   2.163445093e+03 inf =   0.000e+00 (3619)
* 19513: obj =   2.163445093e+03 inf =   0.000e+00 (3629) 1
* 19567: obj =   2.163445093e+03 inf =   0.000e+00 (3611)
* 19622: obj =   2.163445093e+03 inf =   0.000e+00 (3609) 1
* 19679: obj =   2.163445093e+03 inf =   0.000e+00 (3634)
* 19729: obj =   2.163445093e+03 inf =   0.000e+00 (3630) 1
* 19784: obj =   2.163445093e+03 inf =   0.000e+00 (3641)
* 19835: obj =   2.163445093e+03 inf =   0.000e+00 (3625) 1
* 19890: obj =   2.163445093e+03 inf =   0.000e+00 (3635)
* 19940: obj =   2.163445093e+03 inf =   0.000e+00 (3629) 1
* 19995: obj =   2.163445093e+03 inf =   0.000e+00 (3633)
* 20046: obj =   2.163445093e+03 inf =   0.000e+00 (3640) 1
* 20100: obj =   2.163445093e+03 inf =   0.000e+00 (3643)
* 20151: obj =   2.163445093e+03 inf =   0.000e+00 (3636) 1
* 20205: obj =   2.163445093e+03 inf =   0.000e+00 (3626)
* 20256: obj =   2.163445093e+03 inf =   0.000e+00 (3646) 1
* 20310: obj =   2.163445093e+03 inf =   0.000e+00 (3641)
* 20361: obj =   2.163445093e+03 inf =   0.000e+00 (3648) 1
* 20420: obj =   2.163445093e+03 inf =   0.000e+00 (3657)
* 20471: obj =   2.163445093e+03 inf =   0.000e+00 (3649) 1
* 20526: obj =   2.163445093e+03 inf =   0.000e+00 (3646)
* 20576: obj =   2.163445093e+03 inf =   0.000e+00 (3659) 1
* 20631: obj =   2.163445093e+03 inf =   0.000e+00 (3680)
* 20681: obj =   2.163445093e+03 inf =   0.000e+00 (3675) 1
* 20736: obj =   2.163445093e+03 inf =   0.000e+00 (3665)
* 20786: obj =   2.163445093e+03 inf =   0.000e+00 (3709) 1
* 20840: obj =   2.163445093e+03 inf =   0.000e+00 (3715)
* 20890: obj =   2.163445093e+03 inf =   0.000e+00 (3722) 1
* 20944: obj =   2.163445093e+03 inf =   0.000e+00 (3712)
