GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/roadNet-PA.html/roadNet-PA.txt.gz.8.lp -o input/roadNet-PA.html/roadNet-PA.txt.gz.8.lp.sol
Reading problem data from 'input/roadNet-PA.html/roadNet-PA.txt.gz.8.lp'...
3083799 rows, 7255684 columns, 15418982 non-zeros
7255684 integer variables, all of which are binary
10339488 lines were read
GLPK Integer Optimizer 5.0
3083799 rows, 7255684 columns, 15418982 non-zeros
7255684 integer variables, all of which are binary
Preprocessing...
3083779 rows, 7255664 columns, 15418890 non-zeros
7255664 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 3083779
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
3083779 rows, 7255664 columns, 15418890 non-zeros
      0: obj =   0.000000000e+00 inf =   9.000e+00 (9)
      9: obj =   1.311110800e+01 inf =   0.000e+00 (0)
*   942: obj =   1.444444000e+00 inf =   0.000e+00 (365)
*   960: obj =   1.444444000e+00 inf =   0.000e+00 (288)
*   979: obj =   1.444444000e+00 inf =   0.000e+00 (384)
*   999: obj =   1.444444000e+00 inf =   0.000e+00 (398)
*  1019: obj =   1.444444000e+00 inf =   0.000e+00 (416)
*  1042: obj =   1.444444000e+00 inf =   0.000e+00 (252)
*  1061: obj =   1.444444000e+00 inf =   0.000e+00 (224) 1
*  1079: obj =   1.444444000e+00 inf =   0.000e+00 (173)
*  1097: obj =   1.098765556e+00 inf =   0.000e+00 (167)
*  1115: obj =   1.098765556e+00 inf =   0.000e+00 (187)
*  1133: obj =   1.098765556e+00 inf =   0.000e+00 (186)
*  1152: obj =   1.098765556e+00 inf =   0.000e+00 (248)
*  1171: obj =   1.098765556e+00 inf =   0.000e+00 (233)
*  1188: obj =   1.098765556e+00 inf =   0.000e+00 (140) 1
*  1213: obj =   1.098765556e+00 inf =   0.000e+00 (229)
*  1238: obj =   1.098765556e+00 inf =   0.000e+00 (242)
*  1257: obj =   1.098765556e+00 inf =   0.000e+00 (217)
*  1279: obj =   1.098765556e+00 inf =   0.000e+00 (321)
*  1300: obj =   1.098765556e+00 inf =   0.000e+00 (257)
*  1321: obj =   1.098765556e+00 inf =   0.000e+00 (239)
*  1346: obj =   1.098765556e+00 inf =   0.000e+00 (168)
*  1367: obj =   1.098765556e+00 inf =   0.000e+00 (237)
*  1386: obj =   1.098765556e+00 inf =   0.000e+00 (346)
*  1403: obj =   1.098765556e+00 inf =   0.000e+00 (374) 1
*  1422: obj =   1.098765556e+00 inf =   0.000e+00 (386)
*  1441: obj =   1.098765556e+00 inf =   0.000e+00 (402)
*  1460: obj =   1.098765556e+00 inf =   0.000e+00 (328)
*  1480: obj =   1.098765556e+00 inf =   0.000e+00 (353)
*  1501: obj =   1.098765556e+00 inf =   0.000e+00 (388)
*  1519: obj =   1.098765556e+00 inf =   0.000e+00 (302)
*  1536: obj =   1.098765556e+00 inf =   0.000e+00 (328)
*  1554: obj =   1.098765556e+00 inf =   0.000e+00 (375)
*  1572: obj =   1.098765556e+00 inf =   0.000e+00 (380)
*  1590: obj =   1.098765556e+00 inf =   0.000e+00 (382)
*  1605: obj =   1.098765556e+00 inf =   0.000e+00 (496) 1
*  1624: obj =   1.098765556e+00 inf =   0.000e+00 (513)
*  1643: obj =   1.098765556e+00 inf =   0.000e+00 (533)
*  1663: obj =   1.098765556e+00 inf =   0.000e+00 (539)
*  1684: obj =   1.098765556e+00 inf =   0.000e+00 (522)
*  1702: obj =   1.098765556e+00 inf =   0.000e+00 (472)
*  1722: obj =   1.098765556e+00 inf =   0.000e+00 (512)
*  1741: obj =   1.098765556e+00 inf =   0.000e+00 (511)
*  1759: obj =   1.098765556e+00 inf =   0.000e+00 (553)
*  1778: obj =   1.098765556e+00 inf =   0.000e+00 (352)
*  1798: obj =   1.098765556e+00 inf =   0.000e+00 (417)
*  1817: obj =   1.098765556e+00 inf =   0.000e+00 (438)
*  1837: obj =   1.098765556e+00 inf =   0.000e+00 (567) 1
*  1857: obj =   1.098765556e+00 inf =   0.000e+00 (607)
*  1877: obj =   1.098765556e+00 inf =   0.000e+00 (478)
*  1899: obj =   1.098765556e+00 inf =   0.000e+00 (626)
*  1920: obj =   1.098765556e+00 inf =   0.000e+00 (660)
*  1938: obj =   1.098765556e+00 inf =   0.000e+00 (695)
*  1957: obj =   1.098765556e+00 inf =   0.000e+00 (590)
*  1974: obj =   1.098765556e+00 inf =   0.000e+00 (603)
*  1993: obj =   1.098765556e+00 inf =   0.000e+00 (567)
*  2012: obj =   1.098765556e+00 inf =   0.000e+00 (580)
*  2029: obj =   1.098765556e+00 inf =   0.000e+00 (536)
*  2043: obj =   1.098765556e+00 inf =   0.000e+00 (377)
*  2061: obj =   1.098765556e+00 inf =   0.000e+00 (255)
*  2075: obj =   1.098765556e+00 inf =   0.000e+00 (241) 1
*  2093: obj =   1.098765556e+00 inf =   0.000e+00 (239)
*  2111: obj =   1.098765556e+00 inf =   0.000e+00 (224)
*  2130: obj =   1.098765556e+00 inf =   0.000e+00 (289)
*  2148: obj =   1.098765556e+00 inf =   0.000e+00 (290)
*  2165: obj =   1.098765556e+00 inf =   0.000e+00 (215)
*  2185: obj =   1.098765556e+00 inf =   0.000e+00 (150)
*  2200: obj =   1.098765556e+00 inf =   0.000e+00 (114) 1
*  2219: obj =   1.098765556e+00 inf =   0.000e+00 (233)
*  2237: obj =   1.098765556e+00 inf =   0.000e+00 (211)
*  2254: obj =   1.098765556e+00 inf =   0.000e+00 (208)
*  2270: obj =   1.098765556e+00 inf =   0.000e+00 (189)
*  2288: obj =   1.098765556e+00 inf =   0.000e+00 (295)
*  2306: obj =   1.098765556e+00 inf =   0.000e+00 (286)
*  2325: obj =   1.098765556e+00 inf =   0.000e+00 (319)
*  2343: obj =   1.098765556e+00 inf =   0.000e+00 (298)
*  2363: obj =   1.098765556e+00 inf =   0.000e+00 (329)
*  2378: obj =   1.098765556e+00 inf =   0.000e+00 (233) 1
*  2401: obj =   1.098765556e+00 inf =   0.000e+00 (282)
*  2424: obj =   1.098765556e+00 inf =   0.000e+00 (205)
*  2444: obj =   1.098765556e+00 inf =   0.000e+00 (303)
*  2462: obj =   1.098765556e+00 inf =   0.000e+00 (316)
*  2478: obj =   1.098765556e+00 inf =   0.000e+00 (418)
*  2497: obj =   1.098765556e+00 inf =   0.000e+00 (285)
*  2516: obj =   1.098765556e+00 inf =   0.000e+00 (240)
*  2534: obj =   1.098765556e+00 inf =   0.000e+00 (212)
*  2552: obj =   1.098765556e+00 inf =   0.000e+00 (229)
*  2567: obj =   1.098765556e+00 inf =   0.000e+00 (230)
*  2587: obj =   1.098765556e+00 inf =   0.000e+00 (232)
*  2601: obj =   1.098765556e+00 inf =   0.000e+00 (221) 1
*  2622: obj =   1.098765556e+00 inf =   0.000e+00 (236)
*  2643: obj =   1.098765556e+00 inf =   0.000e+00 (295)
*  2659: obj =   1.098765556e+00 inf =   0.000e+00 (311)
*  2678: obj =   1.098765556e+00 inf =   0.000e+00 (498)
*  2696: obj =   1.098765556e+00 inf =   0.000e+00 (512)
*  2712: obj =   1.098765556e+00 inf =   0.000e+00 (542)
*  2726: obj =   1.098765556e+00 inf =   0.000e+00 (550)
*  2740: obj =   1.098765556e+00 inf =   0.000e+00 (566)
*  2754: obj =   1.098765556e+00 inf =   0.000e+00 (584) 1
*  2771: obj =   1.098765556e+00 inf =   0.000e+00 (596)
*  2787: obj =   1.098765556e+00 inf =   0.000e+00 (471)
*  2805: obj =   1.098765556e+00 inf =   0.000e+00 (503)
*  2822: obj =   1.098765556e+00 inf =   0.000e+00 (588)
*  2838: obj =   1.098765556e+00 inf =   0.000e+00 (596)
*  2857: obj =   1.098765556e+00 inf =   0.000e+00 (600)
*  2873: obj =   1.098765556e+00 inf =   0.000e+00 (616)
*  2891: obj =   1.098765556e+00 inf =   0.000e+00 (618)
*  2906: obj =   1.098765556e+00 inf =   0.000e+00 (632) 1
*  2924: obj =   1.098765556e+00 inf =   0.000e+00 (496)
*  2942: obj =   1.098765556e+00 inf =   0.000e+00 (522)
*  2961: obj =   1.098765556e+00 inf =   0.000e+00 (508)
*  2979: obj =   1.098765556e+00 inf =   0.000e+00 (505)
*  2996: obj =   1.098765556e+00 inf =   0.000e+00 (529)
*  3014: obj =   1.098765556e+00 inf =   0.000e+00 (525)
*  3031: obj =   1.098765556e+00 inf =   0.000e+00 (430)
*  3047: obj =   1.098765556e+00 inf =   0.000e+00 (211)
*  3061: obj =   1.098765556e+00 inf =   0.000e+00 (226) 1
*  3078: obj =   1.098765556e+00 inf =   0.000e+00 (204)
*  3096: obj =   1.098765556e+00 inf =   0.000e+00 (229)
*  3114: obj =   1.098765556e+00 inf =   0.000e+00 (205)
*  3129: obj =   1.098765556e+00 inf =   0.000e+00 (122)
*  3146: obj =   1.098765556e+00 inf =   0.000e+00 (101)
*  3164: obj =   1.098765556e+00 inf =   0.000e+00 (101)
*  3181: obj =   1.098765556e+00 inf =   0.000e+00 (157)
*  3196: obj =   1.098765556e+00 inf =   0.000e+00 (134) 1
*  3213: obj =   1.098765556e+00 inf =   0.000e+00 (179)
*  3229: obj =   1.098765556e+00 inf =   0.000e+00 (212)
*  3246: obj =   1.098765556e+00 inf =   0.000e+00 (304)
*  3263: obj =   1.098765556e+00 inf =   0.000e+00 (322)
*  3277: obj =   1.098765556e+00 inf =   0.000e+00 (344)
*  3294: obj =   1.098765556e+00 inf =   0.000e+00 (351)
*  3312: obj =   1.098765556e+00 inf =   0.000e+00 (327)
*  3327: obj =   1.098765556e+00 inf =   0.000e+00 (225)
*  3341: obj =   1.098765556e+00 inf =   0.000e+00 (230)
*  3354: obj =   1.098765556e+00 inf =   0.000e+00 (311)
*  3371: obj =   1.098765556e+00 inf =   0.000e+00 (390)
*  3384: obj =   1.098765556e+00 inf =   0.000e+00 (420) 1
*  3403: obj =   1.098765556e+00 inf =   0.000e+00 (460)
*  3421: obj =   1.098765556e+00 inf =   0.000e+00 (435)
*  3439: obj =   1.098765556e+00 inf =   0.000e+00 (464)
*  3457: obj =   1.098765556e+00 inf =   0.000e+00 (492)
*  3479: obj =   1.098765556e+00 inf =   0.000e+00 (535)
*  3494: obj =   1.098765556e+00 inf =   0.000e+00 (543)
*  3509: obj =   1.098765556e+00 inf =   0.000e+00 (561)
*  3526: obj =   1.098765556e+00 inf =   0.000e+00 (566)
*  3544: obj =   1.098765556e+00 inf =   0.000e+00 (533)
*  3562: obj =   1.098765556e+00 inf =   0.000e+00 (440)
*  3579: obj =   1.098765556e+00 inf =   0.000e+00 (409)
*  3591: obj =   1.098765556e+00 inf =   0.000e+00 (573) 1
*  3609: obj =   1.098765556e+00 inf =   0.000e+00 (443)
*  3625: obj =   1.098765556e+00 inf =   0.000e+00 (480)
*  3640: obj =   1.098765556e+00 inf =   0.000e+00 (438)
*  3655: obj =   1.098765556e+00 inf =   0.000e+00 (243)
*  3673: obj =   1.098765556e+00 inf =   0.000e+00 (468)
*  3686: obj =   1.098765556e+00 inf =   0.000e+00 (355)
*  3701: obj =   1.098765556e+00 inf =   0.000e+00 (473)
*  3720: obj =   1.098765556e+00 inf =   0.000e+00 (309)
*  3738: obj =   1.098765556e+00 inf =   0.000e+00 (505)
*  3755: obj =   1.098765556e+00 inf =   0.000e+00 (560)
*  3767: obj =   1.098765556e+00 inf =   0.000e+00 (568) 1
*  3785: obj =   1.098765556e+00 inf =   0.000e+00 (558)
*  3802: obj =   1.098765556e+00 inf =   0.000e+00 (280)
*  3815: obj =   1.098765556e+00 inf =   0.000e+00 (254)
*  3831: obj =   1.098765556e+00 inf =   0.000e+00 (227)
*  3847: obj =   1.098765556e+00 inf =   0.000e+00 (303)
*  3860: obj =   1.098765556e+00 inf =   0.000e+00 (309)
*  3876: obj =   1.098765556e+00 inf =   0.000e+00 (321)
*  3894: obj =   1.098765556e+00 inf =   0.000e+00 (341)
*  3912: obj =   1.098765556e+00 inf =   0.000e+00 (335)
*  3927: obj =   1.098765556e+00 inf =   0.000e+00 (343) 1
*  3945: obj =   1.098765556e+00 inf =   0.000e+00 (292)
*  3967: obj =   1.098765556e+00 inf =   0.000e+00 (327)
*  3984: obj =   1.098765556e+00 inf =   0.000e+00 (336)
*  4002: obj =   1.098765556e+00 inf =   0.000e+00 (350)
*  4019: obj =   1.098765556e+00 inf =   0.000e+00 (452)
*  4036: obj =   1.098765556e+00 inf =   0.000e+00 (382)
*  4053: obj =   1.098765556e+00 inf =   0.000e+00 (405)
*  4068: obj =   1.098765556e+00 inf =   0.000e+00 (288) 1
*  4084: obj =   1.098765556e+00 inf =   0.000e+00 (199)
*  4102: obj =   1.098765556e+00 inf =   0.000e+00 (146)
*  4117: obj =   1.098765556e+00 inf =   0.000e+00 (148)
*  4137: obj =   1.098765556e+00 inf =   0.000e+00 (144)
*  4156: obj =   1.098765556e+00 inf =   0.000e+00 (172)
*  4178: obj =   1.098765556e+00 inf =   0.000e+00 (166)
*  4195: obj =   1.098765556e+00 inf =   0.000e+00 (159) 1
*  4212: obj =   1.098765556e+00 inf =   0.000e+00 (226)
*  4229: obj =   1.098765556e+00 inf =   0.000e+00 (181)
*  4248: obj =   1.098765556e+00 inf =   0.000e+00 (196)
*  4264: obj =   1.098765556e+00 inf =   0.000e+00 (241)
*  4281: obj =   1.098765556e+00 inf =   0.000e+00 (292)
*  4298: obj =   1.098765556e+00 inf =   0.000e+00 (310)
*  4315: obj =   1.098765556e+00 inf =   0.000e+00 (213)
*  4333: obj =   1.098765556e+00 inf =   0.000e+00 (203)
*  4351: obj =   1.098765556e+00 inf =   0.000e+00 (178)
*  4369: obj =   1.098765556e+00 inf =   0.000e+00 (237)
*  4383: obj =   1.098765556e+00 inf =   0.000e+00 (260) 1
*  4401: obj =   1.098765556e+00 inf =   0.000e+00 (300)
*  4417: obj =   1.098765556e+00 inf =   0.000e+00 (325)
*  4434: obj =   1.098765556e+00 inf =   0.000e+00 (406)
*  4450: obj =   1.098765556e+00 inf =   0.000e+00 (415)
*  4468: obj =   1.098765556e+00 inf =   0.000e+00 (365)
*  4486: obj =   1.098765556e+00 inf =   0.000e+00 (440)
*  4505: obj =   1.098765556e+00 inf =   0.000e+00 (477)
*  4526: obj =   1.098765556e+00 inf =   0.000e+00 (449)
*  4540: obj =   1.098765556e+00 inf =   0.000e+00 (484) 1
*  4556: obj =   1.098765556e+00 inf =   0.000e+00 (325)
*  4573: obj =   1.098765556e+00 inf =   0.000e+00 (652)
*  4589: obj =   1.098765556e+00 inf =   0.000e+00 (658)
*  4608: obj =   1.098765556e+00 inf =   0.000e+00 (672)
*  4625: obj =   1.098765556e+00 inf =   0.000e+00 (694)
*  4644: obj =   1.098765556e+00 inf =   0.000e+00 (604)
*  4662: obj =   1.098765556e+00 inf =   0.000e+00 (706)
*  4676: obj =   1.098765556e+00 inf =   0.000e+00 (696)
*  4692: obj =   1.098765556e+00 inf =   0.000e+00 (573)
*  4705: obj =   1.098765556e+00 inf =   0.000e+00 (435) 1
*  4722: obj =   1.098765556e+00 inf =   0.000e+00 (458)
*  4738: obj =   1.098765556e+00 inf =   0.000e+00 (401)
*  4752: obj =   1.098765556e+00 inf =   0.000e+00 (391)
*  4768: obj =   1.098765556e+00 inf =   0.000e+00 (324)
*  4784: obj =   1.098765556e+00 inf =   0.000e+00 (346)
*  4802: obj =   1.098765556e+00 inf =   0.000e+00 (325)
*  4819: obj =   1.098765556e+00 inf =   0.000e+00 (455)
*  4835: obj =   1.098765556e+00 inf =   0.000e+00 (535)
*  4853: obj =   1.098765556e+00 inf =   0.000e+00 (441)
*  4870: obj =   1.098765556e+00 inf =   0.000e+00 (357)
*  4888: obj =   1.098765556e+00 inf =   0.000e+00 (496)
*  4905: obj =   1.098765556e+00 inf =   0.000e+00 (512) 1
*  4921: obj =   1.098765556e+00 inf =   0.000e+00 (518)
*  4938: obj =   1.098765556e+00 inf =   0.000e+00 (543)
*  4953: obj =   1.098765556e+00 inf =   0.000e+00 (547)
*  4969: obj =   1.098765556e+00 inf =   0.000e+00 (465)
*  4983: obj =   1.098765556e+00 inf =   0.000e+00 (576)
*  4997: obj =   1.098765556e+00 inf =   0.000e+00 (461)
*  5015: obj =   1.098765556e+00 inf =   0.000e+00 (512)
*  5034: obj =   1.098765556e+00 inf =   0.000e+00 (447)
*  5048: obj =   1.098765556e+00 inf =   0.000e+00 (361) 1
*  5064: obj =   1.098765556e+00 inf =   0.000e+00 (268)
*  5082: obj =   1.098765556e+00 inf =   0.000e+00 (231)
*  5099: obj =   1.098765556e+00 inf =   0.000e+00 (187)
*  5116: obj =   1.098765556e+00 inf =   0.000e+00 (168)
*  5131: obj =   1.098765556e+00 inf =   0.000e+00 (159)
*  5149: obj =   1.098765556e+00 inf =   0.000e+00 (148)
*  5162: obj =   1.098765556e+00 inf =   0.000e+00 (144) 1
*  5181: obj =   1.098765556e+00 inf =   0.000e+00 (126)
*  5199: obj =   1.098765556e+00 inf =   0.000e+00 (138)
*  5217: obj =   1.098765556e+00 inf =   0.000e+00 (193)
*  5234: obj =   1.098765556e+00 inf =   0.000e+00 (195)
*  5254: obj =   1.098765556e+00 inf =   0.000e+00 (215)
*  5272: obj =   1.098765556e+00 inf =   0.000e+00 (230)
*  5291: obj =   1.098765556e+00 inf =   0.000e+00 (237)
*  5310: obj =   1.098765556e+00 inf =   0.000e+00 (265)
*  5327: obj =   1.098765556e+00 inf =   0.000e+00 (262)
*  5340: obj =   1.098765556e+00 inf =   0.000e+00 (240) 1
*  5357: obj =   1.098765556e+00 inf =   0.000e+00 (151)
*  5374: obj =   1.098765556e+00 inf =   0.000e+00 (153)
*  5392: obj =   1.098765556e+00 inf =   0.000e+00 (155)
*  5410: obj =   1.098765556e+00 inf =   0.000e+00 (132)
*  5429: obj =   1.098765556e+00 inf =   0.000e+00 (255)
*  5445: obj =   1.098765556e+00 inf =   0.000e+00 (275)
*  5463: obj =   1.098765556e+00 inf =   0.000e+00 (277)
*  5476: obj =   1.098765556e+00 inf =   0.000e+00 (143)
*  5493: obj =   1.098765556e+00 inf =   0.000e+00 (227)
*  5511: obj =   1.098765556e+00 inf =   0.000e+00 (292)
*  5527: obj =   1.098765556e+00 inf =   0.000e+00 (477) 1
*  5547: obj =   1.098765556e+00 inf =   0.000e+00 (449)
*  5566: obj =   1.098765556e+00 inf =   0.000e+00 (363)
*  5588: obj =   1.098765556e+00 inf =   0.000e+00 (385)
*  5610: obj =   1.098765556e+00 inf =   0.000e+00 (287)
*  5627: obj =   1.098765556e+00 inf =   0.000e+00 (302)
*  5647: obj =   1.098765556e+00 inf =   0.000e+00 (342)
*  5667: obj =   1.098765556e+00 inf =   0.000e+00 (376)
*  5686: obj =   1.098765556e+00 inf =   0.000e+00 (401) 1
*  5703: obj =   1.098765556e+00 inf =   0.000e+00 (383)
*  5722: obj =   1.098765556e+00 inf =   0.000e+00 (215)
*  5739: obj =   1.098765556e+00 inf =   0.000e+00 (415)
*  5756: obj =   1.098765556e+00 inf =   0.000e+00 (457)
*  5772: obj =   1.098765556e+00 inf =   0.000e+00 (463)
*  5791: obj =   1.098765556e+00 inf =   0.000e+00 (309)
*  5808: obj =   1.098765556e+00 inf =   0.000e+00 (338)
*  5826: obj =   1.098765556e+00 inf =   0.000e+00 (360)
*  5837: obj =   1.098765556e+00 inf =   0.000e+00 (376) 1
*  5854: obj =   1.098765556e+00 inf =   0.000e+00 (380)
*  5870: obj =   1.098765556e+00 inf =   0.000e+00 (392)
*  5889: obj =   1.098765556e+00 inf =   0.000e+00 (393)
*  5905: obj =   1.098765556e+00 inf =   0.000e+00 (295)
*  5923: obj =   1.098765556e+00 inf =   0.000e+00 (424)
*  5941: obj =   1.098765556e+00 inf =   0.000e+00 (423)
*  5957: obj =   1.098765556e+00 inf =   0.000e+00 (432)
*  5977: obj =   1.098765556e+00 inf =   0.000e+00 (412)
*  5990: obj =   1.098765556e+00 inf =   0.000e+00 (406) 1
*  6010: obj =   1.098765556e+00 inf =   0.000e+00 (535)
*  6029: obj =   1.098765556e+00 inf =   0.000e+00 (385)
*  6045: obj =   1.098765556e+00 inf =   0.000e+00 (147)
*  6063: obj =   1.098765556e+00 inf =   0.000e+00 (139)
*  6081: obj =   1.098765556e+00 inf =   0.000e+00 (137)
*  6099: obj =   1.098765556e+00 inf =   0.000e+00 (134)
*  6116: obj =   1.098765556e+00 inf =   0.000e+00 (133)
*  6132: obj =   1.098765556e+00 inf =   0.000e+00 (133) 1
*  6151: obj =   1.098765556e+00 inf =   0.000e+00 (133)
*  6171: obj =   1.098765556e+00 inf =   0.000e+00 (135)
*  6192: obj =   1.098765556e+00 inf =   0.000e+00 (137)
*  6209: obj =   1.098765556e+00 inf =   0.000e+00 (180)
*  6228: obj =   1.098765556e+00 inf =   0.000e+00 (174)
*  6246: obj =   1.098765556e+00 inf =   0.000e+00 (185)
*  6267: obj =   1.098765556e+00 inf =   0.000e+00 (192)
*  6281: obj =   1.098765556e+00 inf =   0.000e+00 (306)
*  6293: obj =   1.098765556e+00 inf =   0.000e+00 (286) 1
*  6311: obj =   1.098765556e+00 inf =   0.000e+00 (296)
*  6328: obj =   1.098765556e+00 inf =   0.000e+00 (284)
*  6346: obj =   1.098765556e+00 inf =   0.000e+00 (306)
*  6365: obj =   1.098765556e+00 inf =   0.000e+00 (298)
*  6383: obj =   1.098765556e+00 inf =   0.000e+00 (326)
*  6402: obj =   1.098765556e+00 inf =   0.000e+00 (289)
*  6420: obj =   1.098765556e+00 inf =   0.000e+00 (178)
*  6435: obj =   1.098765556e+00 inf =   0.000e+00 (164) 1
*  6454: obj =   1.098765556e+00 inf =   0.000e+00 (164)
*  6473: obj =   1.098765556e+00 inf =   0.000e+00 (175)
*  6493: obj =   1.098765556e+00 inf =   0.000e+00 (126)
*  6510: obj =   1.098765556e+00 inf =   0.000e+00 (154)
*  6529: obj =   1.098765556e+00 inf =   0.000e+00 (162)
*  6543: obj =   1.098765556e+00 inf =   0.000e+00 (168)
*  6557: obj =   1.098765556e+00 inf =   0.000e+00 (156)
*  6573: obj =   1.098765556e+00 inf =   0.000e+00 (152)
*  6583: obj =   1.098765556e+00 inf =   0.000e+00 (150) 1
*  6600: obj =   1.098765556e+00 inf =   0.000e+00 (158)
*  6617: obj =   1.098765556e+00 inf =   0.000e+00 (170)
*  6634: obj =   1.098765556e+00 inf =   0.000e+00 (393)
*  6655: obj =   1.098765556e+00 inf =   0.000e+00 (421)
*  6674: obj =   1.098765556e+00 inf =   0.000e+00 (423)
*  6692: obj =   1.098765556e+00 inf =   0.000e+00 (237)
*  6714: obj =   1.098765556e+00 inf =   0.000e+00 (443)
*  6733: obj =   1.098765556e+00 inf =   0.000e+00 (449)
*  6747: obj =   1.098765556e+00 inf =   0.000e+00 (438) 1
*  6763: obj =   1.098765556e+00 inf =   0.000e+00 (311)
*  6780: obj =   1.098765556e+00 inf =   0.000e+00 (483)
*  6797: obj =   1.098765556e+00 inf =   0.000e+00 (356)
*  6814: obj =   1.098765556e+00 inf =   0.000e+00 (506)
*  6831: obj =   1.098765556e+00 inf =   0.000e+00 (432)
*  6847: obj =   1.098765556e+00 inf =   0.000e+00 (237)
*  6864: obj =   1.098765556e+00 inf =   0.000e+00 (245)
*  6881: obj =   1.098765556e+00 inf =   0.000e+00 (211)
*  6900: obj =   1.098765556e+00 inf =   0.000e+00 (245)
*  6918: obj =   1.098765556e+00 inf =   0.000e+00 (246) 1
*  6940: obj =   1.098765556e+00 inf =   0.000e+00 (239)
*  6960: obj =   1.098765556e+00 inf =   0.000e+00 (248)
*  6975: obj =   1.098765556e+00 inf =   0.000e+00 (249)
