GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/higgs-twitter.html/higgs-social_network.edgelist.gz.1000.lp -o
 input/higgs-twitter.html/higgs-social_network.edgelist.gz.1000.lp.sol
Reading problem data from 'input/higgs-twitter.html/higgs-social_network.edgelist.gz.1000.lp'...
14855822 rows, 30168264 columns, 74279097 non-zeros
30168264 integer variables, all of which are binary
45024091 lines were read
GLPK Integer Optimizer 5.0
14855822 rows, 30168264 columns, 74279097 non-zeros
30168264 integer variables, all of which are binary
Preprocessing...
1 hidden packing inequaliti(es) were detected
14854769 rows, 30167211 columns, 74222246 non-zeros
30167211 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 14854769
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
14854769 rows, 30167211 columns, 74222246 non-zeros
      0: obj =   0.000000000e+00 inf =   5.139e+04 (51386)
    183: obj =   1.877768080e+02 inf =   5.120e+04 (51203)
    191: obj =   1.956732100e+02 inf =   5.120e+04 (51195)
    199: obj =   2.036352380e+02 inf =   5.119e+04 (51187)
    207: obj =   2.117210030e+02 inf =   5.118e+04 (51179)
    214: obj =   2.191310890e+02 inf =   5.117e+04 (51172)
    222: obj =   2.271271570e+02 inf =   5.116e+04 (51164)
    230: obj =   2.352370050e+02 inf =   5.116e+04 (51156)
    238: obj =   2.434064800e+02 inf =   5.115e+04 (51148)
    246: obj =   2.512757180e+02 inf =   5.114e+04 (51140)
    254: obj =   2.591842380e+02 inf =   5.113e+04 (51132)
    262: obj =   2.675988260e+02 inf =   5.112e+04 (51124)
    270: obj =   2.755078020e+02 inf =   5.112e+04 (51116)
    278: obj =   2.833449750e+02 inf =   5.111e+04 (51108)
    286: obj =   2.912121420e+02 inf =   5.110e+04 (51100)
    293: obj =   2.983348880e+02 inf =   5.109e+04 (51093)
    301: obj =   3.067236810e+02 inf =   5.108e+04 (51085)
    308: obj =   3.136895460e+02 inf =   5.108e+04 (51078)
    315: obj =   3.206017710e+02 inf =   5.107e+04 (51071)
    322: obj =   3.274712360e+02 inf =   5.106e+04 (51064)
    330: obj =   3.353732220e+02 inf =   5.106e+04 (51056)
    338: obj =   3.432247380e+02 inf =   5.105e+04 (51048)
    346: obj =   3.510747350e+02 inf =   5.104e+04 (51040)
    354: obj =   3.589861790e+02 inf =   5.103e+04 (51032)
    362: obj =   3.668516930e+02 inf =   5.102e+04 (51024)
    370: obj =   3.747210830e+02 inf =   5.102e+04 (51016)
    378: obj =   3.826510860e+02 inf =   5.101e+04 (51008)
    386: obj =   3.905196980e+02 inf =   5.100e+04 (51000)
    394: obj =   3.984057440e+02 inf =   5.099e+04 (50992)
    402: obj =   4.062682770e+02 inf =   5.098e+04 (50984)
    409: obj =   4.131831220e+02 inf =   5.098e+04 (50977)
    416: obj =   4.200345420e+02 inf =   5.097e+04 (50970)
    423: obj =   4.269343820e+02 inf =   5.096e+04 (50963)
    431: obj =   4.347770450e+02 inf =   5.096e+04 (50955)
    439: obj =   4.426457900e+02 inf =   5.095e+04 (50947)
    446: obj =   4.495075620e+02 inf =   5.094e+04 (50940)
    454: obj =   4.573400630e+02 inf =   5.093e+04 (50932)
    462: obj =   4.651793270e+02 inf =   5.092e+04 (50924)
    470: obj =   4.731133000e+02 inf =   5.092e+04 (50916)
    477: obj =   4.800012110e+02 inf =   5.091e+04 (50909)
    485: obj =   4.880262860e+02 inf =   5.090e+04 (50901)
    492: obj =   4.950619580e+02 inf =   5.089e+04 (50894)
    499: obj =   5.020465920e+02 inf =   5.089e+04 (50887)
    507: obj =   5.100009090e+02 inf =   5.088e+04 (50879)
    515: obj =   5.178351010e+02 inf =   5.087e+04 (50871)
    523: obj =   5.256818860e+02 inf =   5.086e+04 (50863)
    531: obj =   5.336193530e+02 inf =   5.086e+04 (50855)
    539: obj =   5.414758470e+02 inf =   5.085e+04 (50847)
    547: obj =   5.494494640e+02 inf =   5.084e+04 (50839)
    555: obj =   5.572998780e+02 inf =   5.083e+04 (50831)
    563: obj =   5.653695140e+02 inf =   5.082e+04 (50823)
    571: obj =   5.732585630e+02 inf =   5.082e+04 (50815)
    579: obj =   5.811197280e+02 inf =   5.081e+04 (50807)
    587: obj =   5.894151600e+02 inf =   5.080e+04 (50799)
    594: obj =   5.963044170e+02 inf =   5.079e+04 (50792)
    602: obj =   6.041970380e+02 inf =   5.078e+04 (50784)
    610: obj =   6.120393590e+02 inf =   5.078e+04 (50776)
    617: obj =   6.190025650e+02 inf =   5.077e+04 (50769)
    625: obj =   6.268465210e+02 inf =   5.076e+04 (50761)
    633: obj =   6.346852350e+02 inf =   5.075e+04 (50753)
    641: obj =   6.425215170e+02 inf =   5.074e+04 (50745)
    648: obj =   6.494454600e+02 inf =   5.074e+04 (50738)
    656: obj =   6.573012110e+02 inf =   5.073e+04 (50730)
    664: obj =   6.652898890e+02 inf =   5.072e+04 (50722)
    672: obj =   6.731554030e+02 inf =   5.071e+04 (50714)
    679: obj =   6.801041340e+02 inf =   5.071e+04 (50707)
    686: obj =   6.870155780e+02 inf =   5.070e+04 (50700)
    693: obj =   6.938902110e+02 inf =   5.069e+04 (50693)
    700: obj =   7.007752340e+02 inf =   5.069e+04 (50686)
    707: obj =   7.076643970e+02 inf =   5.068e+04 (50679)
    714: obj =   7.145913980e+02 inf =   5.067e+04 (50672)
    721: obj =   7.214546900e+02 inf =   5.066e+04 (50665)
    728: obj =   7.284351440e+02 inf =   5.066e+04 (50658)
    735: obj =   7.352919010e+02 inf =   5.065e+04 (50651)
    742: obj =   7.421532550e+02 inf =   5.064e+04 (50644)
    750: obj =   7.500159590e+02 inf =   5.064e+04 (50636)
    757: obj =   7.568861650e+02 inf =   5.063e+04 (50629)
    765: obj =   7.647689830e+02 inf =   5.062e+04 (50621)
    773: obj =   7.726141350e+02 inf =   5.061e+04 (50613)
    781: obj =   7.804435780e+02 inf =   5.060e+04 (50605)
    789: obj =   7.882815880e+02 inf =   5.060e+04 (50597)
    797: obj =   7.961436250e+02 inf =   5.059e+04 (50589)
    805: obj =   8.039959010e+02 inf =   5.058e+04 (50581)
    812: obj =   8.109557070e+02 inf =   5.057e+04 (50574)
    819: obj =   8.178949410e+02 inf =   5.057e+04 (50567)
    826: obj =   8.247542070e+02 inf =   5.056e+04 (50560)
    833: obj =   8.316504560e+02 inf =   5.055e+04 (50553)
    840: obj =   8.385051040e+02 inf =   5.055e+04 (50546)
    847: obj =   8.453907160e+02 inf =   5.054e+04 (50539)
    854: obj =   8.522534010e+02 inf =   5.053e+04 (50532)
    861: obj =   8.591296660e+02 inf =   5.052e+04 (50525)
    868: obj =   8.659969860e+02 inf =   5.052e+04 (50518)
    875: obj =   8.728510470e+02 inf =   5.051e+04 (50511)
    882: obj =   8.797161250e+02 inf =   5.050e+04 (50504)
    889: obj =   8.865685330e+02 inf =   5.050e+04 (50497)
    896: obj =   8.934306280e+02 inf =   5.049e+04 (50490)
    904: obj =   9.012780990e+02 inf =   5.048e+04 (50482)
    912: obj =   9.091301090e+02 inf =   5.047e+04 (50474)
    920: obj =   9.169645080e+02 inf =   5.047e+04 (50466)
    928: obj =   9.248193300e+02 inf =   5.046e+04 (50458)
    935: obj =   9.317035180e+02 inf =   5.045e+04 (50451)
    942: obj =   9.385704000e+02 inf =   5.044e+04 (50444)
    950: obj =   9.464383640e+02 inf =   5.044e+04 (50436)
    957: obj =   9.535004960e+02 inf =   5.043e+04 (50429)
    964: obj =   9.605029460e+02 inf =   5.042e+04 (50422)
    971: obj =   9.673645100e+02 inf =   5.042e+04 (50415)
    979: obj =   9.752222560e+02 inf =   5.041e+04 (50407)
    987: obj =   9.830983510e+02 inf =   5.040e+04 (50399)
    995: obj =   9.909594960e+02 inf =   5.039e+04 (50391)
   1003: obj =   9.988206240e+02 inf =   5.038e+04 (50383)
   1011: obj =   1.006652517e+03 inf =   5.038e+04 (50375)
   1019: obj =   1.014488096e+03 inf =   5.037e+04 (50367)
   1027: obj =   1.022635651e+03 inf =   5.036e+04 (50359)
   1035: obj =   1.030682512e+03 inf =   5.035e+04 (50351)
   1043: obj =   1.038603264e+03 inf =   5.034e+04 (50343)
   1050: obj =   1.045613751e+03 inf =   5.034e+04 (50336)
   1057: obj =   1.052477081e+03 inf =   5.033e+04 (50329)
   1065: obj =   1.060368772e+03 inf =   5.032e+04 (50321)
   1073: obj =   1.068262779e+03 inf =   5.031e+04 (50313)
   1081: obj =   1.076123279e+03 inf =   5.030e+04 (50305)
   1088: obj =   1.083068782e+03 inf =   5.030e+04 (50298)
   1096: obj =   1.090970349e+03 inf =   5.029e+04 (50290)
   1104: obj =   1.098815235e+03 inf =   5.028e+04 (50282)
   1112: obj =   1.106711940e+03 inf =   5.027e+04 (50274)
   1120: obj =   1.114573541e+03 inf =   5.027e+04 (50266)
   1128: obj =   1.122412595e+03 inf =   5.026e+04 (50258)
   1136: obj =   1.130378443e+03 inf =   5.025e+04 (50250)
   1144: obj =   1.138228305e+03 inf =   5.024e+04 (50242)
   1152: obj =   1.146105139e+03 inf =   5.023e+04 (50234)
   1160: obj =   1.154009498e+03 inf =   5.023e+04 (50226)
   1168: obj =   1.161858656e+03 inf =   5.022e+04 (50218)
   1176: obj =   1.169842397e+03 inf =   5.021e+04 (50210)
   1184: obj =   1.177680710e+03 inf =   5.020e+04 (50202)
   1192: obj =   1.185538930e+03 inf =   5.019e+04 (50194)
   1200: obj =   1.193387235e+03 inf =   5.019e+04 (50186)
   1208: obj =   1.201255789e+03 inf =   5.018e+04 (50178)
   1216: obj =   1.209131996e+03 inf =   5.017e+04 (50170)
   1224: obj =   1.216979769e+03 inf =   5.016e+04 (50162)
   1232: obj =   1.224821083e+03 inf =   5.015e+04 (50154)
   1239: obj =   1.231703598e+03 inf =   5.015e+04 (50147)
   1247: obj =   1.239568315e+03 inf =   5.014e+04 (50139)
   1252: obj =   1.244472295e+03 inf =   5.013e+04 (50134)
   1260: obj =   1.252309128e+03 inf =   5.013e+04 (50126)
   1268: obj =   1.260167423e+03 inf =   5.012e+04 (50118)
   1276: obj =   1.268011436e+03 inf =   5.011e+04 (50110)
   1284: obj =   1.275876819e+03 inf =   5.010e+04 (50102)
   1292: obj =   1.283714829e+03 inf =   5.009e+04 (50094)
   1300: obj =   1.291673572e+03 inf =   5.009e+04 (50086)
   1308: obj =   1.299514847e+03 inf =   5.008e+04 (50078)
   1315: obj =   1.306565696e+03 inf =   5.007e+04 (50071)
   1323: obj =   1.314436394e+03 inf =   5.006e+04 (50063)
   1331: obj =   1.322314008e+03 inf =   5.006e+04 (50055)
   1339: obj =   1.330162407e+03 inf =   5.005e+04 (50047)
   1347: obj =   1.338134730e+03 inf =   5.004e+04 (50039)
   1355: obj =   1.345985315e+03 inf =   5.003e+04 (50031)
   1363: obj =   1.353834931e+03 inf =   5.002e+04 (50023)
   1370: obj =   1.360786436e+03 inf =   5.002e+04 (50016)
   1378: obj =   1.368637970e+03 inf =   5.001e+04 (50008)
   1386: obj =   1.376475106e+03 inf =   5.000e+04 (50000)
   1394: obj =   1.384319822e+03 inf =   4.999e+04 (49992)
   1402: obj =   1.392151448e+03 inf =   4.998e+04 (49984)
   1410: obj =   1.399996808e+03 inf =   4.998e+04 (49976)
   1418: obj =   1.407893399e+03 inf =   4.997e+04 (49968)
   1426: obj =   1.415747896e+03 inf =   4.996e+04 (49960)
   1434: obj =   1.423598138e+03 inf =   4.995e+04 (49952)
   1442: obj =   1.431440840e+03 inf =   4.994e+04 (49944)
   1449: obj =   1.438378782e+03 inf =   4.994e+04 (49937)
   1457: obj =   1.446213636e+03 inf =   4.993e+04 (49929)
   1465: obj =   1.454062416e+03 inf =   4.992e+04 (49921)
   1473: obj =   1.461912240e+03 inf =   4.991e+04 (49913)
   1481: obj =   1.469763964e+03 inf =   4.990e+04 (49905)
   1488: obj =   1.476629232e+03 inf =   4.990e+04 (49898)
   1496: obj =   1.484469673e+03 inf =   4.989e+04 (49890)
   1504: obj =   1.492337562e+03 inf =   4.988e+04 (49882)
   1512: obj =   1.500206022e+03 inf =   4.987e+04 (49874)
   1520: obj =   1.508046616e+03 inf =   4.987e+04 (49866)
   1527: obj =   1.514924763e+03 inf =   4.986e+04 (49859)
   1535: obj =   1.522778728e+03 inf =   4.985e+04 (49851)
   1542: obj =   1.529656190e+03 inf =   4.984e+04 (49844)
   1550: obj =   1.537568034e+03 inf =   4.984e+04 (49836)
   1558: obj =   1.545450758e+03 inf =   4.983e+04 (49828)
   1565: obj =   1.552338877e+03 inf =   4.982e+04 (49821)
   1573: obj =   1.560190753e+03 inf =   4.981e+04 (49813)
   1581: obj =   1.568071674e+03 inf =   4.980e+04 (49805)
   1589: obj =   1.575960154e+03 inf =   4.980e+04 (49797)
   1596: obj =   1.582885333e+03 inf =   4.979e+04 (49790)
   1604: obj =   1.590755955e+03 inf =   4.978e+04 (49782)
   1612: obj =   1.598591476e+03 inf =   4.977e+04 (49774)
   1620: obj =   1.606445687e+03 inf =   4.977e+04 (49766)
   1628: obj =   1.614316500e+03 inf =   4.976e+04 (49758)
   1636: obj =   1.622182317e+03 inf =   4.975e+04 (49750)
   1644: obj =   1.630026481e+03 inf =   4.974e+04 (49742)
   1651: obj =   1.636898909e+03 inf =   4.974e+04 (49735)
   1659: obj =   1.644740452e+03 inf =   4.973e+04 (49727)
   1666: obj =   1.651663142e+03 inf =   4.972e+04 (49720)
   1674: obj =   1.659511049e+03 inf =   4.971e+04 (49712)
   1682: obj =   1.667380058e+03 inf =   4.970e+04 (49704)
   1690: obj =   1.675235884e+03 inf =   4.970e+04 (49696)
   1698: obj =   1.683091254e+03 inf =   4.969e+04 (49688)
   1705: obj =   1.689960682e+03 inf =   4.968e+04 (49681)
   1711: obj =   1.695843367e+03 inf =   4.968e+04 (49675)
   1716: obj =   1.700742769e+03 inf =   4.967e+04 (49670)
   1722: obj =   1.706643823e+03 inf =   4.966e+04 (49664)
   1729: obj =   1.713540680e+03 inf =   4.966e+04 (49657)
   1735: obj =   1.719462667e+03 inf =   4.965e+04 (49651)
   1741: obj =   1.725336387e+03 inf =   4.964e+04 (49645)
   1748: obj =   1.732194950e+03 inf =   4.964e+04 (49638)
   1755: obj =   1.739046636e+03 inf =   4.963e+04 (49631)
   1763: obj =   1.746878376e+03 inf =   4.962e+04 (49623)
   1771: obj =   1.754720527e+03 inf =   4.962e+04 (49615)
   1779: obj =   1.762577341e+03 inf =   4.961e+04 (49607)
   1786: obj =   1.769467359e+03 inf =   4.960e+04 (49600)
   1793: obj =   1.776330937e+03 inf =   4.959e+04 (49593)
   1800: obj =   1.783185834e+03 inf =   4.959e+04 (49586)
   1807: obj =   1.790036191e+03 inf =   4.958e+04 (49579)
   1814: obj =   1.796895190e+03 inf =   4.957e+04 (49572)
   1821: obj =   1.803766535e+03 inf =   4.956e+04 (49565)
   1828: obj =   1.810680735e+03 inf =   4.956e+04 (49558)
   1835: obj =   1.817667002e+03 inf =   4.955e+04 (49551)
   1842: obj =   1.824561294e+03 inf =   4.954e+04 (49544)
   1849: obj =   1.831492133e+03 inf =   4.954e+04 (49537)
   1856: obj =   1.838385571e+03 inf =   4.953e+04 (49530)
   1863: obj =   1.845378922e+03 inf =   4.952e+04 (49523)
   1870: obj =   1.852257143e+03 inf =   4.952e+04 (49516)
   1877: obj =   1.859117605e+03 inf =   4.951e+04 (49509)
   1884: obj =   1.865979188e+03 inf =   4.950e+04 (49502)
   1891: obj =   1.872993814e+03 inf =   4.950e+04 (49495)
   1898: obj =   1.879845063e+03 inf =   4.949e+04 (49488)
   1904: obj =   1.885725565e+03 inf =   4.948e+04 (49482)
   1911: obj =   1.892609429e+03 inf =   4.948e+04 (49475)
   1918: obj =   1.899555652e+03 inf =   4.947e+04 (49468)
   1925: obj =   1.906444700e+03 inf =   4.946e+04 (49461)
   1933: obj =   1.914292549e+03 inf =   4.945e+04 (49453)
   1941: obj =   1.922143608e+03 inf =   4.944e+04 (49445)
   1948: obj =   1.929022192e+03 inf =   4.944e+04 (49438)
   1955: obj =   1.935935290e+03 inf =   4.943e+04 (49431)
   1962: obj =   1.942898496e+03 inf =   4.942e+04 (49424)
   1969: obj =   1.949761827e+03 inf =   4.942e+04 (49417)
   1976: obj =   1.956634332e+03 inf =   4.941e+04 (49410)
   1983: obj =   1.963513181e+03 inf =   4.940e+04 (49403)
   1990: obj =   1.970377403e+03 inf =   4.940e+04 (49396)
   1997: obj =   1.977225156e+03 inf =   4.939e+04 (49389)
   2004: obj =   1.984085598e+03 inf =   4.938e+04 (49382)
   2011: obj =   1.990965568e+03 inf =   4.938e+04 (49375)
   2018: obj =   1.997825061e+03 inf =   4.937e+04 (49368)
   2025: obj =   2.004723626e+03 inf =   4.936e+04 (49361)
   2032: obj =   2.011571438e+03 inf =   4.935e+04 (49354)
   2039: obj =   2.018504138e+03 inf =   4.935e+04 (49347)
   2046: obj =   2.025352919e+03 inf =   4.934e+04 (49340)
   2054: obj =   2.033239650e+03 inf =   4.933e+04 (49332)
   2061: obj =   2.040093920e+03 inf =   4.932e+04 (49325)
   2068: obj =   2.046962036e+03 inf =   4.932e+04 (49318)
   2075: obj =   2.053821415e+03 inf =   4.931e+04 (49311)
   2082: obj =   2.060676046e+03 inf =   4.930e+04 (49304)
   2089: obj =   2.067574366e+03 inf =   4.930e+04 (49297)
   2096: obj =   2.074477870e+03 inf =   4.929e+04 (49290)
   2103: obj =   2.081356853e+03 inf =   4.928e+04 (49283)
   2110: obj =   2.088255532e+03 inf =   4.928e+04 (49276)
   2117: obj =   2.095123762e+03 inf =   4.927e+04 (49269)
   2124: obj =   2.102027721e+03 inf =   4.926e+04 (49262)
   2131: obj =   2.108901383e+03 inf =   4.926e+04 (49255)
   2138: obj =   2.115766005e+03 inf =   4.925e+04 (49248)
   2145: obj =   2.122659766e+03 inf =   4.924e+04 (49241)
   2152: obj =   2.129511662e+03 inf =   4.923e+04 (49234)
   2159: obj =   2.136379550e+03 inf =   4.923e+04 (49227)
   2166: obj =   2.143239860e+03 inf =   4.922e+04 (49220)
   2173: obj =   2.150174725e+03 inf =   4.921e+04 (49213)
   2180: obj =   2.157034218e+03 inf =   4.921e+04 (49206)
   2187: obj =   2.163902146e+03 inf =   4.920e+04 (49199)
   2194: obj =   2.171111434e+03 inf =   4.919e+04 (49192)
   2201: obj =   2.178075876e+03 inf =   4.918e+04 (49185)
   2208: obj =   2.185039936e+03 inf =   4.918e+04 (49178)
   2215: obj =   2.191993949e+03 inf =   4.917e+04 (49171)
   2222: obj =   2.198848313e+03 inf =   4.916e+04 (49164)
   2229: obj =   2.205705469e+03 inf =   4.916e+04 (49157)
   2236: obj =   2.212574954e+03 inf =   4.915e+04 (49150)
   2243: obj =   2.219436214e+03 inf =   4.914e+04 (49143)
   2250: obj =   2.226325112e+03 inf =   4.914e+04 (49136)
   2257: obj =   2.233197808e+03 inf =   4.913e+04 (49129)
   2264: obj =   2.240048963e+03 inf =   4.912e+04 (49122)
   2271: obj =   2.246907544e+03 inf =   4.912e+04 (49115)
   2278: obj =   2.253762061e+03 inf =   4.911e+04 (49108)
   2285: obj =   2.260626552e+03 inf =   4.910e+04 (49101)
   2292: obj =   2.267527683e+03 inf =   4.909e+04 (49094)
   2299: obj =   2.274395021e+03 inf =   4.909e+04 (49087)
   2306: obj =   2.281274535e+03 inf =   4.908e+04 (49080)
   2313: obj =   2.288125823e+03 inf =   4.907e+04 (49073)
   2320: obj =   2.294983493e+03 inf =   4.907e+04 (49066)
   2327: obj =   2.301842133e+03 inf =   4.906e+04 (49059)
   2334: obj =   2.308850472e+03 inf =   4.905e+04 (49052)
   2341: obj =   2.315706015e+03 inf =   4.904e+04 (49045)
   2349: obj =   2.323543437e+03 inf =   4.904e+04 (49037)
   2357: obj =   2.331368415e+03 inf =   4.903e+04 (49029)
   2364: obj =   2.338239019e+03 inf =   4.902e+04 (49022)
   2372: obj =   2.346084227e+03 inf =   4.901e+04 (49014)
   2380: obj =   2.353909834e+03 inf =   4.901e+04 (49006)
   2387: obj =   2.360768548e+03 inf =   4.900e+04 (48999)
   2395: obj =   2.368597574e+03 inf =   4.899e+04 (48991)
   2402: obj =   2.375468199e+03 inf =   4.898e+04 (48984)
   2409: obj =   2.382348511e+03 inf =   4.898e+04 (48977)
   2416: obj =   2.389212240e+03 inf =   4.897e+04 (48970)
   2423: obj =   2.396083378e+03 inf =   4.896e+04 (48963)
   2431: obj =   2.403906535e+03 inf =   4.896e+04 (48955)
   2439: obj =   2.411736092e+03 inf =   4.895e+04 (48947)
   2446: obj =   2.418605975e+03 inf =   4.894e+04 (48940)
   2453: obj =   2.425478879e+03 inf =   4.893e+04 (48933)
   2460: obj =   2.432385460e+03 inf =   4.893e+04 (48926)
   2467: obj =   2.439254451e+03 inf =   4.892e+04 (48919)
   2474: obj =   2.446148535e+03 inf =   4.891e+04 (48912)
   2481: obj =   2.453057452e+03 inf =   4.890e+04 (48905)
   2488: obj =   2.459906860e+03 inf =   4.890e+04 (48898)
   2495: obj =   2.466802424e+03 inf =   4.889e+04 (48891)
   2502: obj =   2.473655497e+03 inf =   4.888e+04 (48884)
   2510: obj =   2.481512161e+03 inf =   4.888e+04 (48876)
   2517: obj =   2.488509311e+03 inf =   4.887e+04 (48869)
   2524: obj =   2.495361586e+03 inf =   4.886e+04 (48862)
   2531: obj =   2.502265016e+03 inf =   4.886e+04 (48855)
   2538: obj =   2.509142214e+03 inf =   4.885e+04 (48848)
   2545: obj =   2.516008641e+03 inf =   4.884e+04 (48841)
   2552: obj =   2.522885951e+03 inf =   4.883e+04 (48834)
   2559: obj =   2.529745425e+03 inf =   4.883e+04 (48827)
   2566: obj =   2.536601233e+03 inf =   4.882e+04 (48820)
   2573: obj =   2.543471610e+03 inf =   4.881e+04 (48813)
   2580: obj =   2.550577850e+03 inf =   4.881e+04 (48806)
   2587: obj =   2.557435976e+03 inf =   4.880e+04 (48799)
   2594: obj =   2.564286486e+03 inf =   4.879e+04 (48792)
   2601: obj =   2.571156179e+03 inf =   4.878e+04 (48785)
   2608: obj =   2.578015596e+03 inf =   4.878e+04 (48778)
   2615: obj =   2.584878356e+03 inf =   4.877e+04 (48771)
   2622: obj =   2.591760852e+03 inf =   4.876e+04 (48764)
   2630: obj =   2.599589801e+03 inf =   4.876e+04 (48756)
   2637: obj =   2.606454917e+03 inf =   4.875e+04 (48749)
   2645: obj =   2.614303640e+03 inf =   4.874e+04 (48741)
   2653: obj =   2.622155155e+03 inf =   4.873e+04 (48733)
   2660: obj =   2.629050435e+03 inf =   4.873e+04 (48726)
   2668: obj =   2.636905959e+03 inf =   4.872e+04 (48718)
   2675: obj =   2.643768814e+03 inf =   4.871e+04 (48711)
   2682: obj =   2.650623692e+03 inf =   4.870e+04 (48704)
   2689: obj =   2.657483224e+03 inf =   4.870e+04 (48697)
   2697: obj =   2.665317681e+03 inf =   4.869e+04 (48689)
   2704: obj =   2.672168873e+03 inf =   4.868e+04 (48682)
   2712: obj =   2.680023865e+03 inf =   4.867e+04 (48674)
   2720: obj =   2.687898895e+03 inf =   4.867e+04 (48666)
   2727: obj =   2.694772710e+03 inf =   4.866e+04 (48659)
   2734: obj =   2.701624415e+03 inf =   4.865e+04 (48652)
   2742: obj =   2.709458681e+03 inf =   4.864e+04 (48644)
   2749: obj =   2.716314414e+03 inf =   4.864e+04 (48637)
   2756: obj =   2.723182626e+03 inf =   4.863e+04 (48630)
   2764: obj =   2.731016381e+03 inf =   4.862e+04 (48622)
   2771: obj =   2.737890235e+03 inf =   4.862e+04 (48615)
   2778: obj =   2.744733563e+03 inf =   4.861e+04 (48608)
   2785: obj =   2.751604624e+03 inf =   4.860e+04 (48601)
   2792: obj =   2.758488259e+03 inf =   4.859e+04 (48594)
   2799: obj =   2.765355199e+03 inf =   4.859e+04 (48587)
   2806: obj =   2.772227324e+03 inf =   4.858e+04 (48580)
   2813: obj =   2.779099564e+03 inf =   4.857e+04 (48573)
   2820: obj =   2.785942096e+03 inf =   4.857e+04 (48566)
   2827: obj =   2.792795207e+03 inf =   4.856e+04 (48559)
   2834: obj =   2.799639523e+03 inf =   4.855e+04 (48552)
   2841: obj =   2.806500041e+03 inf =   4.854e+04 (48545)
   2848: obj =   2.813392263e+03 inf =   4.854e+04 (48538)
   2855: obj =   2.820270277e+03 inf =   4.853e+04 (48531)
   2862: obj =   2.827143770e+03 inf =   4.852e+04 (48524)
   2869: obj =   2.834006814e+03 inf =   4.852e+04 (48517)
   2876: obj =   2.840910433e+03 inf =   4.851e+04 (48510)
   2883: obj =   2.847778569e+03 inf =   4.850e+04 (48503)
   2890: obj =   2.854650713e+03 inf =   4.850e+04 (48496)
   2897: obj =   2.861513132e+03 inf =   4.849e+04 (48489)
   2904: obj =   2.868372568e+03 inf =   4.848e+04 (48482)
   2911: obj =   2.875235991e+03 inf =   4.848e+04 (48475)
   2918: obj =   2.882128650e+03 inf =   4.847e+04 (48468)
   2925: obj =   2.888994147e+03 inf =   4.846e+04 (48461)
   2932: obj =   2.895840553e+03 inf =   4.845e+04 (48454)
   2940: obj =   2.903716497e+03 inf =   4.845e+04 (48446)
   2947: obj =   2.910564594e+03 inf =   4.844e+04 (48439)
