GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/ego-Gplus.html/gplus_combined.txt.gz.3535.lp -o input/ego-Gplus.html/gplus_combined.txt.gz.3535.lp.sol
Reading problem data from 'input/ego-Gplus.html/gplus_combined.txt.gz.3535.lp'...
13673456 rows, 27454520 columns, 68367267 non-zeros
27454520 integer variables, all of which are binary
41127981 lines were read
GLPK Integer Optimizer 5.0
13673456 rows, 27454520 columns, 68367267 non-zeros
27454520 integer variables, all of which are binary
Preprocessing...
1 hidden packing inequaliti(es) were detected
13667439 rows, 27448477 columns, 68321094 non-zeros
27448477 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 13667439
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
13667439 rows, 27448477 columns, 68321094 non-zeros
      0: obj =   0.000000000e+00 inf =   1.706e+04 (17055)
    426: obj =   4.727250640e+02 inf =   1.663e+04 (16629)
    432: obj =   4.791160460e+02 inf =   1.662e+04 (16623)
    438: obj =   4.853021980e+02 inf =   1.662e+04 (16617)
    444: obj =   4.916090140e+02 inf =   1.661e+04 (16611)
    450: obj =   4.983084840e+02 inf =   1.660e+04 (16605)
    456: obj =   5.049617330e+02 inf =   1.660e+04 (16599)
    462: obj =   5.112073580e+02 inf =   1.659e+04 (16593)
    468: obj =   5.175789830e+02 inf =   1.659e+04 (16587)
    474: obj =   5.236598930e+02 inf =   1.658e+04 (16581)
    480: obj =   5.297771190e+02 inf =   1.658e+04 (16575)
    486: obj =   5.362898510e+02 inf =   1.657e+04 (16569)
    492: obj =   5.422919320e+02 inf =   1.656e+04 (16563)
    498: obj =   5.486199150e+02 inf =   1.656e+04 (16557)
    504: obj =   5.547011410e+02 inf =   1.655e+04 (16551)
    510: obj =   5.610008100e+02 inf =   1.654e+04 (16545)
    516: obj =   5.674230440e+02 inf =   1.654e+04 (16539)
    522: obj =   5.737712410e+02 inf =   1.653e+04 (16533)
    528: obj =   5.805052650e+02 inf =   1.653e+04 (16527)
    534: obj =   5.872714900e+02 inf =   1.652e+04 (16521)
    540: obj =   5.936693460e+02 inf =   1.652e+04 (16515)
    546: obj =   6.002040560e+02 inf =   1.651e+04 (16509)
    552: obj =   6.066702500e+02 inf =   1.650e+04 (16503)
    558: obj =   6.133597260e+02 inf =   1.650e+04 (16497)
    564: obj =   6.205205960e+02 inf =   1.649e+04 (16491)
    570: obj =   6.269052020e+02 inf =   1.648e+04 (16485)
    576: obj =   6.335454250e+02 inf =   1.648e+04 (16479)
    582: obj =   6.400815370e+02 inf =   1.647e+04 (16473)
    588: obj =   6.464292820e+02 inf =   1.647e+04 (16467)
    594: obj =   6.530673360e+02 inf =   1.646e+04 (16461)
    600: obj =   6.597351040e+02 inf =   1.646e+04 (16455)
    606: obj =   6.663113330e+02 inf =   1.645e+04 (16449)
    612: obj =   6.728423810e+02 inf =   1.644e+04 (16443)
    618: obj =   6.793183430e+02 inf =   1.644e+04 (16437)
    624: obj =   6.857697470e+02 inf =   1.643e+04 (16431)
    630: obj =   6.920738940e+02 inf =   1.642e+04 (16425)
    636: obj =   6.985104180e+02 inf =   1.642e+04 (16419)
    642: obj =   7.047479460e+02 inf =   1.641e+04 (16413)
    648: obj =   7.109683330e+02 inf =   1.641e+04 (16407)
    654: obj =   7.171408720e+02 inf =   1.640e+04 (16401)
    660: obj =   7.235035410e+02 inf =   1.640e+04 (16395)
    666: obj =   7.297232960e+02 inf =   1.639e+04 (16389)
    673: obj =   7.371599120e+02 inf =   1.638e+04 (16382)
    679: obj =   7.436379090e+02 inf =   1.638e+04 (16376)
    685: obj =   7.500692320e+02 inf =   1.637e+04 (16370)
    691: obj =   7.564105090e+02 inf =   1.636e+04 (16364)
    697: obj =   7.627091380e+02 inf =   1.636e+04 (16358)
    703: obj =   7.689721310e+02 inf =   1.635e+04 (16352)
    709: obj =   7.752860010e+02 inf =   1.635e+04 (16346)
    715: obj =   7.817945260e+02 inf =   1.634e+04 (16340)
    721: obj =   7.882669150e+02 inf =   1.633e+04 (16334)
    727: obj =   7.945830920e+02 inf =   1.633e+04 (16328)
    733: obj =   8.008738520e+02 inf =   1.632e+04 (16322)
    739: obj =   8.071273910e+02 inf =   1.632e+04 (16316)
    745: obj =   8.135829570e+02 inf =   1.631e+04 (16310)
    751: obj =   8.199278540e+02 inf =   1.630e+04 (16304)
    757: obj =   8.260687350e+02 inf =   1.630e+04 (16298)
    763: obj =   8.325087870e+02 inf =   1.629e+04 (16292)
    769: obj =   8.386907330e+02 inf =   1.629e+04 (16286)
    775: obj =   8.449535880e+02 inf =   1.628e+04 (16280)
    781: obj =   8.513004740e+02 inf =   1.627e+04 (16274)
    787: obj =   8.576332040e+02 inf =   1.627e+04 (16268)
    793: obj =   8.640832510e+02 inf =   1.626e+04 (16262)
    799: obj =   8.703504040e+02 inf =   1.626e+04 (16256)
    805: obj =   8.766082840e+02 inf =   1.625e+04 (16250)
    811: obj =   8.829240090e+02 inf =   1.624e+04 (16244)
    817: obj =   8.891927900e+02 inf =   1.624e+04 (16238)
    823: obj =   8.953993860e+02 inf =   1.623e+04 (16232)
    829: obj =   9.016648640e+02 inf =   1.623e+04 (16226)
    835: obj =   9.077495280e+02 inf =   1.622e+04 (16220)
    841: obj =   9.138330610e+02 inf =   1.621e+04 (16214)
    847: obj =   9.199348650e+02 inf =   1.621e+04 (16208)
    853: obj =   9.260708610e+02 inf =   1.620e+04 (16202)
    859: obj =   9.321066350e+02 inf =   1.620e+04 (16196)
    865: obj =   9.382323200e+02 inf =   1.619e+04 (16190)
    871: obj =   9.442633000e+02 inf =   1.618e+04 (16184)
    877: obj =   9.504357930e+02 inf =   1.618e+04 (16178)
    883: obj =   9.567530550e+02 inf =   1.617e+04 (16172)
    889: obj =   9.630546250e+02 inf =   1.617e+04 (16166)
    895: obj =   9.692513130e+02 inf =   1.616e+04 (16160)
    901: obj =   9.757043010e+02 inf =   1.615e+04 (16154)
    907: obj =   9.819313820e+02 inf =   1.615e+04 (16148)
    913: obj =   9.882654690e+02 inf =   1.614e+04 (16142)
    919: obj =   9.946988720e+02 inf =   1.614e+04 (16136)
    925: obj =   1.000890406e+03 inf =   1.613e+04 (16130)
    931: obj =   1.007166196e+03 inf =   1.612e+04 (16124)
    937: obj =   1.013510685e+03 inf =   1.612e+04 (16118)
    943: obj =   1.019775712e+03 inf =   1.611e+04 (16112)
    949: obj =   1.026052770e+03 inf =   1.611e+04 (16106)
    955: obj =   1.032259862e+03 inf =   1.610e+04 (16100)
    961: obj =   1.038324173e+03 inf =   1.609e+04 (16094)
    967: obj =   1.044440813e+03 inf =   1.609e+04 (16088)
    973: obj =   1.050960102e+03 inf =   1.608e+04 (16082)
    979: obj =   1.057215767e+03 inf =   1.608e+04 (16076)
    985: obj =   1.063589608e+03 inf =   1.607e+04 (16070)
    991: obj =   1.069701181e+03 inf =   1.606e+04 (16064)
    997: obj =   1.075813885e+03 inf =   1.606e+04 (16058)
   1003: obj =   1.081991941e+03 inf =   1.605e+04 (16052)
   1009: obj =   1.088324445e+03 inf =   1.605e+04 (16046)
   1015: obj =   1.094551753e+03 inf =   1.604e+04 (16040)
   1021: obj =   1.100810628e+03 inf =   1.603e+04 (16034)
   1027: obj =   1.106970957e+03 inf =   1.603e+04 (16028)
   1033: obj =   1.113248239e+03 inf =   1.602e+04 (16022)
   1039: obj =   1.119343485e+03 inf =   1.602e+04 (16016)
   1045: obj =   1.125401329e+03 inf =   1.601e+04 (16010)
   1051: obj =   1.131500148e+03 inf =   1.600e+04 (16004)
   1057: obj =   1.137528731e+03 inf =   1.600e+04 (15998)
   1063: obj =   1.143570023e+03 inf =   1.599e+04 (15992)
   1069: obj =   1.149701721e+03 inf =   1.599e+04 (15986)
   1075: obj =   1.155769290e+03 inf =   1.598e+04 (15980)
   1081: obj =   1.161836405e+03 inf =   1.597e+04 (15974)
   1087: obj =   1.167852912e+03 inf =   1.597e+04 (15968)
   1093: obj =   1.173908630e+03 inf =   1.596e+04 (15962)
   1099: obj =   1.179912293e+03 inf =   1.596e+04 (15956)
   1105: obj =   1.186257054e+03 inf =   1.595e+04 (15950)
   1111: obj =   1.192761328e+03 inf =   1.594e+04 (15944)
   1117: obj =   1.199473869e+03 inf =   1.594e+04 (15938)
   1123: obj =   1.205687654e+03 inf =   1.593e+04 (15932)
   1129: obj =   1.212112465e+03 inf =   1.593e+04 (15926)
   1135: obj =   1.218491915e+03 inf =   1.592e+04 (15920)
   1141: obj =   1.224604663e+03 inf =   1.591e+04 (15914)
   1147: obj =   1.230690864e+03 inf =   1.591e+04 (15908)
   1153: obj =   1.236772860e+03 inf =   1.590e+04 (15902)
   1159: obj =   1.242826137e+03 inf =   1.590e+04 (15896)
   1165: obj =   1.249088541e+03 inf =   1.589e+04 (15890)
   1171: obj =   1.255282789e+03 inf =   1.588e+04 (15884)
   1177: obj =   1.261435383e+03 inf =   1.588e+04 (15878)
   1183: obj =   1.267809495e+03 inf =   1.587e+04 (15872)
   1189: obj =   1.273900490e+03 inf =   1.587e+04 (15866)
   1195: obj =   1.280127209e+03 inf =   1.586e+04 (15860)
   1201: obj =   1.286214090e+03 inf =   1.585e+04 (15854)
   1207: obj =   1.292285366e+03 inf =   1.585e+04 (15848)
   1213: obj =   1.298567261e+03 inf =   1.584e+04 (15842)
   1220: obj =   1.306049420e+03 inf =   1.584e+04 (15835)
   1226: obj =   1.312374508e+03 inf =   1.583e+04 (15829)
   1232: obj =   1.318554826e+03 inf =   1.582e+04 (15823)
   1238: obj =   1.324977963e+03 inf =   1.582e+04 (15817)
   1244: obj =   1.331505708e+03 inf =   1.581e+04 (15811)
   1250: obj =   1.337769605e+03 inf =   1.580e+04 (15805)
   1256: obj =   1.344355195e+03 inf =   1.580e+04 (15799)
   1262: obj =   1.350757890e+03 inf =   1.579e+04 (15793)
   1268: obj =   1.357416477e+03 inf =   1.579e+04 (15787)
   1274: obj =   1.363882354e+03 inf =   1.578e+04 (15781)
   1280: obj =   1.370172073e+03 inf =   1.578e+04 (15775)
   1286: obj =   1.376363968e+03 inf =   1.577e+04 (15769)
   1292: obj =   1.382659206e+03 inf =   1.576e+04 (15763)
   1298: obj =   1.389088902e+03 inf =   1.576e+04 (15757)
   1304: obj =   1.395283194e+03 inf =   1.575e+04 (15751)
   1310: obj =   1.401521672e+03 inf =   1.574e+04 (15745)
   1316: obj =   1.407771050e+03 inf =   1.574e+04 (15739)
   1322: obj =   1.413952543e+03 inf =   1.573e+04 (15733)
   1328: obj =   1.420339138e+03 inf =   1.573e+04 (15727)
   1334: obj =   1.426495530e+03 inf =   1.572e+04 (15721)
   1340: obj =   1.432653324e+03 inf =   1.572e+04 (15715)
   1346: obj =   1.438939019e+03 inf =   1.571e+04 (15709)
   1353: obj =   1.446174152e+03 inf =   1.570e+04 (15702)
   1359: obj =   1.452587203e+03 inf =   1.570e+04 (15696)
   1365: obj =   1.458790721e+03 inf =   1.569e+04 (15690)
   1371: obj =   1.465156195e+03 inf =   1.568e+04 (15684)
   1377: obj =   1.471347683e+03 inf =   1.568e+04 (15678)
   1384: obj =   1.478466763e+03 inf =   1.567e+04 (15671)
   1390: obj =   1.484594708e+03 inf =   1.566e+04 (15665)
   1396: obj =   1.490682989e+03 inf =   1.566e+04 (15659)
   1402: obj =   1.496998489e+03 inf =   1.565e+04 (15653)
   1408: obj =   1.503233892e+03 inf =   1.565e+04 (15647)
   1414: obj =   1.509316158e+03 inf =   1.564e+04 (15641)
   1421: obj =   1.516377530e+03 inf =   1.563e+04 (15634)
   1427: obj =   1.522543240e+03 inf =   1.563e+04 (15628)
   1433: obj =   1.528609044e+03 inf =   1.562e+04 (15622)
   1439: obj =   1.534651601e+03 inf =   1.562e+04 (15616)
   1445: obj =   1.540774843e+03 inf =   1.561e+04 (15610)
   1451: obj =   1.547324524e+03 inf =   1.560e+04 (15604)
   1457: obj =   1.553729752e+03 inf =   1.560e+04 (15598)
   1463: obj =   1.560118564e+03 inf =   1.559e+04 (15592)
   1469: obj =   1.566494938e+03 inf =   1.559e+04 (15586)
   1475: obj =   1.573250851e+03 inf =   1.558e+04 (15580)
   1481: obj =   1.579507466e+03 inf =   1.557e+04 (15574)
   1487: obj =   1.585913282e+03 inf =   1.557e+04 (15568)
   1493: obj =   1.592470290e+03 inf =   1.556e+04 (15562)
   1499: obj =   1.598879453e+03 inf =   1.556e+04 (15556)
   1505: obj =   1.605241353e+03 inf =   1.555e+04 (15550)
   1511: obj =   1.612027929e+03 inf =   1.554e+04 (15544)
   1517: obj =   1.618727717e+03 inf =   1.554e+04 (15538)
   1523: obj =   1.625463188e+03 inf =   1.553e+04 (15532)
   1529: obj =   1.631891663e+03 inf =   1.553e+04 (15526)
   1535: obj =   1.638110105e+03 inf =   1.552e+04 (15520)
   1541: obj =   1.644625957e+03 inf =   1.551e+04 (15514)
   1547: obj =   1.650918300e+03 inf =   1.551e+04 (15508)
   1553: obj =   1.657318283e+03 inf =   1.550e+04 (15502)
   1559: obj =   1.663923999e+03 inf =   1.550e+04 (15496)
   1565: obj =   1.670385126e+03 inf =   1.549e+04 (15490)
   1571: obj =   1.676719891e+03 inf =   1.548e+04 (15484)
   1578: obj =   1.684066868e+03 inf =   1.548e+04 (15477)
   1584: obj =   1.690590725e+03 inf =   1.547e+04 (15471)
   1590: obj =   1.696806997e+03 inf =   1.546e+04 (15465)
   1596: obj =   1.702987723e+03 inf =   1.546e+04 (15459)
   1602: obj =   1.709370520e+03 inf =   1.545e+04 (15453)
   1609: obj =   1.716873211e+03 inf =   1.545e+04 (15446)
   1615: obj =   1.723738617e+03 inf =   1.544e+04 (15440)
   1621: obj =   1.730099161e+03 inf =   1.543e+04 (15434)
   1627: obj =   1.736360388e+03 inf =   1.543e+04 (15428)
   1633: obj =   1.742624193e+03 inf =   1.542e+04 (15422)
   1640: obj =   1.749903963e+03 inf =   1.542e+04 (15415)
   1646: obj =   1.756017980e+03 inf =   1.541e+04 (15409)
   1652: obj =   1.762733551e+03 inf =   1.540e+04 (15403)
   1658: obj =   1.769090523e+03 inf =   1.540e+04 (15397)
   1664: obj =   1.775605290e+03 inf =   1.539e+04 (15391)
   1671: obj =   1.783041860e+03 inf =   1.538e+04 (15384)
   1677: obj =   1.789766703e+03 inf =   1.538e+04 (15378)
   1683: obj =   1.796748071e+03 inf =   1.537e+04 (15372)
   1689: obj =   1.803425607e+03 inf =   1.537e+04 (15366)
   1695: obj =   1.809985555e+03 inf =   1.536e+04 (15360)
   1701: obj =   1.816257320e+03 inf =   1.535e+04 (15354)
   1707: obj =   1.822608638e+03 inf =   1.535e+04 (15348)
   1713: obj =   1.829318330e+03 inf =   1.534e+04 (15342)
   1719: obj =   1.835617095e+03 inf =   1.534e+04 (15336)
   1725: obj =   1.842417557e+03 inf =   1.533e+04 (15330)
   1731: obj =   1.849039738e+03 inf =   1.532e+04 (15324)
   1737: obj =   1.855500007e+03 inf =   1.532e+04 (15318)
   1743: obj =   1.862055386e+03 inf =   1.531e+04 (15312)
   1749: obj =   1.868336423e+03 inf =   1.531e+04 (15306)
   1755: obj =   1.874528229e+03 inf =   1.530e+04 (15300)
   1761: obj =   1.880780321e+03 inf =   1.529e+04 (15294)
   1767: obj =   1.887037026e+03 inf =   1.529e+04 (15288)
   1774: obj =   1.894689235e+03 inf =   1.528e+04 (15281)
   1780: obj =   1.901375546e+03 inf =   1.528e+04 (15275)
   1786: obj =   1.907578341e+03 inf =   1.527e+04 (15269)
   1792: obj =   1.913838438e+03 inf =   1.526e+04 (15263)
   1799: obj =   1.920901755e+03 inf =   1.526e+04 (15256)
   1806: obj =   1.928309064e+03 inf =   1.525e+04 (15249)
   1812: obj =   1.934578614e+03 inf =   1.524e+04 (15243)
   1818: obj =   1.940883124e+03 inf =   1.524e+04 (15237)
   1824: obj =   1.946995783e+03 inf =   1.523e+04 (15231)
   1830: obj =   1.953107763e+03 inf =   1.522e+04 (15225)
   1836: obj =   1.959357820e+03 inf =   1.522e+04 (15219)
   1842: obj =   1.965812164e+03 inf =   1.521e+04 (15213)
   1848: obj =   1.972314764e+03 inf =   1.521e+04 (15207)
   1854: obj =   1.978603263e+03 inf =   1.520e+04 (15201)
   1860: obj =   1.985095642e+03 inf =   1.520e+04 (15195)
   1866: obj =   1.991212597e+03 inf =   1.519e+04 (15189)
   1873: obj =   1.998599417e+03 inf =   1.518e+04 (15182)
   1879: obj =   2.004737448e+03 inf =   1.518e+04 (15176)
   1885: obj =   2.010860599e+03 inf =   1.517e+04 (15170)
   1891: obj =   2.017009982e+03 inf =   1.516e+04 (15164)
   1897: obj =   2.023186093e+03 inf =   1.516e+04 (15158)
   1904: obj =   2.030515837e+03 inf =   1.515e+04 (15151)
   1910: obj =   2.036938523e+03 inf =   1.514e+04 (15145)
   1916: obj =   2.043423169e+03 inf =   1.514e+04 (15139)
   1922: obj =   2.049696970e+03 inf =   1.513e+04 (15133)
   1928: obj =   2.055812750e+03 inf =   1.513e+04 (15127)
   1935: obj =   2.063053445e+03 inf =   1.512e+04 (15120)
   1941: obj =   2.069451166e+03 inf =   1.511e+04 (15114)
   1947: obj =   2.075627414e+03 inf =   1.511e+04 (15108)
   1953: obj =   2.081874213e+03 inf =   1.510e+04 (15102)
   1959: obj =   2.088065022e+03 inf =   1.510e+04 (15096)
   1965: obj =   2.094251082e+03 inf =   1.509e+04 (15090)
   1972: obj =   2.101478480e+03 inf =   1.508e+04 (15083)
   1978: obj =   2.107548671e+03 inf =   1.508e+04 (15077)
   1985: obj =   2.114722475e+03 inf =   1.507e+04 (15070)
   1991: obj =   2.121123181e+03 inf =   1.506e+04 (15064)
   1997: obj =   2.127457449e+03 inf =   1.506e+04 (15058)
   2003: obj =   2.133498424e+03 inf =   1.505e+04 (15052)
   2009: obj =   2.139744138e+03 inf =   1.505e+04 (15046)
   2016: obj =   2.146794429e+03 inf =   1.504e+04 (15039)
   2023: obj =   2.153984155e+03 inf =   1.503e+04 (15032)
   2030: obj =   2.161116306e+03 inf =   1.502e+04 (15025)
   2036: obj =   2.167333619e+03 inf =   1.502e+04 (15019)
   2042: obj =   2.173437594e+03 inf =   1.501e+04 (15013)
   2048: obj =   2.179496705e+03 inf =   1.501e+04 (15007)
   2054: obj =   2.185574540e+03 inf =   1.500e+04 (15001)
   2060: obj =   2.191592902e+03 inf =   1.500e+04 (14995)
   2067: obj =   2.198651832e+03 inf =   1.499e+04 (14988)
   2073: obj =   2.204735682e+03 inf =   1.498e+04 (14982)
   2079: obj =   2.210764808e+03 inf =   1.498e+04 (14976)
   2085: obj =   2.216924502e+03 inf =   1.497e+04 (14970)
   2091: obj =   2.223001794e+03 inf =   1.496e+04 (14964)
   2097: obj =   2.229110020e+03 inf =   1.496e+04 (14958)
   2103: obj =   2.235147014e+03 inf =   1.495e+04 (14952)
   2109: obj =   2.241305396e+03 inf =   1.495e+04 (14946)
   2115: obj =   2.247405030e+03 inf =   1.494e+04 (14940)
   2121: obj =   2.253484492e+03 inf =   1.493e+04 (14934)
   2127: obj =   2.259580689e+03 inf =   1.493e+04 (14928)
   2133: obj =   2.265579197e+03 inf =   1.492e+04 (14922)
   2139: obj =   2.271593805e+03 inf =   1.492e+04 (14916)
   2145: obj =   2.277607600e+03 inf =   1.491e+04 (14910)
   2151: obj =   2.283595932e+03 inf =   1.490e+04 (14904)
   2157: obj =   2.289587881e+03 inf =   1.490e+04 (14898)
   2164: obj =   2.296583855e+03 inf =   1.489e+04 (14891)
   2170: obj =   2.302946209e+03 inf =   1.488e+04 (14885)
   2176: obj =   2.309627363e+03 inf =   1.488e+04 (14879)
   2182: obj =   2.315926038e+03 inf =   1.487e+04 (14873)
   2189: obj =   2.323645861e+03 inf =   1.487e+04 (14866)
   2195: obj =   2.329938024e+03 inf =   1.486e+04 (14860)
   2201: obj =   2.336344472e+03 inf =   1.485e+04 (14854)
   2207: obj =   2.342487524e+03 inf =   1.485e+04 (14848)
   2213: obj =   2.348876878e+03 inf =   1.484e+04 (14842)
   2219: obj =   2.355044170e+03 inf =   1.484e+04 (14836)
   2225: obj =   2.361254156e+03 inf =   1.483e+04 (14830)
   2231: obj =   2.367564093e+03 inf =   1.482e+04 (14824)
   2237: obj =   2.373952542e+03 inf =   1.482e+04 (14818)
   2243: obj =   2.380062488e+03 inf =   1.481e+04 (14812)
   2249: obj =   2.386255197e+03 inf =   1.481e+04 (14806)
   2255: obj =   2.392551565e+03 inf =   1.480e+04 (14800)
   2261: obj =   2.398797552e+03 inf =   1.479e+04 (14794)
   2267: obj =   2.404959733e+03 inf =   1.479e+04 (14788)
   2274: obj =   2.412632521e+03 inf =   1.478e+04 (14781)
   2280: obj =   2.418966021e+03 inf =   1.478e+04 (14775)
   2286: obj =   2.425164338e+03 inf =   1.477e+04 (14769)
   2292: obj =   2.431470340e+03 inf =   1.476e+04 (14763)
   2298: obj =   2.437537410e+03 inf =   1.476e+04 (14757)
   2305: obj =   2.444747304e+03 inf =   1.475e+04 (14750)
   2311: obj =   2.450795425e+03 inf =   1.474e+04 (14744)
   2317: obj =   2.457035170e+03 inf =   1.474e+04 (14738)
   2323: obj =   2.463047518e+03 inf =   1.473e+04 (14732)
   2329: obj =   2.469260625e+03 inf =   1.473e+04 (14726)
   2335: obj =   2.475335248e+03 inf =   1.472e+04 (14720)
   2341: obj =   2.481366634e+03 inf =   1.471e+04 (14714)
   2347: obj =   2.487469704e+03 inf =   1.471e+04 (14708)
   2353: obj =   2.493522981e+03 inf =   1.470e+04 (14702)
   2359: obj =   2.499532253e+03 inf =   1.470e+04 (14696)
   2365: obj =   2.505542700e+03 inf =   1.469e+04 (14690)
   2371: obj =   2.511680731e+03 inf =   1.468e+04 (14684)
   2378: obj =   2.518663906e+03 inf =   1.468e+04 (14677)
   2384: obj =   2.525119923e+03 inf =   1.467e+04 (14671)
   2390: obj =   2.531730117e+03 inf =   1.466e+04 (14665)
   2397: obj =   2.539585483e+03 inf =   1.466e+04 (14658)
   2403: obj =   2.546465272e+03 inf =   1.465e+04 (14652)
   2410: obj =   2.554089395e+03 inf =   1.464e+04 (14645)
   2416: obj =   2.560983114e+03 inf =   1.464e+04 (14639)
