GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/higgs-twitter.html/higgs-mention_network.edgelist.gz.48.lp -o
 input/higgs-twitter.html/higgs-mention_network.edgelist.gz.48.lp.sol
Reading problem data from 'input/higgs-twitter.html/higgs-mention_network.edgelist.gz.48.lp'...
145468 rows, 406614 columns, 727327 non-zeros
406614 integer variables, all of which are binary
552087 lines were read
GLPK Integer Optimizer 5.0
145468 rows, 406614 columns, 727327 non-zeros
406614 integer variables, all of which are binary
Preprocessing...
1 hidden packing inequaliti(es) were detected
145437 rows, 406583 columns, 715089 non-zeros
406583 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 145437
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
145437 rows, 406583 columns, 715089 non-zeros
      0: obj =   0.000000000e+00 inf =   1.195e+04 (11952)
* 95915: obj =   1.220799125e+04 inf =   4.819e-02 (11871) 4
* 96319: obj =   1.215399135e+04 inf =   4.796e-02 (11863) 3
* 96631: obj =   1.214199136e+04 inf =   4.767e-02 (11885) 3
* 97027: obj =   1.211599142e+04 inf =   4.732e-02 (11848) 4
* 97389: obj =   1.208199147e+04 inf =   4.598e-02 (11838) 3
* 97746: obj =   1.207549791e+04 inf =   3.303e-02 (157076) 3
* 98091: obj =   1.205494417e+04 inf =   3.000e-02 (12339) 4
* 98438: obj =   1.205494395e+04 inf =   2.941e-02 (12358) 3
* 98728: obj =   1.205494316e+04 inf =   2.915e-02 (12318) 3
* 99073: obj =   1.205494224e+04 inf =   2.893e-02 (12286) 3
* 99438: obj =   1.203699271e+04 inf =   2.924e-02 (11964) 3
* 99753: obj =   1.203699214e+04 inf =   3.052e-02 (11914) 4
*100111: obj =   1.203699188e+04 inf =   3.121e-02 (11883) 3
*100504: obj =   1.203699169e+04 inf =   3.109e-02 (11867) 4
*100910: obj =   1.203699155e+04 inf =   3.016e-02 (11862) 4
*101360: obj =   1.186899169e+04 inf =   2.908e-02 (11798) 3
*101860: obj =   1.162099255e+04 inf =   2.874e-02 (11717) 2
*102356: obj =   1.149099315e+04 inf =   2.862e-02 (11663) 1
*102774: obj =   1.143999316e+04 inf =   2.862e-02 (11621) 3
*103232: obj =   1.131599274e+04 inf =   2.881e-02 (11479) 4
*103680: obj =   1.115599235e+04 inf =   2.912e-02 (11357) 3
*104026: obj =   1.114999223e+04 inf =   2.972e-02 (11349) 3
*104419: obj =   1.105799181e+04 inf =   3.002e-02 (11253) 3
*104782: obj =   1.102199150e+04 inf =   2.996e-02 (11235) 3
*105165: obj =   1.096999126e+04 inf =   2.962e-02 (11175) 4
*105522: obj =   1.087999086e+04 inf =   2.905e-02 (11097) 3
*105937: obj =   1.067999031e+04 inf =   2.793e-02 (11026) 2
*106282: obj =   1.067999011e+04 inf =   2.745e-02 (11012) 4
*106592: obj =   1.067640005e+04 inf =   2.717e-02 (156682) 2
*106910: obj =   1.061849746e+04 inf =   2.694e-02 (156646) 2
*107207: obj =   1.061849716e+04 inf =   2.681e-02 (156715) 3
*107513: obj =   1.061849665e+04 inf =   2.618e-02 (156782) 3
*107783: obj =   1.061849587e+04 inf =   2.524e-02 (156823) 3
*108105: obj =   1.061610276e+04 inf =   2.454e-02 (156689) 3
*108453: obj =   1.061300706e+04 inf =   2.454e-02 (14698) 3
*108818: obj =   1.061300468e+04 inf =   2.475e-02 (14667) 4
*109186: obj =   1.061299667e+04 inf =   2.500e-02 (14587) 3
*109566: obj =   1.061299495e+04 inf =   2.540e-02 (14419) 4
*109937: obj =   1.061299430e+04 inf =   2.586e-02 (14216) 3
*110236: obj =   1.061299384e+04 inf =   2.669e-02 (14118) 3
*110601: obj =   1.061299361e+04 inf =   2.789e-02 (14007) 4
*110930: obj =   1.061299354e+04 inf =   2.838e-02 (13937) 3
*111255: obj =   1.061299344e+04 inf =   2.946e-02 (13869) 3
*111649: obj =   1.046299347e+04 inf =   2.982e-02 (13776) 3
*112007: obj =   1.036499340e+04 inf =   3.186e-02 (13671) 3
*112360: obj =   1.036499334e+04 inf =   3.404e-02 (13602) 3
*112689: obj =   1.035899331e+04 inf =   3.674e-02 (13537) 3
*113049: obj =   1.035899313e+04 inf =   3.969e-02 (13438) 3
*113468: obj =   1.035198925e+04 inf =   3.991e-02 (11510) 3
*113824: obj =   1.035198907e+04 inf =   3.683e-02 (11399) 3
*114137: obj =   1.035198896e+04 inf =   3.553e-02 (11312) 3
*114477: obj =   1.035198879e+04 inf =   3.946e-02 (11224) 4
*114825: obj =   1.035198869e+04 inf =   4.255e-02 (11120) 3
*115215: obj =   1.035198860e+04 inf =   4.192e-02 (11075) 4
*115582: obj =   1.034798855e+04 inf =   4.076e-02 (10983) 4
*115934: obj =   1.034798854e+04 inf =   3.975e-02 (10988) 3
*116286: obj =   1.034798850e+04 inf =   3.779e-02 (10935) 3
*116672: obj =   1.034198841e+04 inf =   3.574e-02 (10891) 4
*116974: obj =   1.032898830e+04 inf =   3.210e-02 (10856) 3
*117301: obj =   1.032698819e+04 inf =   2.522e-02 (10813) 3
*117562: obj =   1.032698799e+04 inf =   2.341e-02 (10834) 2
*117886: obj =   1.032697736e+04 inf =   2.227e-02 (11433) 3
*118219: obj =   1.032048226e+04 inf =   2.236e-02 (11203) 3
*118501: obj =   1.031098844e+04 inf =   2.257e-02 (10597) 3
*118821: obj =   1.029198842e+04 inf =   2.287e-02 (10551) 3
*119166: obj =   1.027298843e+04 inf =   2.275e-02 (10551) 3
*119535: obj =   1.023798848e+04 inf =   2.258e-02 (10481) 3
*119894: obj =   1.020498852e+04 inf =   2.197e-02 (10484) 2
*120232: obj =   1.018998848e+04 inf =   2.037e-02 (10484) 3
*120609: obj =   1.018998842e+04 inf =   1.832e-02 (10462) 4
*120982: obj =   1.016699503e+04 inf =   1.676e-02 (13927) 4
*121326: obj =   1.016699485e+04 inf =   1.719e-02 (13895) 3
*121672: obj =   1.016698923e+04 inf =   1.769e-02 (10780) 3
*121978: obj =   1.016698914e+04 inf =   1.734e-02 (10763) 3
*122374: obj =   1.015698907e+04 inf =   1.713e-02 (10601) 4
*122754: obj =   1.011298918e+04 inf =   1.708e-02 (10529) 2
*123152: obj =   1.008998918e+04 inf =   1.725e-02 (10487) 4
*123558: obj =   1.008598921e+04 inf =   1.756e-02 (10448) 3
*123965: obj =   1.004998924e+04 inf =   1.763e-02 (10450) 4
*124335: obj =   1.004698923e+04 inf =   1.741e-02 (10440) 3
*124722: obj =   1.004697393e+04 inf =   1.713e-02 (11274) 4
*125061: obj =   1.004697389e+04 inf =   1.722e-02 (11210) 3
*125414: obj =   1.004298928e+04 inf =   1.722e-02 (10473) 3
*125749: obj =   1.004298925e+04 inf =   1.723e-02 (10410) 3
*126122: obj =   1.002298925e+04 inf =   1.717e-02 (10407) 4
*126480: obj =   1.002098930e+04 inf =   1.747e-02 (10361) 3
*126894: obj =   9.970989303e+03 inf =   1.770e-02 (10342) 3
*127299: obj =   9.950989315e+03 inf =   1.760e-02 (10352) 4
*127724: obj =   9.936989321e+03 inf =   1.747e-02 (10333) 4
*128190: obj =   9.860989322e+03 inf =   1.736e-02 (10285) 2
*128543: obj =   9.839993584e+03 inf =   1.801e-02 (11556) 4
*128920: obj =   9.831993448e+03 inf =   1.794e-02 (11534) 3
*129344: obj =   9.767993468e+03 inf =   1.798e-02 (11493) 3
*129762: obj =   9.757989594e+03 inf =   1.807e-02 (10229) 4
*130089: obj =   9.757989575e+03 inf =   1.801e-02 (10220) 3
*130428: obj =   9.757989545e+03 inf =   1.780e-02 (10218) 3
*130822: obj =   9.757989519e+03 inf =   1.751e-02 (10207) 4
*131250: obj =   9.692989612e+03 inf =   1.744e-02 (10164) 3
*131644: obj =   9.692989607e+03 inf =   1.731e-02 (10135) 4
*132024: obj =   9.692989605e+03 inf =   1.719e-02 (10141) 3
*132426: obj =   9.658989655e+03 inf =   1.697e-02 (10115) 3
*132797: obj =   9.654989662e+03 inf =   1.681e-02 (10117) 4
*133170: obj =   9.654989646e+03 inf =   1.671e-02 (10109) 4
*133581: obj =   9.603990054e+03 inf =   1.700e-02 (10065) 3
*133890: obj =   9.603989746e+03 inf =   1.665e-02 (10052) 3
*134337: obj =   9.513989765e+03 inf =   1.616e-02 (9998) 3
*134892: obj =   9.309990006e+03 inf =   1.611e-02 (9924)
*135424: obj =   9.109990350e+03 inf =   1.615e-02 (9862) 1
*135941: obj =   8.984990570e+03 inf =   1.610e-02 (9776) 2
*136463: obj =   8.835990905e+03 inf =   1.602e-02 (9731) 1
*136969: obj =   8.723991197e+03 inf =   1.592e-02 (9626) 2
*137502: obj =   8.562991662e+03 inf =   1.591e-02 (9589) 1
*137936: obj =   8.492991833e+03 inf =   1.585e-02 (9523) 1
*138488: obj =   8.325992449e+03 inf =   1.582e-02 (9453) 1
*138983: obj =   8.216992852e+03 inf =   1.578e-02 (9399) 2
*139535: obj =   8.071993413e+03 inf =   1.573e-02 (9336)
*140032: obj =   7.974993861e+03 inf =   1.568e-02 (9310) 2
*140510: obj =   7.929994036e+03 inf =   1.557e-02 (9261) 2
*141021: obj =   7.853994429e+03 inf =   1.554e-02 (9249) 1
*141452: obj =   7.826994676e+03 inf =   1.540e-02 (9222) 3
*141978: obj =   7.736995238e+03 inf =   1.538e-02 (9206) 1
*142380: obj =   7.708995401e+03 inf =   1.548e-02 (9170) 3
*142859: obj =   7.646995574e+03 inf =   1.506e-02 (9131) 2
*143295: obj =   7.585996085e+03 inf =   1.501e-02 (9094)
*143824: obj =   7.508996570e+03 inf =   1.501e-02 (9075)
*144360: obj =   7.452996926e+03 inf =   1.501e-02 (9062)
