GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/sx-stackoverflow.html/sx-stackoverflow-c2q.txt.gz.1029.lp -o input/sx-stackoverflow.html/sx-stackoverflow-c2q.txt.gz.1029.lp.sol
Reading problem data from 'input/sx-stackoverflow.html/sx-stackoverflow-c2q.txt.gz.1029.lp'...
10106824 rows, 21841277 columns, 50534107 non-zeros
21841277 integer variables, all of which are binary
31948106 lines were read
GLPK Integer Optimizer 5.0
10106824 rows, 21841277 columns, 50534107 non-zeros
21841277 integer variables, all of which are binary
Preprocessing...
1 hidden packing inequaliti(es) were detected
10106553 rows, 21840991 columns, 50505379 non-zeros
21840991 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 10106553
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
10106553 rows, 21840991 columns, 50505379 non-zeros
      0: obj =   0.000000000e+00 inf =   1.474e+03 (1474)
   1179: obj =   1.624613564e+12 inf =   2.950e+02 (295)
   1189: obj =   1.638700121e+12 inf =   2.850e+02 (285)
   1199: obj =   1.652928696e+12 inf =   2.750e+02 (275)
   1209: obj =   1.666941944e+12 inf =   2.650e+02 (265)
   1219: obj =   1.681118258e+12 inf =   2.550e+02 (255)
   1229: obj =   1.695177246e+12 inf =   2.450e+02 (245)
   1239: obj =   1.709227696e+12 inf =   2.350e+02 (235)
   1249: obj =   1.723523231e+12 inf =   2.250e+02 (225)
   1259: obj =   1.737730069e+12 inf =   2.150e+02 (215)
   1269: obj =   1.751846014e+12 inf =   2.050e+02 (205)
   1279: obj =   1.765943508e+12 inf =   1.950e+02 (195)
   1289: obj =   1.780159682e+12 inf =   1.850e+02 (185)
   1299: obj =   1.794343205e+12 inf =   1.750e+02 (175)
   1309: obj =   1.808606586e+12 inf =   1.650e+02 (165)
   1319: obj =   1.822929873e+12 inf =   1.550e+02 (155)
   1329: obj =   1.837216758e+12 inf =   1.450e+02 (145)
   1339: obj =   1.851520057e+12 inf =   1.350e+02 (135)
   1349: obj =   1.865811551e+12 inf =   1.250e+02 (125)
   1359: obj =   1.880129753e+12 inf =   1.150e+02 (115)
   1369: obj =   1.894485273e+12 inf =   1.050e+02 (105)
   1379: obj =   1.908827972e+12 inf =   9.500e+01 (95)
   1389: obj =   1.923219516e+12 inf =   8.500e+01 (85)
   1399: obj =   1.937622346e+12 inf =   7.500e+01 (75)
   1409: obj =   1.952054395e+12 inf =   6.500e+01 (65)
   1419: obj =   1.966506172e+12 inf =   5.500e+01 (55)
   1429: obj =   1.980939630e+12 inf =   4.500e+01 (45)
   1439: obj =   1.995401701e+12 inf =   3.500e+01 (35)
   1449: obj =   2.009873007e+12 inf =   2.500e+01 (25)
   1459: obj =   2.024369847e+12 inf =   1.500e+01 (15)
   1469: obj =   2.038899943e+12 inf =   5.000e+00 (5)
   1474: obj =   2.046177889e+12 inf =   0.000e+00 (0)
*  1485: obj =   2.046177889e+12 inf =   0.000e+00 (1485)
*  1497: obj =   2.046177889e+12 inf =   0.000e+00 (1497)
*  1509: obj =   2.046177889e+12 inf =   0.000e+00 (1509)
*  1520: obj =   2.046177889e+12 inf =   0.000e+00 (1520)
*  1531: obj =   2.046177889e+12 inf =   0.000e+00 (1531)
*  1542: obj =   2.046177889e+12 inf =   0.000e+00 (1542)
*  1554: obj =   2.046177889e+12 inf =   0.000e+00 (1554)
*  1566: obj =   2.046177889e+12 inf =   0.000e+00 (1566)
*  1578: obj =   2.046177889e+12 inf =   0.000e+00 (1578)
*  1590: obj =   2.046177889e+12 inf =   0.000e+00 (1590)
*  1602: obj =   2.046177889e+12 inf =   0.000e+00 (1602)
*  1614: obj =   2.046177889e+12 inf =   0.000e+00 (1614)
*  1625: obj =   2.046177889e+12 inf =   0.000e+00 (1625)
*  1635: obj =   2.046177889e+12 inf =   0.000e+00 (1635)
*  1646: obj =   2.046177889e+12 inf =   0.000e+00 (1646)
*  1658: obj =   2.046177889e+12 inf =   0.000e+00 (1658)
*  1670: obj =   2.046177889e+12 inf =   0.000e+00 (1670)
Perturbing LP to avoid stalling [1673]...
*  1682: obj =   2.046177889e+12 inf =   0.000e+00 (1682)
*  1694: obj =   2.046177889e+12 inf =   0.000e+00 (1694)
*  1705: obj =   2.046177889e+12 inf =   0.000e+00 (1705)
*  1717: obj =   2.046177889e+12 inf =   0.000e+00 (1717)
*  1729: obj =   2.046177889e+12 inf =   0.000e+00 (1729)
*  1741: obj =   2.046177889e+12 inf =   0.000e+00 (1741)
*  1753: obj =   2.046177889e+12 inf =   0.000e+00 (1753)
*  1765: obj =   2.046177889e+12 inf =   0.000e+00 (1765)
*  1777: obj =   2.046177889e+12 inf =   0.000e+00 (1777)
*  1789: obj =   2.046177889e+12 inf =   0.000e+00 (1789)
*  1801: obj =   2.046177889e+12 inf =   0.000e+00 (1801)
*  1813: obj =   2.046177889e+12 inf =   0.000e+00 (1813)
*  1825: obj =   2.046177889e+12 inf =   0.000e+00 (1825)
*  1837: obj =   2.046177889e+12 inf =   0.000e+00 (1837)
*  1849: obj =   2.046177889e+12 inf =   0.000e+00 (1849)
*  1861: obj =   2.046177889e+12 inf =   0.000e+00 (1861)
*  1873: obj =   2.046177889e+12 inf =   0.000e+00 (1873)
*  1885: obj =   2.046177889e+12 inf =   0.000e+00 (1885)
*  1897: obj =   2.046177889e+12 inf =   0.000e+00 (1897)
*  1909: obj =   2.046177889e+12 inf =   0.000e+00 (1909)
*  1921: obj =   2.046177889e+12 inf =   0.000e+00 (1921)
*  1933: obj =   2.046177889e+12 inf =   0.000e+00 (1933)
*  1945: obj =   2.046177889e+12 inf =   0.000e+00 (1945)
*  1957: obj =   2.046177889e+12 inf =   0.000e+00 (1957)
*  1969: obj =   2.046177889e+12 inf =   0.000e+00 (1969)
*  1981: obj =   2.046177889e+12 inf =   0.000e+00 (1981)
*  1993: obj =   2.046177889e+12 inf =   0.000e+00 (1993)
*  2005: obj =   2.046177889e+12 inf =   0.000e+00 (2005)
*  2017: obj =   2.046177889e+12 inf =   0.000e+00 (2017)
*  2029: obj =   2.046177889e+12 inf =   0.000e+00 (2029)
*  2040: obj =   2.046177889e+12 inf =   0.000e+00 (2040)
*  2050: obj =   2.046177889e+12 inf =   0.000e+00 (2050)
*  2061: obj =   2.046177889e+12 inf =   0.000e+00 (2061)
*  2073: obj =   2.046177889e+12 inf =   0.000e+00 (2073)
*  2085: obj =   2.046177889e+12 inf =   0.000e+00 (2085)
*  2097: obj =   2.046177889e+12 inf =   0.000e+00 (2097)
*  2109: obj =   2.046177889e+12 inf =   0.000e+00 (2109)
*  2120: obj =   2.046177889e+12 inf =   0.000e+00 (2120)
*  2132: obj =   2.046177889e+12 inf =   0.000e+00 (2132)
*  2143: obj =   2.046177889e+12 inf =   0.000e+00 (2143)
*  2155: obj =   2.046177889e+12 inf =   0.000e+00 (2155)
*  2167: obj =   2.046177889e+12 inf =   0.000e+00 (2167)
*  2178: obj =   2.046177889e+12 inf =   0.000e+00 (2178)
*  2190: obj =   2.046177889e+12 inf =   0.000e+00 (2190)
*  2202: obj =   2.046177889e+12 inf =   0.000e+00 (2202)
*  2214: obj =   2.046177889e+12 inf =   0.000e+00 (2214)
*  2226: obj =   2.046177889e+12 inf =   0.000e+00 (2226)
*  2238: obj =   2.046177889e+12 inf =   0.000e+00 (2238)
*  2250: obj =   2.046177889e+12 inf =   0.000e+00 (2250)
*  2262: obj =   2.046177889e+12 inf =   0.000e+00 (2262)
*  2274: obj =   2.046177889e+12 inf =   0.000e+00 (2274)
*  2286: obj =   2.046177889e+12 inf =   0.000e+00 (2286)
*  2298: obj =   2.046177889e+12 inf =   0.000e+00 (2298)
*  2310: obj =   2.046177889e+12 inf =   0.000e+00 (2310)
*  2322: obj =   2.046177889e+12 inf =   0.000e+00 (2322)
*  2334: obj =   2.046177889e+12 inf =   0.000e+00 (2334)
*  2346: obj =   2.046177889e+12 inf =   0.000e+00 (2346)
*  2358: obj =   2.046177889e+12 inf =   0.000e+00 (2358)
*  2367: obj =   2.046177889e+12 inf =   0.000e+00 (2367)
*  2377: obj =   2.046177889e+12 inf =   0.000e+00 (2377)
*  2388: obj =   2.046177889e+12 inf =   0.000e+00 (2388)
*  2399: obj =   2.046177889e+12 inf =   0.000e+00 (2399)
*  2410: obj =   2.046177889e+12 inf =   0.000e+00 (2410)
*  2421: obj =   2.046177889e+12 inf =   0.000e+00 (2421)
*  2431: obj =   2.046177889e+12 inf =   0.000e+00 (2431)
*  2442: obj =   2.046177889e+12 inf =   0.000e+00 (2442)
*  2453: obj =   2.046177889e+12 inf =   0.000e+00 (2453)
*  2465: obj =   2.046177889e+12 inf =   0.000e+00 (2465)
*  2477: obj =   2.044720735e+12 inf =   0.000e+00 (2476)
*  2493: obj =   2.033066083e+12 inf =   0.000e+00 (2478)
*  2507: obj =   2.022870862e+12 inf =   0.000e+00 (2478)
*  2520: obj =   2.015590659e+12 inf =   0.000e+00 (2478)
*  2533: obj =   2.011223280e+12 inf =   0.000e+00 (2482)
*  2548: obj =   2.002490947e+12 inf =   0.000e+00 (2489)
*  2563: obj =   1.993760760e+12 inf =   0.000e+00 (2486)
*  2579: obj =   1.982122750e+12 inf =   0.000e+00 (2482)
*  2593: obj =   1.974852475e+12 inf =   0.000e+00 (2477)
*  2606: obj =   1.970492356e+12 inf =   0.000e+00 (2477)
*  2622: obj =   1.958869763e+12 inf =   0.000e+00 (2473)
*  2638: obj =   1.947250100e+12 inf =   0.000e+00 (2474)
*  2650: obj =   1.944346074e+12 inf =   0.000e+00 (2478)
*  2661: obj =   1.944346074e+12 inf =   0.000e+00 (2477)
*  2672: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  2683: obj =   1.944346074e+12 inf =   0.000e+00 (2481)
*  2694: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  2705: obj =   1.944346074e+12 inf =   0.000e+00 (2477)
*  2716: obj =   1.944346074e+12 inf =   0.000e+00 (2477)
*  2727: obj =   1.944346074e+12 inf =   0.000e+00 (2476)
*  2738: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  2743: obj =   1.944346074e+12 inf =   0.000e+00 (2475) 1
*  2754: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  2764: obj =   1.944346074e+12 inf =   0.000e+00 (2475)
*  2774: obj =   1.944346074e+12 inf =   0.000e+00 (2475)
*  2784: obj =   1.944346074e+12 inf =   0.000e+00 (2479)
*  2794: obj =   1.944346074e+12 inf =   0.000e+00 (2475)
*  2804: obj =   1.944346074e+12 inf =   0.000e+00 (2475)
*  2814: obj =   1.944346074e+12 inf =   0.000e+00 (2474)
*  2825: obj =   1.944346074e+12 inf =   0.000e+00 (2476)
*  2836: obj =   1.944346074e+12 inf =   0.000e+00 (2478)
*  2847: obj =   1.944346074e+12 inf =   0.000e+00 (2475) 1
*  2858: obj =   1.944346074e+12 inf =   0.000e+00 (2474)
*  2869: obj =   1.944346074e+12 inf =   0.000e+00 (2476)
*  2880: obj =   1.944346074e+12 inf =   0.000e+00 (2478)
*  2891: obj =   1.944346074e+12 inf =   0.000e+00 (2477)
*  2902: obj =   1.944346074e+12 inf =   0.000e+00 (2478)
*  2913: obj =   1.944346074e+12 inf =   0.000e+00 (2481)
*  2924: obj =   1.944346074e+12 inf =   0.000e+00 (2479)
*  2935: obj =   1.944346074e+12 inf =   0.000e+00 (2478)
*  2945: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  2954: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  2963: obj =   1.944346074e+12 inf =   0.000e+00 (2480) 1
*  2974: obj =   1.944346074e+12 inf =   0.000e+00 (2485)
*  2985: obj =   1.944346074e+12 inf =   0.000e+00 (2481)
*  2996: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  3007: obj =   1.944346074e+12 inf =   0.000e+00 (2477)
*  3018: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  3028: obj =   1.944346074e+12 inf =   0.000e+00 (2482)
*  3038: obj =   1.944346074e+12 inf =   0.000e+00 (2480)
*  3048: obj =   1.944346074e+12 inf =   0.000e+00 (2482)
*  3058: obj =   1.944346074e+12 inf =   0.000e+00 (2478)
*  3068: obj =   1.944346074e+12 inf =   0.000e+00 (2479)
*  3073: obj =   1.944346074e+12 inf =   0.000e+00 (2478) 1
*  3084: obj =   1.944346074e+12 inf =   0.000e+00 (2487)
*  3095: obj =   1.944346074e+12 inf =   0.000e+00 (2478)
*  3106: obj =   1.944346074e+12 inf =   0.000e+00 (2478)
*  3117: obj =   1.944346074e+12 inf =   0.000e+00 (2483)
*  3128: obj =   1.944346074e+12 inf =   0.000e+00 (2484)
*  3139: obj =   1.944346074e+12 inf =   0.000e+00 (2486)
*  3150: obj =   1.944346074e+12 inf =   0.000e+00 (2486)
*  3161: obj =   1.944346074e+12 inf =   0.000e+00 (2481)
*  3172: obj =   1.944346074e+12 inf =   0.000e+00 (2484)
*  3183: obj =   1.944346074e+12 inf =   0.000e+00 (2485)
*  3189: obj =   1.944346074e+12 inf =   0.000e+00 (2482) 1
*  3200: obj =   1.944346074e+12 inf =   0.000e+00 (2481)
*  3211: obj =   1.944346074e+12 inf =   0.000e+00 (2484)
*  3222: obj =   1.944346074e+12 inf =   0.000e+00 (2486)
*  3233: obj =   1.944346074e+12 inf =   0.000e+00 (2487)
*  3243: obj =   1.944346074e+12 inf =   0.000e+00 (2487)
*  3251: obj =   1.944346074e+12 inf =   0.000e+00 (2486)
*  3262: obj =   1.944346074e+12 inf =   0.000e+00 (2484)
*  3272: obj =   1.944346074e+12 inf =   0.000e+00 (2488)
*  3283: obj =   1.944346074e+12 inf =   0.000e+00 (2488)
*  3294: obj =   1.944346074e+12 inf =   0.000e+00 (2495)
*  3299: obj =   1.944346074e+12 inf =   0.000e+00 (2493) 1
*  3310: obj =   1.944346074e+12 inf =   0.000e+00 (2492)
*  3321: obj =   1.944346074e+12 inf =   0.000e+00 (2495)
*  3332: obj =   1.944346074e+12 inf =   0.000e+00 (2496)
*  3343: obj =   1.944346074e+12 inf =   0.000e+00 (2491)
*  3354: obj =   1.944346074e+12 inf =   0.000e+00 (2489)
*  3364: obj =   1.944346074e+12 inf =   0.000e+00 (2489)
*  3374: obj =   1.944346074e+12 inf =   0.000e+00 (2487)
*  3384: obj =   1.944346074e+12 inf =   0.000e+00 (2489)
*  3394: obj =   1.944346074e+12 inf =   0.000e+00 (2491)
*  3405: obj =   1.944346074e+12 inf =   0.000e+00 (2490)
*  3410: obj =   1.944346074e+12 inf =   0.000e+00 (2492) 1
*  3421: obj =   1.944346074e+12 inf =   0.000e+00 (2490)
*  3432: obj =   1.944346074e+12 inf =   0.000e+00 (2494)
*  3443: obj =   1.944346074e+12 inf =   0.000e+00 (2495)
*  3454: obj =   1.944346074e+12 inf =   0.000e+00 (2489)
*  3465: obj =   1.944346074e+12 inf =   0.000e+00 (2495)
*  3476: obj =   1.944346074e+12 inf =   0.000e+00 (2495)
*  3487: obj =   1.944346074e+12 inf =   0.000e+00 (2498)
*  3498: obj =   1.944346074e+12 inf =   0.000e+00 (2498)
*  3509: obj =   1.944346074e+12 inf =   0.000e+00 (2498)
*  3520: obj =   1.944346074e+12 inf =   0.000e+00 (2498) 1
*  3531: obj =   1.944346074e+12 inf =   0.000e+00 (2492)
*  3542: obj =   1.944346074e+12 inf =   0.000e+00 (2493)
*  3553: obj =   1.944346074e+12 inf =   0.000e+00 (2488)
*  3564: obj =   1.944346074e+12 inf =   0.000e+00 (2491)
*  3574: obj =   1.944346074e+12 inf =   0.000e+00 (2488)
*  3584: obj =   1.944346074e+12 inf =   0.000e+00 (2494)
*  3594: obj =   1.944346074e+12 inf =   0.000e+00 (2496)
*  3604: obj =   1.944346074e+12 inf =   0.000e+00 (2495)
*  3615: obj =   1.944346074e+12 inf =   0.000e+00 (2500)
*  3626: obj =   1.944346074e+12 inf =   0.000e+00 (2499)
*  3631: obj =   1.944346074e+12 inf =   0.000e+00 (2500) 1
*  3642: obj =   1.944346074e+12 inf =   0.000e+00 (2502)
*  3653: obj =   1.944346074e+12 inf =   0.000e+00 (2506)
*  3664: obj =   1.944346074e+12 inf =   0.000e+00 (2493)
*  3675: obj =   1.944346074e+12 inf =   0.000e+00 (2500)
*  3686: obj =   1.944346074e+12 inf =   0.000e+00 (2493)
*  3697: obj =   1.944346074e+12 inf =   0.000e+00 (2494)
*  3708: obj =   1.944346074e+12 inf =   0.000e+00 (2497)
*  3719: obj =   1.944346074e+12 inf =   0.000e+00 (2497)
*  3730: obj =   1.944346074e+12 inf =   0.000e+00 (2499)
*  3735: obj =   1.944346074e+12 inf =   0.000e+00 (2499) 1
*  3745: obj =   1.944346074e+12 inf =   0.000e+00 (2493)
*  3755: obj =   1.944346074e+12 inf =   0.000e+00 (2493)
*  3765: obj =   1.944346074e+12 inf =   0.000e+00 (2498)
*  3776: obj =   1.944346074e+12 inf =   0.000e+00 (2506)
*  3787: obj =   1.944346074e+12 inf =   0.000e+00 (2506)
*  3798: obj =   1.944346074e+12 inf =   0.000e+00 (2501)
*  3809: obj =   1.944346074e+12 inf =   0.000e+00 (2502)
*  3820: obj =   1.944346074e+12 inf =   0.000e+00 (2506)
*  3831: obj =   1.944346074e+12 inf =   0.000e+00 (2505)
*  3839: obj =   1.944346074e+12 inf =   0.000e+00 (2507) 1
*  3850: obj =   1.944346074e+12 inf =   0.000e+00 (2507)
*  3861: obj =   1.944346074e+12 inf =   0.000e+00 (2506)
*  3871: obj =   1.944346074e+12 inf =   0.000e+00 (2506)
*  3881: obj =   1.944346074e+12 inf =   0.000e+00 (2507)
*  3891: obj =   1.944346074e+12 inf =   0.000e+00 (2509)
*  3900: obj =   1.944346074e+12 inf =   0.000e+00 (2509)
*  3910: obj =   1.944346074e+12 inf =   0.000e+00 (2509)
*  3921: obj =   1.944346074e+12 inf =   0.000e+00 (2509)
*  3932: obj =   1.944346074e+12 inf =   0.000e+00 (2507)
*  3943: obj =   1.944346074e+12 inf =   0.000e+00 (2509)
*  3948: obj =   1.944346074e+12 inf =   0.000e+00 (2509) 1
*  3959: obj =   1.944346074e+12 inf =   0.000e+00 (2513)
*  3970: obj =   1.944346074e+12 inf =   0.000e+00 (2513)
*  3981: obj =   1.944346074e+12 inf =   0.000e+00 (2511)
*  3992: obj =   1.944346074e+12 inf =   0.000e+00 (2511)
*  4003: obj =   1.944346074e+12 inf =   0.000e+00 (2519)
*  4014: obj =   1.944346074e+12 inf =   0.000e+00 (2519)
*  4025: obj =   1.944346074e+12 inf =   0.000e+00 (2521)
*  4036: obj =   1.944346074e+12 inf =   0.000e+00 (2519)
*  4047: obj =   1.944346074e+12 inf =   0.000e+00 (2521)
*  4055: obj =   1.944346074e+12 inf =   0.000e+00 (2518) 1
*  4066: obj =   1.944346074e+12 inf =   0.000e+00 (2514)
*  4076: obj =   1.944346074e+12 inf =   0.000e+00 (2510)
*  4086: obj =   1.944346074e+12 inf =   0.000e+00 (2507)
*  4096: obj =   1.944346074e+12 inf =   0.000e+00 (2508)
*  4106: obj =   1.944346074e+12 inf =   0.000e+00 (2510)
*  4116: obj =   1.944346074e+12 inf =   0.000e+00 (2515)
