GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/soc-sign-epinions.html/soc-sign-epinions.txt.gz.1442.lp -o input/soc-sign-epinions.html/soc-sign-epinions.txt.gz.1442.lp.sol
Reading problem data from 'input/soc-sign-epinions.html/soc-sign-epinions.txt.gz.1442.lp'...
840802 rows, 1813178 columns, 4203997 non-zeros
1813178 integer variables, all of which are binary
2653985 lines were read
GLPK Integer Optimizer 5.0
840802 rows, 1813178 columns, 4203997 non-zeros
1813178 integer variables, all of which are binary
Preprocessing...
1 hidden packing inequaliti(es) were detected
840628 rows, 1813004 columns, 4197759 non-zeros
1813004 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 840628
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
840628 rows, 1813004 columns, 4197759 non-zeros
      0: obj =   0.000000000e+00 inf =   3.478e+03 (3478)
     82: obj =   6.302072900e+01 inf =   3.396e+03 (3396)
    164: obj =   1.205935460e+02 inf =   3.314e+03 (3314)
    246: obj =   1.803761710e+02 inf =   3.232e+03 (3232)
    328: obj =   2.386578930e+02 inf =   3.150e+03 (3150)
    410: obj =   2.959051900e+02 inf =   3.068e+03 (3068)
    492: obj =   3.519239370e+02 inf =   2.986e+03 (2986)
    575: obj =   4.103156060e+02 inf =   2.903e+03 (2903)
    657: obj =   4.674749450e+02 inf =   2.821e+03 (2821)
    739: obj =   5.244003270e+02 inf =   2.739e+03 (2739)
    821: obj =   5.807099930e+02 inf =   2.657e+03 (2657)
    902: obj =   6.362548740e+02 inf =   2.576e+03 (2576)
    984: obj =   6.925872420e+02 inf =   2.494e+03 (2494)
   1067: obj =   7.487696510e+02 inf =   2.411e+03 (2411)
   1149: obj =   8.043345420e+02 inf =   2.329e+03 (2329)
   1231: obj =   8.599183520e+02 inf =   2.247e+03 (2247)
   1312: obj =   9.140158670e+02 inf =   2.166e+03 (2166)
   1392: obj =   9.676649320e+02 inf =   2.086e+03 (2086)
   1472: obj =   1.021124559e+03 inf =   2.006e+03 (2006)
   1549: obj =   1.072983433e+03 inf =   1.929e+03 (1929)
   1628: obj =   1.126369880e+03 inf =   1.850e+03 (1850)
   1711: obj =   1.181882674e+03 inf =   1.767e+03 (1767)
   1794: obj =   1.237657550e+03 inf =   1.684e+03 (1684)
   1877: obj =   1.292917824e+03 inf =   1.601e+03 (1601)
   1960: obj =   1.348583468e+03 inf =   1.518e+03 (1518)
   2042: obj =   1.403312739e+03 inf =   1.436e+03 (1436)
   2124: obj =   1.458124202e+03 inf =   1.354e+03 (1354)
   2206: obj =   1.512722440e+03 inf =   1.272e+03 (1272)
   2288: obj =   1.567492450e+03 inf =   1.190e+03 (1190)
   2370: obj =   1.621717400e+03 inf =   1.108e+03 (1108)
   2453: obj =   1.676931895e+03 inf =   1.025e+03 (1025)
   2536: obj =   1.732331684e+03 inf =   9.420e+02 (942)
   2619: obj =   1.787211642e+03 inf =   8.590e+02 (859)
   2703: obj =   1.842463987e+03 inf =   7.750e+02 (775)
   2785: obj =   1.896507067e+03 inf =   6.930e+02 (693)
   2869: obj =   1.951772212e+03 inf =   6.090e+02 (609)
   2952: obj =   2.006312408e+03 inf =   5.260e+02 (526)
   3035: obj =   2.060713456e+03 inf =   4.430e+02 (443)
   3118: obj =   2.115080982e+03 inf =   3.600e+02 (360)
   3201: obj =   2.169394071e+03 inf =   2.770e+02 (277)
   3284: obj =   2.223694177e+03 inf =   1.940e+02 (194)
   3367: obj =   2.277932820e+03 inf =   1.110e+02 (111)
   3450: obj =   2.332197774e+03 inf =   2.800e+01 (28)
   3478: obj =   2.350555380e+03 inf =   0.000e+00 (0)
*  6979: obj =   2.347362337e+03 inf =   0.000e+00 (3852) 1
*  7038: obj =   2.347362337e+03 inf =   0.000e+00 (3854)
*  7093: obj =   2.347362337e+03 inf =   0.000e+00 (3855) 1
*  7151: obj =   2.347362337e+03 inf =   0.000e+00 (3860)
*  7205: obj =   2.347362337e+03 inf =   0.000e+00 (3855) 1
*  7263: obj =   2.347362337e+03 inf =   0.000e+00 (3857)
*  7317: obj =   2.347362337e+03 inf =   0.000e+00 (3857) 1
*  7374: obj =   2.347362337e+03 inf =   0.000e+00 (3852) 1
*  7431: obj =   2.347362337e+03 inf =   0.000e+00 (3853)
*  7485: obj =   2.347362337e+03 inf =   0.000e+00 (3859) 1
*  7543: obj =   2.347362337e+03 inf =   0.000e+00 (3854)
*  7597: obj =   2.347362337e+03 inf =   0.000e+00 (3869) 1
*  7651: obj =   2.347362337e+03 inf =   0.000e+00 (3870)
*  7702: obj =   2.347362337e+03 inf =   0.000e+00 (3866) 1
*  7756: obj =   2.347362337e+03 inf =   0.000e+00 (3865)
*  7809: obj =   2.347362337e+03 inf =   0.000e+00 (3863) 1
*  7865: obj =   2.347362337e+03 inf =   0.000e+00 (3873)
*  7917: obj =   2.347362337e+03 inf =   0.000e+00 (3867) 1
*  7973: obj =   2.347362337e+03 inf =   0.000e+00 (3870)
*  8025: obj =   2.347362337e+03 inf =   0.000e+00 (3876) 1
*  8081: obj =   2.347362337e+03 inf =   0.000e+00 (3877)
*  8133: obj =   2.347362337e+03 inf =   0.000e+00 (3876) 1
*  8188: obj =   2.347362337e+03 inf =   0.000e+00 (3879)
*  8240: obj =   2.347362337e+03 inf =   0.000e+00 (3881) 1
*  8295: obj =   2.347362337e+03 inf =   0.000e+00 (3891)
*  8346: obj =   2.347362337e+03 inf =   0.000e+00 (3878) 1
*  8401: obj =   2.347362337e+03 inf =   0.000e+00 (3895)
*  8452: obj =   2.347362337e+03 inf =   0.000e+00 (3879) 1
*  8507: obj =   2.347362337e+03 inf =   0.000e+00 (3883)
*  8559: obj =   2.347362337e+03 inf =   0.000e+00 (3893) 1
*  8614: obj =   2.347362337e+03 inf =   0.000e+00 (3887)
*  8666: obj =   2.347362337e+03 inf =   0.000e+00 (3900) 1
*  8721: obj =   2.347362337e+03 inf =   0.000e+00 (3901)
*  8772: obj =   2.347362337e+03 inf =   0.000e+00 (3912) 1
*  8827: obj =   2.347362337e+03 inf =   0.000e+00 (3909)
*  8878: obj =   2.347362337e+03 inf =   0.000e+00 (3901) 1
*  8932: obj =   2.347362337e+03 inf =   0.000e+00 (3906)
*  8982: obj =   2.347362337e+03 inf =   0.000e+00 (3920) 1
*  9037: obj =   2.347362337e+03 inf =   0.000e+00 (3906)
*  9088: obj =   2.347362337e+03 inf =   0.000e+00 (3909) 1
*  9144: obj =   2.347362337e+03 inf =   0.000e+00 (3904)
*  9193: obj =   2.347362337e+03 inf =   0.000e+00 (3929) 1
*  9247: obj =   2.347362337e+03 inf =   0.000e+00 (3912)
*  9297: obj =   2.347362337e+03 inf =   0.000e+00 (3914) 1
*  9352: obj =   2.347362337e+03 inf =   0.000e+00 (3918)
*  9403: obj =   2.347362337e+03 inf =   0.000e+00 (3913) 1
*  9458: obj =   2.347362337e+03 inf =   0.000e+00 (3907)
*  9513: obj =   2.347362337e+03 inf =   0.000e+00 (3931) 1
*  9568: obj =   2.347362337e+03 inf =   0.000e+00 (3929)
*  9621: obj =   2.347362337e+03 inf =   0.000e+00 (3925) 1
*  9675: obj =   2.347362337e+03 inf =   0.000e+00 (3928)
*  9727: obj =   2.347362337e+03 inf =   0.000e+00 (3924) 1
*  9781: obj =   2.347362337e+03 inf =   0.000e+00 (3927)
*  9831: obj =   2.347362337e+03 inf =   0.000e+00 (3930) 1
*  9885: obj =   2.347362337e+03 inf =   0.000e+00 (3930)
*  9937: obj =   2.347362337e+03 inf =   0.000e+00 (3931) 1
*  9991: obj =   2.347362337e+03 inf =   0.000e+00 (3926)
* 10042: obj =   2.347362337e+03 inf =   0.000e+00 (3925) 1
* 10096: obj =   2.347362337e+03 inf =   0.000e+00 (3927)
* 10148: obj =   2.347362337e+03 inf =   0.000e+00 (3940) 1
* 10201: obj =   2.347362337e+03 inf =   0.000e+00 (3931)
* 10253: obj =   2.347362337e+03 inf =   0.000e+00 (3934) 1
* 10306: obj =   2.347362337e+03 inf =   0.000e+00 (3931)
* 10360: obj =   2.347362337e+03 inf =   0.000e+00 (3925)
* 10410: obj =   2.347362337e+03 inf =   0.000e+00 (3931) 1
* 10463: obj =   2.347362337e+03 inf =   0.000e+00 (3923)
* 10513: obj =   2.347362337e+03 inf =   0.000e+00 (3947) 1
* 10566: obj =   2.347362337e+03 inf =   0.000e+00 (3976)
* 10615: obj =   2.347362337e+03 inf =   0.000e+00 (3950) 1
* 10669: obj =   2.347362337e+03 inf =   0.000e+00 (3967)
* 10718: obj =   2.347362337e+03 inf =   0.000e+00 (3962) 1
* 10770: obj =   2.347362337e+03 inf =   0.000e+00 (3969)
* 10819: obj =   2.347362337e+03 inf =   0.000e+00 (3956) 1
* 10871: obj =   2.347362337e+03 inf =   0.000e+00 (3963)
* 10920: obj =   2.347362337e+03 inf =   0.000e+00 (3962) 1
* 10973: obj =   2.347362337e+03 inf =   0.000e+00 (3968)
* 11022: obj =   2.347362337e+03 inf =   0.000e+00 (3961) 1
* 11075: obj =   2.347362337e+03 inf =   0.000e+00 (3955)
* 11124: obj =   2.347362337e+03 inf =   0.000e+00 (3956) 1
* 11177: obj =   2.347362337e+03 inf =   0.000e+00 (3979)
* 11226: obj =   2.347362337e+03 inf =   0.000e+00 (3961) 1
* 11279: obj =   2.347362337e+03 inf =   0.000e+00 (3957)
* 11328: obj =   2.347362337e+03 inf =   0.000e+00 (3971) 1
* 11381: obj =   2.347362337e+03 inf =   0.000e+00 (3960)
* 11430: obj =   2.347362337e+03 inf =   0.000e+00 (3955) 1
* 11483: obj =   2.347362337e+03 inf =   0.000e+00 (3955)
* 11532: obj =   2.347362337e+03 inf =   0.000e+00 (3964) 1
* 11585: obj =   2.347362337e+03 inf =   0.000e+00 (3968)
* 11634: obj =   2.347362337e+03 inf =   0.000e+00 (3956) 1
* 11687: obj =   2.347362337e+03 inf =   0.000e+00 (3955)
* 11737: obj =   2.347362337e+03 inf =   0.000e+00 (3974) 1
* 11790: obj =   2.347362337e+03 inf =   0.000e+00 (3963)
* 11842: obj =   2.347362337e+03 inf =   0.000e+00 (3955) 1
* 11895: obj =   2.347362337e+03 inf =   0.000e+00 (3964)
* 11945: obj =   2.347362337e+03 inf =   0.000e+00 (3960) 1
* 11998: obj =   2.347362337e+03 inf =   0.000e+00 (3971)
* 12049: obj =   2.347362337e+03 inf =   0.000e+00 (3967) 1
* 12101: obj =   2.347362337e+03 inf =   0.000e+00 (3963)
* 12153: obj =   2.347362337e+03 inf =   0.000e+00 (3961) 1
* 12207: obj =   2.347362337e+03 inf =   0.000e+00 (3962)
* 12257: obj =   2.347362337e+03 inf =   0.000e+00 (3994) 1
* 12310: obj =   2.347362337e+03 inf =   0.000e+00 (3952)
* 12362: obj =   2.347362337e+03 inf =   0.000e+00 (3971)
* 12412: obj =   2.347362337e+03 inf =   0.000e+00 (3971) 1
* 12465: obj =   2.347362337e+03 inf =   0.000e+00 (3973)
* 12515: obj =   2.347362337e+03 inf =   0.000e+00 (3990) 1
* 12569: obj =   2.347362337e+03 inf =   0.000e+00 (3976)
* 12619: obj =   2.347362337e+03 inf =   0.000e+00 (3988) 1
* 12673: obj =   2.347362337e+03 inf =   0.000e+00 (3994)
* 12723: obj =   2.347362337e+03 inf =   0.000e+00 (3981) 1
* 12777: obj =   2.347362337e+03 inf =   0.000e+00 (3980)
* 12827: obj =   2.347362337e+03 inf =   0.000e+00 (3981) 1
* 12881: obj =   2.347362337e+03 inf =   0.000e+00 (3989)
* 12931: obj =   2.347362337e+03 inf =   0.000e+00 (4004) 1
* 12985: obj =   2.347362337e+03 inf =   0.000e+00 (4001)
* 13035: obj =   2.347362337e+03 inf =   0.000e+00 (3990) 1
* 13089: obj =   2.347362337e+03 inf =   0.000e+00 (3988)
* 13139: obj =   2.347362337e+03 inf =   0.000e+00 (4003) 1
* 13193: obj =   2.347362337e+03 inf =   0.000e+00 (3981)
* 13242: obj =   2.347362337e+03 inf =   0.000e+00 (3985) 1
* 13295: obj =   2.347362337e+03 inf =   0.000e+00 (3996)
* 13344: obj =   2.347362337e+03 inf =   0.000e+00 (3993) 1
* 13397: obj =   2.347362337e+03 inf =   0.000e+00 (3977)
* 13446: obj =   2.347362337e+03 inf =   0.000e+00 (4020) 1
* 13498: obj =   2.347362337e+03 inf =   0.000e+00 (3992)
* 13548: obj =   2.347362337e+03 inf =   0.000e+00 (3990) 1
* 13602: obj =   2.347362337e+03 inf =   0.000e+00 (3991)
* 13652: obj =   2.347362337e+03 inf =   0.000e+00 (3988) 1
* 13706: obj =   2.347362337e+03 inf =   0.000e+00 (4006)
* 13755: obj =   2.347362337e+03 inf =   0.000e+00 (4002) 1
* 13807: obj =   2.347362337e+03 inf =   0.000e+00 (4011)
* 13855: obj =   2.347362337e+03 inf =   0.000e+00 (4005) 1
* 13908: obj =   2.347362337e+03 inf =   0.000e+00 (4013)
* 13957: obj =   2.347362337e+03 inf =   0.000e+00 (4018) 1
* 14009: obj =   2.347362337e+03 inf =   0.000e+00 (4008)
* 14058: obj =   2.347362337e+03 inf =   0.000e+00 (4008) 1
* 14111: obj =   2.347362337e+03 inf =   0.000e+00 (4011)
* 14160: obj =   2.347362337e+03 inf =   0.000e+00 (4014) 1
* 14212: obj =   2.347362337e+03 inf =   0.000e+00 (4008)
* 14261: obj =   2.347362337e+03 inf =   0.000e+00 (4012) 1
* 14314: obj =   2.347362337e+03 inf =   0.000e+00 (4001)
* 14363: obj =   2.347362337e+03 inf =   0.000e+00 (4020) 1
* 14416: obj =   2.347362337e+03 inf =   0.000e+00 (4008)
* 14465: obj =   2.347362337e+03 inf =   0.000e+00 (4011) 1
* 14518: obj =   2.347362337e+03 inf =   0.000e+00 (4014)
* 14567: obj =   2.347362337e+03 inf =   0.000e+00 (4019) 1
* 14620: obj =   2.347362337e+03 inf =   0.000e+00 (4027)
* 14669: obj =   2.347362337e+03 inf =   0.000e+00 (4019) 1
* 14722: obj =   2.347362337e+03 inf =   0.000e+00 (4024)
* 14771: obj =   2.347362337e+03 inf =   0.000e+00 (4017) 1
* 14823: obj =   2.347362337e+03 inf =   0.000e+00 (4026)
* 14873: obj =   2.347362337e+03 inf =   0.000e+00 (4052) 1
* 14927: obj =   2.347362337e+03 inf =   0.000e+00 (4027)
* 14976: obj =   2.347362337e+03 inf =   0.000e+00 (4034) 1
* 15029: obj =   2.347362337e+03 inf =   0.000e+00 (4016)
* 15078: obj =   2.347362337e+03 inf =   0.000e+00 (4025) 1
* 15131: obj =   2.347362337e+03 inf =   0.000e+00 (4030)
* 15179: obj =   2.347362337e+03 inf =   0.000e+00 (4024) 1
* 15231: obj =   2.347362337e+03 inf =   0.000e+00 (4032)
* 15279: obj =   2.347362337e+03 inf =   0.000e+00 (4022) 1
* 15332: obj =   2.347362337e+03 inf =   0.000e+00 (4039)
* 15381: obj =   2.347362337e+03 inf =   0.000e+00 (4035) 1
* 15434: obj =   2.347362337e+03 inf =   0.000e+00 (4017)
* 15483: obj =   2.347362337e+03 inf =   0.000e+00 (4028) 1
* 15537: obj =   2.347362337e+03 inf =   0.000e+00 (4021)
* 15586: obj =   2.347362337e+03 inf =   0.000e+00 (4027) 1
* 15639: obj =   2.347362337e+03 inf =   0.000e+00 (4024)
* 15689: obj =   2.347362337e+03 inf =   0.000e+00 (4024) 1
* 15741: obj =   2.347362337e+03 inf =   0.000e+00 (4020)
* 15790: obj =   2.347362337e+03 inf =   0.000e+00 (4026) 1
* 15843: obj =   2.347362337e+03 inf =   0.000e+00 (4021)
* 15892: obj =   2.347362337e+03 inf =   0.000e+00 (4017) 1
* 15945: obj =   2.347362337e+03 inf =   0.000e+00 (4027)
* 15995: obj =   2.347362337e+03 inf =   0.000e+00 (4021) 1
* 16048: obj =   2.347362337e+03 inf =   0.000e+00 (4016)
* 16099: obj =   2.347362337e+03 inf =   0.000e+00 (4020) 1
* 16152: obj =   2.347362337e+03 inf =   0.000e+00 (4023)
* 16200: obj =   2.347362337e+03 inf =   0.000e+00 (4030) 1
* 16253: obj =   2.347362337e+03 inf =   0.000e+00 (4033)
* 16305: obj =   2.347362337e+03 inf =   0.000e+00 (4046)
* 16353: obj =   2.347362337e+03 inf =   0.000e+00 (4042) 1
* 16406: obj =   2.347362337e+03 inf =   0.000e+00 (4040)
* 16454: obj =   2.347362337e+03 inf =   0.000e+00 (4038) 1
* 16507: obj =   2.347362337e+03 inf =   0.000e+00 (4033)
* 16556: obj =   2.347362337e+03 inf =   0.000e+00 (4036) 1
* 16608: obj =   2.347362337e+03 inf =   0.000e+00 (4044)
* 16655: obj =   2.347362337e+03 inf =   0.000e+00 (4031) 1
* 16707: obj =   2.347362337e+03 inf =   0.000e+00 (4035)
* 16756: obj =   2.347362337e+03 inf =   0.000e+00 (4040) 1
* 16808: obj =   2.347362337e+03 inf =   0.000e+00 (4029)
* 16857: obj =   2.347362337e+03 inf =   0.000e+00 (4037) 1
* 16909: obj =   2.347362337e+03 inf =   0.000e+00 (4038)
* 16958: obj =   2.347362337e+03 inf =   0.000e+00 (4051) 1
* 17010: obj =   2.347362337e+03 inf =   0.000e+00 (4045)
* 17059: obj =   2.347362337e+03 inf =   0.000e+00 (4029) 1
* 17112: obj =   2.347362337e+03 inf =   0.000e+00 (4033)
* 17160: obj =   2.347362337e+03 inf =   0.000e+00 (4034) 1
* 17213: obj =   2.347362337e+03 inf =   0.000e+00 (4074)
* 17261: obj =   2.347362337e+03 inf =   0.000e+00 (4034) 1
* 17313: obj =   2.347362337e+03 inf =   0.000e+00 (4038)
* 17361: obj =   2.347362337e+03 inf =   0.000e+00 (4037) 1
* 17413: obj =   2.347362337e+03 inf =   0.000e+00 (4031)
* 17462: obj =   2.347362337e+03 inf =   0.000e+00 (4024) 1
* 17515: obj =   2.347362337e+03 inf =   0.000e+00 (4063)
* 17563: obj =   2.347362337e+03 inf =   0.000e+00 (4049) 1
* 17616: obj =   2.347362337e+03 inf =   0.000e+00 (4037)
* 17664: obj =   2.347362337e+03 inf =   0.000e+00 (4035) 1
* 17716: obj =   2.347362337e+03 inf =   0.000e+00 (4042)
* 17768: obj =   2.347362337e+03 inf =   0.000e+00 (4020) 1
* 17821: obj =   2.347362337e+03 inf =   0.000e+00 (4046)
* 17871: obj =   2.347362337e+03 inf =   0.000e+00 (4045) 1
* 17924: obj =   2.347362337e+03 inf =   0.000e+00 (4035)
* 17972: obj =   2.347362337e+03 inf =   0.000e+00 (4059) 1
* 18024: obj =   2.347362337e+03 inf =   0.000e+00 (4039)
* 18075: obj =   2.347362337e+03 inf =   0.000e+00 (4042) 1
* 18128: obj =   2.347362337e+03 inf =   0.000e+00 (4029)
* 18177: obj =   2.347362337e+03 inf =   0.000e+00 (4053) 1
* 18230: obj =   2.347362337e+03 inf =   0.000e+00 (4031)
* 18280: obj =   2.347362337e+03 inf =   0.000e+00 (4028) 1
* 18332: obj =   2.347362337e+03 inf =   0.000e+00 (4066)
* 18385: obj =   2.347362337e+03 inf =   0.000e+00 (4056) 1
* 18438: obj =   2.347362337e+03 inf =   0.000e+00 (4036)
* 18489: obj =   2.347362337e+03 inf =   0.000e+00 (4027) 1
* 18542: obj =   2.347362337e+03 inf =   0.000e+00 (4038)
* 18591: obj =   2.347362337e+03 inf =   0.000e+00 (4044) 1
* 18644: obj =   2.347362337e+03 inf =   0.000e+00 (4065)
* 18693: obj =   2.347362337e+03 inf =   0.000e+00 (4048) 1
* 18746: obj =   2.347362337e+03 inf =   0.000e+00 (4037)
* 18797: obj =   2.347362337e+03 inf =   0.000e+00 (4066) 1
* 18850: obj =   2.347362337e+03 inf =   0.000e+00 (4030)
* 18899: obj =   2.347362337e+03 inf =   0.000e+00 (4030) 1
* 18952: obj =   2.347362337e+03 inf =   0.000e+00 (4035)
* 19004: obj =   2.347362337e+03 inf =   0.000e+00 (4049) 1
* 19057: obj =   2.347362337e+03 inf =   0.000e+00 (4035)
* 19109: obj =   2.347362337e+03 inf =   0.000e+00 (4041) 1
* 19161: obj =   2.347362337e+03 inf =   0.000e+00 (4039)
* 19213: obj =   2.347362337e+03 inf =   0.000e+00 (4031) 1
